CAN Message; 0x24:0029ff6119d379c7
1739209595.4382026;-45.120503652039325
1739209595.4382124;-45.120503652039325
1739209595.438222;-38.13080360867914
1739209595.4382317;-45.120503652039325
1739209595.4382415;-31.141103565318915
1739209595.438251;-35.57807855764607
1739209595.4382608;-38.13080360867914
1739209595.4382703;-35.57807855764607
1739209595.43828;-33.981070128970906
1739209595.4382896;-38.13080360867914
1739209595.4382994;-38.13080360867914
1739209595.438309;-32.816014438256545
1739209595.4383187;-38.13080360867914
1739209595.4383283;-45.120503652039325
1739209595.438338;-45.120503652039325
1739209595.4383478;-38.13080360867914
1739209595.4383574;-45.120503652039325
1739209595.4383671;-45.120503652039325
1739209595.4383767;-38.13080360867914
1739209595.4383864;-38.13080360867914
1739209595.438396;-45.120503652039325
1739209595.4384058;-33.981070128970906
1739209595.4384153;-38.13080360867914
1739209595.438425;-38.13080360867914
1739209595.4384346;-38.13080360867914
1739209595.4384444;-33.981070128970906
1739209595.4384542;-38.13080360867914
1739209595.4384637;-45.120503652039325
1739209595.4384735;-38.13080360867914
1739209595.438483;-31.141103565318915
1739209595.4384928;-38.13080360867914
1739209595.4385023;-45.120503652039325
1739209595.438512;-45.120503652039325
1739209595.4385216;-45.120503652039325
1739209595.4385314;-45.120503652039325
1739209595.438541;-45.120503652039325
1739209595.4385507;-38.13080360867914
1739209595.4385605;-33.981070128970956
1739209595.43857;-45.120503652039325
1739209595.4385798;-32.816014438256545
1739209595.4385893;-38.13080360867914
1739209595.438599;-45.120503652039325
1739209595.4386086;-45.120503652039325
1739209595.4386184;-45.120503652039325
1739209595.438628;-45.120503652039325
1739209595.4386377;-26.991370085610722
1739209595.4386473;-38.13080360867914
1739209595.438657;-45.120503652039325
1739209595.4386668;-45.120503652039325
1739209595.4386764;-32.816014438256545
1739209595.4386861;-35.57807855764607
1739209595.4386957;-45.120503652039325
1739209595.4387054;-38.13080360867914
1739209595.438715;-38.13080360867914
1739209595.4387248;-45.120503652039325
1739209595.4387343;-38.13080360867914
1739209595.438744;-45.120503652039325
1739209595.4387536;-45.120503652039325
1739209595.4387634;-38.13080360867914
1739209595.4387732;-45.120503652039325
1739209595.4387827;-45.120503652039325
1739209595.4387925;-28.58837851428586
1739209595.438802;-35.57807855764607
1739209595.4388118;-45.120503652039325
1739209595.4388213;-45.120503652039325
1739209595.438831;-38.13080360867914
1739209595.4388406;-45.120503652039325
1739209595.4388504;-38.13080360867914
1739209595.43886;-38.13080360867914
1739209595.4388697;-38.13080360867914
1739209595.4388752;-45.120503652039325
1739209595.4388804;-38.13080360867914
1739209595.438886;-45.120503652039325
1739209595.4388914;-45.120503652039325
1739209595.438897;-45.120503652039325
1739209595.4389021;-38.13080360867914
1739209595.4389076;-38.13080360867914
1739209595.438913;-45.120503652039325
1739209595.4389184;-38.13080360867914
1739209595.4389238;-38.13080360867914
1739209595.4389293;-45.120503652039325
1739209595.4389348;-38.13080360867914
1739209595.43894;-38.13080360867914
1739209595.4389455;-38.13080360867914
1739209595.438951;-45.120503652039325
1739209595.4389563;-35.57807855764607
1739209595.4389617;-38.13080360867914
1739209595.4389672;-45.120503652039325
1739209595.4389727;-45.120503652039325
1739209595.438978;-32.816014438256545
1739209595.4389834;-38.13080360867914
1739209595.438989;-45.120503652039325
1739209595.4389942;-38.13080360867914
1739209595.4389997;-45.120503652039325
1739209595.4390051;-45.120503652039325
1739209595.4390106;-45.120503652039325
1739209595.4390159;-45.120503652039325
1739209595.4390213;-45.120503652039325
1739209595.4390268;-45.120503652039325
1739209595.4390323;-35.57807855764607
1739209595.4390376;-45.120503652039325
1739209595.439043;-31.141103565318893
1739209595.4390485;-29.438486411369333
1739209595.4390538;-38.13080360867914
1739209595.4390593;-38.13080360867914
1739209595.4390647;-45.120503652039325
1739209595.4390702;-38.13080360867914
1739209595.4390755;-45.120503652039325
1739209595.439081;-38.13080360867914
1739209595.4390864;-45.120503652039325
1739209595.4390917;-45.120503652039325
1739209595.4390972;-45.120503652039325
1739209595.4391026;-38.13080360867914
1739209595.4391081;-38.13080360867914
1739209595.4391134;-33.981070128970906
1739209595.4391189;-45.120503652039325
1739209595.4391243;-45.120503652039325
1739209595.4391296;-38.13080360867914
1739209595.439135;-38.13080360867914
1739209595.4391406;-45.120503652039325
1739209595.439146;-45.120503652039325
1739209595.4391513;-45.120503652039325
1739209595.4391568;-45.120503652039325
1739209595.4391623;-45.120503652039325
1739209595.4391675;-38.13080360867914
1739209595.439173;-45.120503652039325
1739209595.4391785;-38.13080360867914
1739209595.439184;-45.120503652039325
1739209595.4391892;-45.120503652039325
1739209595.4391947;-32.816014438256545
1739209595.4392002;-32.816014438256545
1739209595.4392054;-45.120503652039325
1739209595.439211;-38.13080360867914
1739209595.4392164;-33.981070128970906
1739209595.4392219;-45.120503652039325
1739209595.439227;-45.120503652039325
1739209595.4392326;-45.120503652039325
1739209595.439238;-38.13080360867914
1739209595.4392433;-38.13080360867914
1739209595.4392488;-38.13080360867914
1739209595.4392543;-35.57807855764607
1739209595.4392598;-38.13080360867914
1739209595.439265;-33.981070128970906
1739209595.4392705;-38.13080360867914
1739209595.439276;-38.13080360867914
1739209595.4392812;-45.120503652039325
1739209595.4392867;-38.13080360867914
1739209595.4392922;-45.120503652039325
1739209595.4392977;-45.120503652039325
1739209595.439303;-45.120503652039325
1739209595.4393084;-45.120503652039325
1739209595.439314;-45.120503652039325
1739209595.4393191;-38.13080360867914
1739209595.4393246;-38.13080360867914
1739209595.43933;-33.981070128970906
1739209595.4393356;-45.120503652039325
1739209595.4393408;-38.13080360867914
1739209595.4393463;-45.120503652039325
1739209595.4393518;-45.120503652039325
1739209595.4393573;-45.120503652039325
1739209595.4393625;-45.120503652039325
1739209595.439368;-45.120503652039325
1739209595.4393735;-45.120503652039325
1739209595.4393787;-45.120503652039325
1739209595.4393842;-45.120503652039325
1739209595.4393897;-45.120503652039325
1739209595.4393952;-45.120503652039325
1739209595.4394004;-45.120503652039325
1739209595.439406;-45.120503652039325
1739209595.4394114;-45.120503652039325
1739209595.4394166;-33.981070128970906
1739209595.4394221;-45.120503652039325
1739209595.4394276;-38.13080360867914
1739209595.439433;-38.13080360867914
1739209595.4394383;-45.120503652039325
1739209595.4394438;-38.13080360867914
1739209595.4394493;-45.120503652039325
1739209595.4394546;-45.120503652039325
1739209595.43946;-45.120503652039325
1739209595.4394655;-45.120503652039325
1739209595.439471;-45.120503652039325
1739209595.4394763;-45.120503652039325
1739209595.4394817;-33.981070128970906
1739209595.4394872;-33.981070128970906
1739209595.4394925;-38.13080360867914
1739209595.439498;-38.13080360867914
1739209595.4395034;-35.57807855764607
1739209595.439509;-45.120503652039325
1739209595.4395142;-45.120503652039325
1739209595.4395196;-32.816014438256545
1739209595.4395251;-38.13080360867914
1739209595.4395304;-38.13080360867914
1739209595.4395359;-45.120503652039325
1739209595.4395413;-45.120503652039325
1739209595.4395468;-38.13080360867914
1739209595.439552;-38.13080360867914
1739209595.4395576;-45.120503652039325
1739209595.439563;-45.120503652039325
1739209595.4395683;-38.13080360867914
1739209595.4395738;-45.120503652039325
1739209595.4395792;-45.120503652039325
1739209595.4395847;-45.120503652039325
1739209595.43959;-38.13080360867914
1739209595.4395955;-38.13080360867914
1739209595.439601;-45.120503652039325
1739209595.4396062;-35.57807855764607
1739209595.4396117;-38.13080360867914
1739209595.4396172;-31.141103565318915
1739209595.4396226;-45.120503652039325
1739209595.439628;-38.13080360867914
1739209595.4396334;-38.13080360867914
1739209595.4396389;-38.13080360867914
1739209595.4396443;-45.120503652039325
1739209595.4396496;-45.120503652039325
1739209595.439655;-38.13080360867914
1739209595.4396605;-32.81601443825658
1739209595.4396658;-45.120503652039325
1739209595.4396713;-38.13080360867914
1739209595.4396768;-45.120503652039325
1739209595.4396822;-45.120503652039325
1739209595.4396875;-38.13080360867914
1739209595.439693;-38.13080360867914
1739209595.4396985;-38.13080360867914
1739209595.4397037;-28.58837851428586
1739209595.4397092;-35.57807855764607
1739209595.4397147;-45.120503652039325
1739209595.4397202;-45.120503652039325
1739209595.4397254;-35.57807855764607
1739209595.439731;-45.120503652039325
1739209595.4397364;-38.13080360867914
1739209595.4397416;-45.120503652039325
1739209595.439747;-38.13080360867914
1739209595.4397526;-45.120503652039325
1739209595.439758;-38.13080360867914
1739209595.4397633;-45.120503652039325
1739209595.4397688;-45.120503652039325
1739209595.4397743;-35.57807855764607
1739209595.4397795;-38.13080360867914
1739209595.439785;-38.13080360867914
1739209595.4397905;-45.120503652039325
1739209595.439796;-38.13080360867914
1739209595.4398012;-45.120503652039325
1739209595.4398067;-45.120503652039325
1739209595.4398122;-45.120503652039325
1739209595.4398174;-45.120503652039325
1739209595.439823;-38.13080360867914
1739209595.4398284;-38.13080360867914
1739209595.4398339;-30.49652367304973
1739209595.4398391;-38.13080360867914
1739209595.4398446;-45.120503652039325
1739209595.43985;-38.13080360867914
1739209595.4398553;-35.57807855764607
1739209595.4398608;-38.13080360867914
1739209595.4398663;-38.13080360867914
1739209595.4398718;-38.13080360867914
1739209595.439877;-31.141103565318943
1739209595.4398825;-45.120503652039325
1739209595.439888;-38.13080360867914
1739209595.4398932;-45.120503652039325
1739209595.4398987;-45.120503652039325
1739209595.4399042;-33.981070128970906
1739209595.4399097;-38.13080360867914
1739209595.439915;-45.120503652039325
1739209595.4399204;-29.438486411369333
1739209595.439926;-32.816014438256545
1739209595.4399312;-45.120503652039325
1739209595.4399366;-35.57807855764607
1739209595.4399421;-45.120503652039325
1739209595.4399476;-45.120503652039325
1739209595.4399529;-45.120503652039325
1739209595.4399583;-38.13080360867914
1739209595.4399638;-45.120503652039325
1739209595.4399693;-45.120503652039325
1739209595.4399745;-35.57807855764607
1739209595.43998;-38.13080360867914
1739209595.4399855;-45.120503652039325
1739209595.4399908;-38.13080360867914
1739209595.4399962;-45.120503652039325
1739209595.4400017;-45.120503652039325
1739209595.4400072;-45.120503652039325
1739209595.4400125;-45.120503652039325
1739209595.440018;-38.13080360867914
1739209595.4400234;-45.120503652039325
1739209595.4400287;-45.120503652039325
1739209595.4400342;-38.13080360867914
1739209595.4400396;-35.57807855764607
1739209595.440045;-45.120503652039325
1739209595.4400504;-38.13080360867914
1739209595.4400558;-38.13080360867914
1739209595.4400613;-45.120503652039325
1739209595.4400666;-45.120503652039325
1739209595.440072;-35.57807855764607
1739209595.4400775;-38.13080360867914
1739209595.440083;-38.13080360867914
1739209595.4400883;-38.13080360867914
1739209595.4400938;-45.120503652039325
1739209595.4400992;-45.120503652039325
1739209595.4401045;-32.816014438256545
1739209595.44011;-33.981070128970906
1739209595.4401155;-45.120503652039325
1739209595.440121;-38.13080360867914
1739209595.4401262;-35.57807855764607
1739209595.4401317;-45.120503652039325
1739209595.4401371;-35.57807855764607
1739209595.4401424;-35.57807855764607
1739209595.4401479;-45.120503652039325
1739209595.4401534;-45.120503652039325
1739209595.4401588;-38.13080360867914
1739209595.440164;-38.13080360867914
1739209595.4401696;-45.120503652039325
1739209595.440175;-45.120503652039325
1739209595.4401803;-45.120503652039325
1739209595.4401858;-45.120503652039325
1739209595.4401913;-38.13080360867914
1739209595.4401968;-33.981070128970906
1739209595.440202;-35.57807855764607
1739209595.4402075;-35.57807855764607
1739209595.440213;-35.57807855764607
1739209595.4402182;-32.816014438256545
1739209595.4402237;-45.120503652039325
1739209595.4402292;-45.120503652039325
1739209595.4402347;-35.57807855764607
1739209595.44024;-32.816014438256545
1739209595.4402454;-45.120503652039325
1739209595.4402509;-45.120503652039325
1739209595.440256;-38.13080360867914
1739209595.4402616;-45.120503652039325
1739209595.440267;-38.13080360867914
1739209595.4402726;-33.981070128970906
1739209595.4402778;-45.120503652039325
1739209595.4402833;-45.120503652039325
1739209595.4402888;-38.13080360867914
1739209595.4402943;-32.816014438256545
1739209595.4402995;-38.13080360867914
1739209595.440305;-38.13080360867914
1739209595.4403105;-45.120503652039325
1739209595.4403157;-33.981070128970906
1739209595.4403212;-38.13080360867914
1739209595.4403267;-38.13080360867914
1739209595.4403322;-38.13080360867914
1739209595.4403374;-38.13080360867914
1739209595.440343;-38.13080360867914
1739209595.4403484;-33.981070128970906
1739209595.4403536;-38.13080360867914
1739209595.440359;-45.120503652039325
1739209595.4403646;-35.57807855764607
1739209595.44037;-33.981070128970906
1739209595.4403753;-45.120503652039325
1739209595.4403808;-38.13080360867914
1739209595.4403863;-38.13080360867914
1739209595.4403915;-38.13080360867914
1739209595.440397;-45.120503652039325
1739209595.4404025;-33.981070128970906
1739209595.440408;-33.981070128970906
1739209595.4404132;-45.120503652039325
1739209595.4404187;-45.120503652039325
1739209595.4404242;-38.13080360867914
1739209595.4404294;-45.120503652039325
1739209595.440435;-45.120503652039325
1739209595.4404404;-45.120503652039325
1739209595.440446;-33.981070128970906
1739209595.4404511;-38.13080360867914
1739209595.4404566;-38.13080360867914
1739209595.440462;-45.120503652039325
1739209595.4404674;-45.120503652039325
1739209595.4404728;-45.120503652039325
1739209595.4404783;-45.120503652039325
1739209595.4404838;-38.13080360867914
1739209595.440489;-33.981070128970906
1739209595.4404945;-28.992665084841942
1739209595.4405;-45.120503652039325
1739209595.4405053;-45.120503652039325
1739209595.4405107;-38.13080360867914
1739209595.4405162;-45.120503652039325
1739209595.4405217;-45.120503652039325
1739209595.440527;-33.981070128970906
1739209595.4405324;-31.141103565318915
1739209595.440538;-32.816014438256545
1739209595.4405432;-38.13080360867914
1739209595.4405487;-45.120503652039325
1739209595.4405541;-45.120503652039325
1739209595.4405596;-38.13080360867914
1739209595.4405649;-38.13080360867914
1739209595.4405704;-45.120503652039325
1739209595.4405758;-38.13080360867914
1739209595.4405813;-38.13080360867914
1739209595.4405866;-38.13080360867914
1739209595.440592;-45.120503652039325
1739209595.4405975;-38.13080360867914
1739209595.4406028;-35.57807855764607
1739209595.4406083;-33.981070128970906
1739209595.4406137;-45.120503652039325
1739209595.4406192;-38.13080360867914
1739209595.4406245;-31.141103565318915
1739209595.44063;-38.13080360867914
1739209595.4406354;-45.120503652039325
1739209595.4406407;-45.120503652039325
1739209595.4406462;-38.13080360867914
1739209595.4406517;-38.13080360867914
1739209595.4406571;-33.981070128970906
1739209595.4406624;-38.13080360867914
1739209595.4406679;-31.141103565318943
1739209595.4406734;-45.120503652039325
1739209595.4406786;-45.120503652039325
1739209595.440684;-45.120503652039325
1739209595.4406896;-38.13080360867914
1739209595.440695;-35.57807855764607
1739209595.4407003;-38.13080360867914
1739209595.4407058;-33.981070128970906
1739209595.4407113;-27.267205301931607
1739209595.4407165;-45.120503652039325
1739209595.440722;-38.13080360867914
1739209595.4407275;-35.57807855764607
1739209595.440733;-38.13080360867914
1739209595.4407382;-38.13080360867914
1739209595.4407437;-45.120503652039325
1739209595.4407492;-38.13080360867914
1739209595.4407544;-38.13080360867914
1739209595.44076;-45.120503652039325
1739209595.4407654;-45.120503652039325
1739209595.4407709;-45.120503652039325
1739209595.440776;-45.120503652039325
1739209595.4407816;-38.13080360867914
1739209595.440787;-45.120503652039325
1739209595.4407923;-45.120503652039325
1739209595.4407978;-45.120503652039325
1739209595.4408033;-38.13080360867914
1739209595.4408088;-45.120503652039325
1739209595.440814;-45.120503652039325
1739209595.4408195;-38.13080360867914
1739209595.440825;-31.141103565318893
1739209595.4408302;-45.120503652039325
1739209595.4408357;-45.120503652039325
1739209595.4408412;-31.141103565318915
1739209595.4408467;-45.120503652039325
1739209595.440852;-45.120503652039325
1739209595.4408574;-38.13080360867914
1739209595.440863;-45.120503652039325
1739209595.4408681;-45.120503652039325
1739209595.4408736;-38.13080360867914
1739209595.440879;-38.13080360867914
1739209595.4408846;-45.120503652039325
1739209595.4408898;-45.120503652039325
1739209595.4408953;-45.120503652039325
1739209595.4409008;-38.13080360867914
1739209595.4409063;-35.57807855764607
1739209595.4409115;-35.57807855764607
1739209595.440917;-45.120503652039325
1739209595.4409225;-38.13080360867914
1739209595.4409277;-38.13080360867914
1739209595.4409332;-35.57807855764607
1739209595.4409387;-45.120503652039325
1739209595.4409442;-38.13080360867914
1739209595.4409494;-45.120503652039325
1739209595.440955;-38.13080360867914
1739209595.4409604;-38.13080360867914
1739209595.4409657;-45.120503652039325
1739209595.4409711;-38.13080360867914
1739209595.4409766;-45.120503652039325
1739209595.440982;-38.13080360867914
1739209595.4409873;-38.13080360867914
1739209595.4409928;-45.120503652039325
1739209595.4409983;-45.120503652039325
1739209595.4410036;-45.120503652039325
1739209595.441009;-45.120503652039325
1739209595.4410145;-38.13080360867914
1739209595.44102;-35.57807855764607
1739209595.4410253;-45.120503652039325
1739209595.4410307;-45.120503652039325
1739209595.4410362;-38.13080360867914
1739209595.4410415;-38.13080360867914
1739209595.441047;-35.57807855764607
1739209595.4410524;-38.13080360867914
1739209595.441058;-45.120503652039325
1739209595.4410632;-45.120503652039325
1739209595.4410686;-45.120503652039325
1739209595.4410741;-45.120503652039325
1739209595.4410794;-45.120503652039325
1739209595.4410849;-45.120503652039325
1739209595.4410903;-45.120503652039325
1739209595.4410958;-45.120503652039325
1739209595.441101;-45.120503652039325
1739209595.4411066;-45.120503652039325
1739209595.441112;-45.120503652039325
1739209595.4411173;-38.13080360867914
1739209595.4411228;-32.816014438256545
1739209595.4411283;-38.13080360867914
1739209595.4411337;-38.13080360867914
1739209595.441139;-45.120503652039325
1739209595.4411445;-38.13080360867914
1739209595.44115;-26.991370085610722
1739209595.4411552;-38.13080360867914
1739209595.4411607;-38.13080360867914
1739209595.4411662;-38.13080360867914
1739209595.4411716;-38.13080360867914
1739209595.441177;-35.57807855764607
1739209595.4411824;-35.57807855764607
1739209595.4411879;-45.120503652039325
1739209595.4411933;-33.981070128970956
1739209595.4411986;-38.13080360867914
1739209595.441204;-38.13080360867914
1739209595.4412096;-33.981070128970906
1739209595.4412148;-45.120503652039325
1739209595.4412203;-45.120503652039325
1739209595.4412258;-45.120503652039325
1739209595.4412313;-35.57807855764607
1739209595.4412365;-28.992665084841942
1739209595.441242;-38.13080360867914
1739209595.4412475;-38.13080360867914
1739209595.4412527;-35.57807855764607
1739209595.4412582;-31.141103565318915
1739209595.4412637;-38.13080360867914
1739209595.4412692;-38.13080360867914
1739209595.4412744;-38.13080360867914
1739209595.44128;-45.120503652039325
1739209595.4412854;-45.120503652039325
1739209595.4412906;-38.13080360867914
1739209595.441296;-38.13080360867914
1739209595.4413016;-45.120503652039325
1739209595.441307;-38.13080360867914
1739209595.4413123;-33.981070128970906
1739209595.4413178;-38.13080360867914
1739209595.4413233;-38.13080360867914
1739209595.4413285;-38.13080360867914
1739209595.441334;-35.57807855764607
1739209595.4413395;-45.120503652039325
1739209595.441345;-38.13080360867914
1739209595.4413502;-45.120503652039325
1739209595.4413557;-45.120503652039325
1739209595.4413612;-45.120503652039325
1739209595.4413664;-28.992665084841942
1739209595.441372;-38.13080360867914
1739209595.4413774;-45.120503652039325
1739209595.441383;-38.13080360867914
1739209595.4413881;-31.141103565318915
1739209595.4413936;-38.13080360867914
1739209595.441399;-45.120503652039325
1739209595.4414043;-35.57807855764607
1739209595.4414098;-30.49652367304973
1739209595.4414153;-38.13080360867914
1739209595.4414208;-38.13080360867914
1739209595.441426;-38.13080360867914
1739209595.4414315;-38.13080360867914
1739209595.441437;-45.120503652039325
1739209595.4414423;-45.120503652039325
1739209595.4414477;-38.13080360867914
1739209595.4414532;-31.141103565318915
1739209595.4414587;-33.981070128970906
1739209595.441464;-32.816014438256545
1739209595.4414694;-45.120503652039325
1739209595.441475;-33.981070128970906
1739209595.4414802;-32.816014438256545
1739209595.4414856;-38.13080360867914
1739209595.4414911;-45.120503652039325
1739209595.4414966;-33.981070128970906
1739209595.4415019;-33.981070128970906
1739209595.4415073;-38.13080360867914
1739209595.4415128;-38.13080360867914
1739209595.4415183;-45.120503652039325
1739209595.4415236;-45.120503652039325
1739209595.441529;-45.120503652039325
1739209595.4415345;-33.981070128970906
1739209595.4415398;-38.13080360867914
1739209595.4415452;-38.13080360867914
1739209595.4415507;-38.13080360867914
1739209595.4415562;-45.120503652039325
1739209595.4415615;-38.13080360867914
1739209595.441567;-38.13080360867914
1739209595.4415724;-38.13080360867914
1739209595.4415777;-45.120503652039325
1739209595.4415832;-38.13080360867914
1739209595.4415886;-38.13080360867914
1739209595.4415941;-35.57807855764607
1739209595.4415994;-45.120503652039325
1739209595.4416049;-45.120503652039325
1739209595.4416103;-33.981070128970906
1739209595.4416156;-38.13080360867914
1739209595.441621;-38.13080360867914
1739209595.4416265;-38.13080360867914
1739209595.441632;-38.13080360867914
1739209595.4416373;-38.13080360867914
1739209595.4416428;-38.13080360867914
1739209595.4416482;-38.13080360867914
1739209595.4416535;-45.120503652039325
1739209595.441659;-45.120503652039325
1739209595.4416645;-45.120503652039325
1739209595.44167;-38.13080360867914
1739209595.4416752;-38.13080360867914
1739209595.4416807;-45.120503652039325
1739209595.4416862;-38.13080360867914
1739209595.4416914;-38.13080360867914
1739209595.441697;-38.13080360867914
1739209595.4417024;-38.13080360867914
1739209595.4417078;-45.120503652039325
1739209595.441713;-38.13080360867914
1739209595.4417186;-35.57807855764607
1739209595.441724;-38.13080360867914
1739209595.4417293;-45.120503652039325
1739209595.4417348;-45.120503652039325
1739209595.4417403;-45.120503652039325
1739209595.4417458;-45.120503652039325
1739209595.441751;-45.120503652039325
1739209595.4417565;-45.120503652039325
1739209595.441762;-45.120503652039325
1739209595.4417672;-45.120503652039325
1739209595.4417727;-45.120503652039325
1739209595.4417782;-45.120503652039325
1739209595.4417837;-45.120503652039325
1739209595.441789;-45.120503652039325
1739209595.4417944;-45.120503652039325
1739209595.4417999;-45.120503652039325
1739209595.4418054;-32.816014438256545
1739209595.4418106;-38.13080360867914
1739209595.441816;-38.13080360867914
1739209595.4418216;-38.13080360867914
1739209595.4418268;-45.120503652039325
1739209595.4418323;-45.120503652039325
1739209595.4418378;-38.13080360867914
1739209595.4418433;-38.13080360867914
1739209595.4418485;-45.120503652039325
1739209595.441854;-45.120503652039325
1739209595.4418595;-38.13080360867914
1739209595.4418647;-38.13080360867914
1739209595.4418702;-38.13080360867914
1739209595.4418757;-45.120503652039325
1739209595.4418812;-38.13080360867914
1739209595.4418864;-45.120503652039325
1739209595.441892;-33.981070128970906
1739209595.4418974;-35.57807855764607
1739209595.4419026;-38.13080360867914
1739209595.4419081;-45.120503652039325
1739209595.4419136;-35.57807855764607
1739209595.441919;-38.13080360867914
1739209595.4419243;-38.13080360867914
1739209595.4419298;-32.816014438256545
1739209595.4419353;-45.120503652039325
1739209595.4419405;-45.120503652039325
1739209595.441946;-38.13080360867914
1739209595.4419515;-38.13080360867914
1739209595.441957;-45.120503652039325
1739209595.4419622;-45.120503652039325
1739209595.4419677;-38.13080360867914
1739209595.4419732;-38.13080360867914
1739209595.4419785;-45.120503652039325
1739209595.441984;-45.120503652039325
1739209595.4419894;-38.13080360867914
1739209595.441995;-45.120503652039325
1739209595.4420002;-38.13080360867914
1739209595.4420056;-45.120503652039325
1739209595.442011;-45.120503652039325
1739209595.4420164;-45.120503652039325
1739209595.4420218;-32.816014438256545
1739209595.4420273;-30.49652367304973
1739209595.4420328;-45.120503652039325
1739209595.442038;-38.13080360867914
1739209595.4420435;-45.120503652039325
1739209595.442049;-38.13080360867914
1739209595.4420543;-33.981070128970906
1739209595.4420598;-38.13080360867914
1739209595.4420652;-45.120503652039325
1739209595.4420707;-38.13080360867914
1739209595.442076;-38.13080360867914
1739209595.4420815;-38.13080360867914
1739209595.442087;-45.120503652039325
1739209595.4420922;-45.120503652039325
1739209595.4420977;-45.120503652039325
1739209595.4421031;-45.120503652039325
1739209595.4421086;-45.120503652039325
1739209595.4421139;-45.120503652039325
1739209595.4421194;-45.120503652039325
1739209595.4421248;-45.120503652039325
1739209595.4421303;-45.120503652039325
1739209595.4421356;-38.13080360867914
1739209595.442141;-38.13080360867914
1739209595.4421465;-38.13080360867914
1739209595.4421518;-31.141103565318893
1739209595.4421573;-27.267205301931607
1739209595.4421628;-45.120503652039325
1739209595.4421682;-45.120503652039325
1739209595.4421735;-38.13080360867914
1739209595.442179;-38.13080360867914
1739209595.4421844;-33.981070128970906
1739209595.4421897;-33.981070128970906
1739209595.4421952;-45.120503652039325
1739209595.4422007;-38.13080360867914
1739209595.4422061;-35.57807855764607
1739209595.4422114;-38.13080360867914
1739209595.4422169;-38.13080360867914
1739209595.4422224;-33.981070128970906
1739209595.4422276;-38.13080360867914
1739209595.442233;-45.120503652039325
1739209595.4422386;-38.13080360867914
1739209595.442244;-45.120503652039325
1739209595.4422493;-45.120503652039325
1739209595.4422548;-38.13080360867914
1739209595.4422603;-33.981070128970906
1739209595.4422655;-45.120503652039325
1739209595.442271;-35.57807855764607
1739209595.4422765;-35.57807855764607
1739209595.442282;-45.120503652039325
1739209595.4422872;-31.141103565318915
1739209595.4422927;-45.120503652039325
1739209595.4422982;-45.120503652039325
1739209595.4423034;-35.57807855764607
1739209595.442309;-35.57807855764607
1739209595.4423144;-38.13080360867914
1739209595.4423199;-38.13080360867914
1739209595.442325;-35.57807855764607
1739209595.4423306;-38.13080360867914
1739209595.442336;-45.120503652039325
1739209595.4423413;-38.13080360867914
1739209595.4423468;-38.13080360867914
1739209595.4423523;-45.120503652039325
1739209595.4423578;-35.57807855764607
1739209595.442363;-32.816014438256545
1739209595.4423685;-45.120503652039325
1739209595.442374;-45.120503652039325
1739209595.4423792;-45.120503652039325
1739209595.4423847;-33.981070128970906
1739209595.4423902;-38.13080360867914
1739209595.4423957;-45.120503652039325
1739209595.442401;-45.120503652039325
1739209595.4424064;-45.120503652039325
1739209595.442412;-45.120503652039325
1739209595.4424174;-38.13080360867914
1739209595.4424226;-38.13080360867914
1739209595.442428;-45.120503652039325
1739209595.4424336;-33.981070128970906
1739209595.4424388;-33.981070128970906
1739209595.4424443;-38.13080360867914
1739209595.4424498;-45.120503652039325
1739209595.4424553;-38.13080360867914
1739209595.4424605;-45.120503652039325
1739209595.442466;-38.13080360867914
1739209595.4424715;-38.13080360867914
1739209595.4424767;-45.120503652039325
1739209595.4424822;-45.120503652039325
1739209595.4424877;-45.120503652039325
1739209595.4424932;-35.57807855764607
1739209595.4424984;-45.120503652039325
1739209595.442504;-38.13080360867914
1739209595.4425094;-33.981070128970906
1739209595.4425147;-45.120503652039325
1739209595.4425201;-45.120503652039325
1739209595.4425256;-38.13080360867914
1739209595.442531;-35.57807855764607
1739209595.4425364;-45.120503652039325
1739209595.4425418;-38.13080360867914
1739209595.4425473;-38.13080360867914
1739209595.4425526;-45.120503652039325
1739209595.442558;-38.13080360867914
1739209595.4425635;-38.13080360867914
1739209595.442569;-45.120503652039325
1739209595.4425743;-45.120503652039325
1739209595.4425797;-45.120503652039325
1739209595.4425852;-45.120503652039325
1739209595.4425905;-45.120503652039325
1739209595.442596;-32.816014438256545
1739209595.4426014;-45.120503652039325
1739209595.442607;-45.120503652039325
1739209595.4426122;-38.13080360867914
1739209595.4426177;-33.981070128970906
1739209595.4426231;-38.13080360867914
1739209595.4426284;-38.13080360867914
1739209595.4426339;-38.13080360867914
1739209595.4426394;-31.141103565318915
1739209595.4426448;-33.981070128970906
1739209595.44265;-38.13080360867914
1739209595.4426556;-45.120503652039325
1739209595.442661;-45.120503652039325
1739209595.4426663;-33.981070128970906
1739209595.4426718;-45.120503652039325
1739209595.4426773;-45.120503652039325
1739209595.4426827;-45.120503652039325
1739209595.442688;-45.120503652039325
1739209595.4426935;-35.57807855764607
1739209595.442699;-38.13080360867914
1739209595.4427042;-45.120503652039325
1739209595.4427097;-45.120503652039325
1739209595.4427152;-38.13080360867914
1739209595.4427207;-38.13080360867914
1739209595.442726;-27.267205301931607
1739209595.4427314;-45.120503652039325
1739209595.4427369;-35.57807855764607
1739209595.4427423;-35.57807855764607
1739209595.4427476;-38.13080360867914
