CAN Message; 0x62:091eea3c9ad08d62
1739209849.8689663;-45.120503652039325
1739209849.8689709;-38.13080360867914
1739209849.8689754;-38.13080360867914
1739209849.8689802;-35.57807855764607
1739209849.8689847;-38.13080360867914
1739209849.8689892;-45.120503652039325
1739209849.868994;-35.57807855764607
1739209849.8689985;-38.13080360867914
1739209849.869003;-38.13080360867914
1739209849.8690076;-45.120503652039325
1739209849.8690124;-45.120503652039325
1739209849.869017;-45.120503652039325
1739209849.8690214;-38.13080360867914
1739209849.869026;-30.49652367304973
1739209849.8690307;-45.120503652039325
1739209849.8690352;-38.13080360867914
1739209849.8690398;-33.981070128970906
1739209849.8690443;-33.981070128970906
1739209849.869049;-45.120503652039325
1739209849.8690536;-45.120503652039325
1739209849.8690581;-45.120503652039325
1739209849.869063;-45.120503652039325
1739209849.8690674;-45.120503652039325
1739209849.869072;-45.120503652039325
1739209849.8690765;-45.120503652039325
1739209849.8690813;-45.120503652039325
1739209849.8690858;-45.120503652039325
1739209849.8690903;-45.120503652039325
1739209849.8690948;-45.120503652039325
1739209849.8690996;-45.120503652039325
1739209849.8691041;-38.13080360867914
1739209849.8691087;-45.120503652039325
1739209849.8691134;-38.13080360867914
1739209849.869118;-33.981070128970906
1739209849.8691225;-45.120503652039325
1739209849.869127;-45.120503652039325
1739209849.8691318;-38.13080360867914
1739209849.8691363;-27.8777449560314
1739209849.8691409;-35.57807855764607
1739209849.8691454;-45.120503652039325
1739209849.8691502;-38.13080360867914
1739209849.8691547;-28.992665084841942
1739209849.8691592;-45.120503652039325
1739209849.8691638;-45.120503652039325
1739209849.8691685;-33.981070128970906
1739209849.869173;-38.13080360867914
1739209849.8691776;-45.120503652039325
1739209849.8691823;-45.120503652039325
1739209849.8691869;-45.120503652039325
1739209849.8691914;-45.120503652039325
1739209849.869196;-33.981070128970906
1739209849.8692007;-38.13080360867914
1739209849.8692052;-45.120503652039325
1739209849.8692098;-27.8777449560314
1739209849.8692143;-38.13080360867914
1739209849.869219;-45.120503652039325
1739209849.8692236;-38.13080360867914
1739209849.8692281;-35.57807855764607
1739209849.8692327;-45.120503652039325
1739209849.8692374;-38.13080360867914
1739209849.869242;-38.13080360867914
1739209849.8692465;-45.120503652039325
1739209849.8692513;-45.120503652039325
1739209849.8692558;-35.57807855764607
1739209849.8692603;-45.120503652039325
1739209849.8692648;-45.120503652039325
1739209849.8692696;-38.13080360867914
1739209849.8692741;-38.13080360867914
1739209849.8692787;-45.120503652039325
1739209849.8692832;-45.120503652039325
1739209849.869288;-38.13080360867914
1739209849.8692925;-38.13080360867914
1739209849.869297;-45.120503652039325
1739209849.8693018;-45.120503652039325
1739209849.8693063;-38.13080360867914
1739209849.8693109;-35.57807855764607
1739209849.8693154;-38.13080360867914
1739209849.8693202;-31.141103565318893
1739209849.8693247;-32.816014438256545
1739209849.8693292;-45.120503652039325
1739209849.8693337;-38.13080360867914
1739209849.8693385;-38.13080360867914
1739209849.869343;-38.13080360867914
1739209849.8693476;-38.13080360867914
1739209849.869352;-32.816014438256545
1739209849.8693569;-38.13080360867914
1739209849.8693614;-45.120503652039325
1739209849.869366;-35.57807855764607
1739209849.8693707;-38.13080360867914
1739209849.8693752;-45.120503652039325
1739209849.8693798;-45.120503652039325
1739209849.8693843;-35.57807855764607
1739209849.869389;-45.120503652039325
1739209849.8693936;-29.438486411369333
1739209849.869398;-28.58837851428586
1739209849.8694026;-45.120503652039325
1739209849.8694074;-45.120503652039325
1739209849.869412;-35.57807855764607
1739209849.8694165;-38.13080360867914
1739209849.8694212;-45.120503652039325
1739209849.8694258;-38.13080360867914
1739209849.8694303;-45.120503652039325
1739209849.8694348;-45.120503652039325
1739209849.8694396;-38.13080360867914
1739209849.8694441;-38.13080360867914
1739209849.8694487;-38.13080360867914
1739209849.8694532;-33.981070128970906
1739209849.869458;-45.120503652039325
1739209849.8694625;-38.13080360867914
1739209849.869467;-38.13080360867914
1739209849.8694715;-38.13080360867914
1739209849.8694763;-45.120503652039325
1739209849.8694808;-38.13080360867914
1739209849.8513489;-45.120503652039325
1739209849.851349;-30.49652367304973
1739209849.8513496;-30.49652367304973
1739209849.8513498;-45.120503652039325
1739209849.85135;-27.267205301931607
1739209849.8513505;-28.992665084841942
1739209849.8513508;-24.438645034577675
1739209849.8513513;-26.991370085610722
1739209849.8513515;-24.292649948874775
1739209849.851352;-38.13080360867914
1739209849.8513522;-33.981070128970956
1739209849.8513527;-33.981070128970906
1739209849.851353;-38.13080360867914
1739209849.8513534;-29.438486411369333
1739209849.8513536;-29.438486411369354
1739209849.8513541;-38.13080360867914
1739209849.8513544;-38.13080360867914
1739209849.8513548;-28.992665084841942
1739209849.851355;-31.141103565318915
1739209849.8513553;-45.120503652039325
1739209849.8513558;-32.816014438256545
1739209849.851356;-38.13080360867914
1739209849.8513565;-31.141103565318915
1739209849.8513567;-26.487275050834715
1739209849.8513572;-28.992665084841942
1739209849.8513575;-38.13080360867914
1739209849.851358;-27.267205301931607
1739209849.8513582;-25.62660358559016
1739209849.8513587;-45.120503652039325
1739209849.851359;-33.981070128970906
1739209849.8513594;-25.62660358559016
1739209849.8513596;-26.487275050834725
1739209849.85136;-22.841636605902558
1739209849.8513603;-27.877744956031417
1739209849.8513608;-30.49652367304976
1739209849.851361;-32.816014438256545
1739209849.8513613;-38.13080360867914
1739209849.8513618;-38.13080360867914
1739209849.851362;-32.816014438256545
1739209849.8513625;-28.992665084841942
1739209849.8513627;-29.438486411369333
1739209849.8513632;-31.141103565318943
1739209849.8513634;-26.991370085610736
1739209849.851364;-25.62660358559016
1739209849.8513641;-28.992665084841967
1739209849.8513646;-26.991370085610722
1739209849.8513649;-30.49652367304973
1739209849.8513653;-33.981070128970906
1739209849.8513656;-26.487275050834715
1739209849.851366;-38.13080360867914
1739209849.8513663;-26.991370085610747
1739209849.8513668;-27.8777449560314
1739209849.851367;-29.438486411369347
1739209849.8513672;-29.438486411369375
1739209849.8513677;-38.13080360867914
1739209849.851368;-45.120503652039325
1739209849.8513684;-45.120503652039325
1739209849.8513687;-32.816014438256545
1739209849.8513691;-32.816014438256545
1739209849.8513694;-31.141103565318915
1739209849.8513699;-28.58837851428586
1739209849.85137;-32.816014438256545
1739209849.8513706;-31.141103565318915
1739209849.8513708;-45.120503652039325
1739209849.8513713;-38.13080360867914
1739209849.8513715;-26.991370085610722
1739209849.851372;-26.991370085610736
1739209849.8513722;-38.13080360867914
1739209849.8513727;-23.506823629689542
1739209849.851373;-27.267205301931607
1739209849.8513732;-29.438486411369354
1739209849.8513737;-38.13080360867914
1739209849.851374;-45.120503652039325
1739209849.8513744;-26.991370085610722
1739209849.8513746;-38.13080360867914
1739209849.851375;-24.292649948874775
1739209849.8513753;-28.992665084841942
1739209849.8513758;-32.81601443825658
1739209849.851376;-45.120503652039325
1739209849.8513765;-31.141103565318943
1739209849.8513768;-31.141103565318915
1739209849.8513772;-38.13080360867914
1739209849.8513775;-45.120503652039325
1739209849.851378;-30.49652367304973
1739209849.8513782;-45.120503652039325
1739209849.8513784;-33.981070128970906
1739209849.851379;-31.141103565318893
1739209849.8513792;-25.252786309376837
1739209849.8513796;-38.13080360867914
1739209849.8513799;-38.13080360867914
1739209849.8513803;-35.57807855764607
1739209849.8513806;-32.816014438256545
1739209849.851381;-45.120503652039325
1739209849.8513813;-35.57807855764607
1739209849.8513818;-45.120503652039325
1739209849.851382;-38.13080360867914
1739209849.8513825;-38.13080360867914
1739209849.8513827;-45.120503652039325
1739209849.8513832;-45.120503652039325
1739209849.8513834;-45.120503652039325
1739209849.851384;-38.13080360867914
1739209849.8513842;-45.120503652039325
1739209849.8513844;-45.120503652039325
1739209849.8513849;-45.120503652039325
1739209849.851385;-45.120503652039325
1739209849.8513856;-45.120503652039325
1739209849.8513858;-45.120503652039325
1739209849.8513863;-35.57807855764607
1739209849.8513865;-38.13080360867914
1739209849.851387;-35.57807855764607
1739209849.8513873;-45.120503652039325
1739209849.8513877;-31.141103565318893
1739209849.851388;-38.13080360867914
1739209849.8513885;-45.120503652039325
1739209849.8513887;-45.120503652039325
1739209849.8513892;-38.13080360867914
1739209849.8513894;-38.13080360867914
1739209849.85139;-45.120503652039325
1739209849.8513901;-38.13080360867914
1739209849.8513904;-45.120503652039325
1739209849.8513908;-45.120503652039325
1739209849.851391;-45.120503652039325
1739209849.8513916;-45.120503652039325
1739209849.8513918;-45.120503652039325
1739209849.8513923;-45.120503652039325
1739209849.8513925;-35.57807855764607
1739209849.851393;-38.13080360867914
1739209849.8513932;-28.21854285175415
1739209849.8513937;-32.816014438256545
1739209849.851394;-38.13080360867914
1739209849.8513944;-38.13080360867914
1739209849.8513947;-45.120503652039325
1739209849.8513951;-38.13080360867914
1739209849.8513954;-38.13080360867914
1739209849.8513958;-45.120503652039325
1739209849.851396;-38.13080360867914
1739209849.8513963;-45.120503652039325
1739209849.8513968;-35.57807855764607
1739209849.851397;-45.120503652039325
1739209849.8513975;-45.120503652039325
1739209849.8513978;-45.120503652039325
1739209849.8513982;-38.13080360867914
1739209849.8513985;-38.13080360867914
1739209849.851399;-35.57807855764607
1739209849.8513992;-38.13080360867914
1739209849.8513997;-38.13080360867914
1739209849.8514;-38.13080360867914
1739209849.8514004;-38.13080360867914
1739209849.8514006;-38.13080360867914
1739209849.851401;-45.120503652039325
1739209849.8514013;-45.120503652039325
1739209849.8514016;-45.120503652039325
1739209849.851402;-45.120503652039325
1739209849.8514023;-45.120503652039325
1739209849.8514028;-45.120503652039325
1739209849.851403;-45.120503652039325
1739209849.8514035;-45.120503652039325
1739209849.8514037;-45.120503652039325
1739209849.8514042;-33.981070128970906
1739209849.8514044;-38.13080360867914
1739209849.851405;-45.120503652039325
1739209849.8514051;-38.13080360867914
1739209849.8514056;-45.120503652039325
1739209849.8514059;-38.13080360867914
1739209849.8514063;-45.120503652039325
1739209849.8514066;-38.13080360867914
1739209849.851407;-45.120503652039325
1739209849.8514073;-29.438486411369333
1739209849.8514075;-28.58837851428586
1739209849.851408;-45.120503652039325
1739209849.8514082;-38.13080360867914
1739209849.8514087;-32.816014438256545
1739209849.851409;-35.57807855764607
1739209849.8514094;-45.120503652039325
1739209849.8514097;-38.13080360867914
1739209849.8514102;-45.120503652039325
1739209849.8514104;-45.120503652039325
1739209849.8514109;-45.120503652039325
1739209849.851411;-38.13080360867914
1739209849.8514116;-35.57807855764607
1739209849.8514118;-33.981070128970906
1739209849.8514123;-45.120503652039325
1739209849.8514125;-38.13080360867914
1739209849.851413;-45.120503652039325
1739209849.8514132;-45.120503652039325
1739209849.8514135;-45.120503652039325
1739209849.851414;-45.120503652039325
1739209849.8514142;-45.120503652039325
1739209849.8514147;-45.120503652039325
1739209849.851415;-38.13080360867914
1739209849.8514154;-45.120503652039325
1739209849.8514156;-38.13080360867914
1739209849.851416;-35.57807855764607
1739209849.8514163;-38.13080360867914
1739209849.8514168;-38.13080360867914
1739209849.851417;-38.13080360867914
1739209849.8514175;-38.13080360867914
1739209849.8514178;-45.120503652039325
1739209849.8514183;-33.981070128970906
1739209849.8514185;-45.120503652039325
1739209849.851419;-45.120503652039325
1739209849.8514192;-45.120503652039325
1739209849.8514194;-45.120503652039325
1739209849.85142;-38.13080360867914
1739209849.8514202;-38.13080360867914
1739209849.8514206;-38.13080360867914
1739209849.8514209;-38.13080360867914
1739209849.8514214;-38.13080360867914
1739209849.8514216;-38.13080360867914
1739209849.851422;-38.13080360867914
1739209849.8514223;-38.13080360867914
1739209849.8514228;-45.120503652039325
1739209849.851423;-38.13080360867914
1739209849.8514235;-38.13080360867914
1739209849.8514237;-45.120503652039325
1739209849.8514242;-32.816014438256545
1739209849.8514245;-38.13080360867914
1739209849.8514247;-38.13080360867914
1739209849.8514252;-35.57807855764607
1739209849.8514254;-32.816014438256545
1739209849.851426;-35.57807855764607
1739209849.8514261;-38.13080360867914
1739209849.8514266;-45.120503652039325
1739209849.8514268;-45.120503652039325
1739209849.8514273;-45.120503652039325
1739209849.8514276;-38.13080360867914
1739209849.851428;-38.13080360867914
1739209849.8514283;-38.13080360867914
1739209849.8514287;-38.13080360867914
1739209849.851429;-38.13080360867914
1739209849.8514295;-38.13080360867914
1739209849.8514297;-45.120503652039325
1739209849.8514302;-38.13080360867914
1739209849.8514304;-38.13080360867914
1739209849.8514307;-45.120503652039325
1739209849.8514311;-45.120503652039325
1739209849.8514314;-38.13080360867914
1739209849.8514318;-45.120503652039325
1739209849.851432;-45.120503652039325
1739209849.8514326;-45.120503652039325
1739209849.8514328;-45.120503652039325
1739209849.8514333;-38.13080360867914
1739209849.8514335;-45.120503652039325
1739209849.851434;-45.120503652039325
1739209849.8514342;-31.141103565318915
1739209849.8514347;-38.13080360867914
1739209849.851435;-38.13080360867914
1739209849.8514354;-35.57807855764607
1739209849.8514357;-31.141103565318915
1739209849.8514361;-33.981070128970956
1739209849.8514364;-38.13080360867914
1739209849.8514366;-38.13080360867914
1739209849.851437;-45.120503652039325
1739209849.8514373;-45.120503652039325
1739209849.8514378;-38.13080360867914
1739209849.851438;-38.13080360867914
1739209849.8514385;-35.57807855764607
1739209849.8514388;-33.981070128970906
1739209849.8514392;-45.120503652039325
1739209849.8514395;-32.816014438256545
1739209849.85144;-32.816014438256545
1739209849.8514402;-38.13080360867914
1739209849.8514407;-45.120503652039325
1739209849.851441;-45.120503652039325
1739209849.8514414;-45.120503652039325
1739209849.8514416;-35.57807855764607
1739209849.851442;-38.13080360867914
1739209849.8514423;-35.57807855764607
1739209849.8514426;-35.57807855764607
1739209849.851443;-38.13080360867914
1739209849.8514433;-35.57807855764607
1739209849.8514438;-45.120503652039325
1739209849.851444;-33.981070128970906
1739209849.8514445;-27.267205301931607
1739209849.8514447;-45.120503652039325
1739209849.8514452;-38.13080360867914
1739209849.8514454;-38.13080360867914
1739209849.851446;-33.981070128970906
1739209849.8514462;-33.981070128970906
1739209849.8514466;-45.120503652039325
1739209849.8514469;-45.120503652039325
1739209849.8514473;-38.13080360867914
1739209849.8514476;-45.120503652039325
1739209849.8514478;-45.120503652039325
1739209849.8514483;-38.13080360867914
1739209849.8514485;-45.120503652039325
1739209849.851449;-38.13080360867914
1739209849.8514493;-45.120503652039325
1739209849.8514497;-45.120503652039325
1739209849.85145;-45.120503652039325
1739209849.8514504;-45.120503652039325
1739209849.8514507;-45.120503652039325
1739209849.8514512;-38.13080360867914
1739209849.8514514;-45.120503652039325
1739209849.8514519;-33.981070128970906
1739209849.851452;-45.120503652039325
1739209849.8514526;-38.13080360867914
1739209849.8514528;-25.826314394896354
1739209849.8514533;-38.13080360867914
1739209849.8514535;-38.13080360867914
1739209849.8514538;-45.120503652039325
1739209849.8514543;-33.981070128970906
1739209849.8514545;-45.120503652039325
1739209849.851455;-45.120503652039325
1739209849.8514552;-45.120503652039325
1739209849.8514557;-38.13080360867914
1739209849.851456;-45.120503652039325
1739209849.8514564;-45.120503652039325
1739209849.8514566;-45.120503652039325
1739209849.851457;-38.13080360867914
1739209849.8514574;-38.13080360867914
1739209849.8514578;-45.120503652039325
1739209849.851458;-38.13080360867914
1739209849.8514585;-27.8777449560314
1739209849.8514588;-35.57807855764607
1739209849.8514593;-45.120503652039325
1739209849.8514595;-45.120503652039325
1739209849.8514597;-35.57807855764607
1739209849.8514602;-38.13080360867914
1739209849.8514605;-45.120503652039325
1739209849.851461;-38.13080360867914
1739209849.8514612;-45.120503652039325
1739209849.8514616;-38.13080360867914
1739209849.851462;-33.981070128970906
1739209849.8514624;-38.13080360867914
1739209849.8514626;-38.13080360867914
1739209849.851463;-38.13080360867914
1739209849.8514633;-38.13080360867914
1739209849.8514638;-35.57807855764607
1739209849.851464;-45.120503652039325
1739209849.8514645;-45.120503652039325
1739209849.8514647;-33.981070128970906
1739209849.8514652;-38.13080360867914
1739209849.8514655;-45.120503652039325
1739209849.8514657;-45.120503652039325
1739209849.8514662;-32.816014438256545
1739209849.8514664;-33.981070128970906
1739209849.851467;-35.57807855764607
1739209849.8514671;-38.13080360867914
1739209849.8514676;-35.57807855764607
1739209849.8514678;-38.13080360867914
1739209849.8514683;-45.120503652039325
1739209849.8514686;-38.13080360867914
1739209849.851469;-45.120503652039325
1739209849.8514693;-45.120503652039325
1739209849.8514698;-45.120503652039325
1739209849.85147;-45.120503652039325
1739209849.8514705;-31.141103565318893
1739209849.8514707;-33.981070128970906
1739209849.851471;-45.120503652039325
1739209849.8514714;-38.13080360867914
1739209849.8514717;-38.13080360867914
1739209849.8514721;-45.120503652039325
1739209849.8514724;-38.13080360867914
1739209849.8514729;-38.13080360867914
1739209849.851473;-45.120503652039325
1739209849.8514736;-45.120503652039325
1739209849.8514738;-45.120503652039325
1739209849.8514743;-45.120503652039325
1739209849.8514745;-45.120503652039325
1739209849.851475;-45.120503652039325
1739209849.8514752;-38.13080360867914
1739209849.8514757;-35.57807855764607
1739209849.851476;-45.120503652039325
1739209849.8514764;-38.13080360867914
1739209849.8514767;-35.57807855764607
1739209849.851477;-38.13080360867914
1739209849.8514774;-45.120503652039325
1739209849.8514776;-33.981070128970906
1739209849.851478;-45.120503652039325
1739209849.8514783;-33.981070128970906
1739209849.8514788;-45.120503652039325
1739209849.851479;-38.13080360867914
1739209849.8514795;-38.13080360867914
1739209849.8514798;-38.13080360867914
1739209849.8514802;-45.120503652039325
1739209849.8514805;-38.13080360867914
1739209849.851481;-32.816014438256545
1739209849.8514812;-38.13080360867914
1739209849.8514817;-45.120503652039325
1739209849.851482;-38.13080360867914
1739209849.8514824;-33.981070128970906
1739209849.8514826;-45.120503652039325
1739209849.8694866;-38.13080360867914
1739209849.869492;-45.120503652039325
1739209849.8694978;-45.120503652039325
1739209849.8695035;-38.13080360867914
1739209849.869509;-35.57807855764607
1739209849.8695147;-38.13080360867914
1739209849.8695204;-45.120503652039325
1739209849.869526;-38.13080360867914
1739209849.8695316;-35.57807855764607
1739209849.869537;-35.57807855764607
1739209849.8695428;-45.120503652039325
1739209849.8695486;-38.13080360867914
1739209849.869554;-33.981070128970906
1739209849.8695598;-45.120503652039325
1739209849.8695655;-45.120503652039325
1739209849.869571;-38.13080360867914
1739209849.8695767;-38.13080360867914
1739209849.8695824;-45.120503652039325
1739209849.869588;-38.13080360867914
1739209849.8695936;-38.13080360867914
1739209849.8695993;-35.57807855764607
1739209849.8696048;-38.13080360867914
1739209849.8696105;-45.120503652039325
1739209849.8696163;-45.120503652039325
1739209849.8696218;-38.13080360867914
1739209849.8696275;-35.57807855764607
1739209849.8696332;-38.13080360867914
1739209849.8696387;-45.120503652039325
1739209849.8696444;-45.120503652039325
1739209849.86965;-45.120503652039325
1739209849.8696556;-38.13080360867914
1739209849.8696613;-38.13080360867914
1739209849.8696668;-45.120503652039325
1739209849.8696725;-45.120503652039325
1739209849.8696783;-35.57807855764607
1739209849.8696837;-30.49652367304973
1739209849.8696895;-33.981070128970906
1739209849.8696952;-45.120503652039325
1739209849.8697007;-30.49652367304973
1739209849.8697064;-32.816014438256545
1739209849.869712;-45.120503652039325
1739209849.8697176;-45.120503652039325
1739209849.8697233;-38.13080360867914
1739209849.869729;-35.57807855764607
1739209849.8697345;-45.120503652039325
1739209849.8697402;-38.13080360867914
1739209849.869746;-33.981070128970906
1739209849.8697515;-38.13080360867914
1739209849.8697572;-45.120503652039325
1739209849.8697627;-45.120503652039325
1739209849.8697684;-38.13080360867914
1739209849.869774;-45.120503652039325
1739209849.8697796;-38.13080360867914
1739209849.8697853;-45.120503652039325
1739209849.869791;-45.120503652039325
1739209849.8697965;-45.120503652039325
1739209849.8698022;-38.13080360867914
1739209849.869808;-45.120503652039325
1739209849.8698134;-38.13080360867914
1739209849.8698192;-38.13080360867914
1739209849.869825;-45.120503652039325
1739209849.8698304;-38.13080360867914
1739209849.869836;-38.13080360867914
1739209849.8698418;-45.120503652039325
1739209849.8698473;-35.57807855764607
1739209849.869853;-35.57807855764607
1739209849.8698587;-45.120503652039325
1739209849.8698642;-45.120503652039325
1739209849.86987;-35.57807855764607
1739209849.8698754;-38.13080360867914
1739209849.8698812;-45.120503652039325
1739209849.8698869;-38.13080360867914
1739209849.8698924;-38.13080360867914
1739209849.869898;-38.13080360867914
1739209849.8699038;-45.120503652039325
1739209849.8699093;-38.13080360867914
1739209849.869915;-38.13080360867914
1739209849.8699207;-38.13080360867914
1739209849.8699262;-35.57807855764607
1739209849.869932;-38.13080360867914
1739209849.8699377;-45.120503652039325
1739209849.8699431;-45.120503652039325
1739209849.8699489;-38.13080360867914
1739209849.8699546;-38.13080360867914
1739209849.86996;-45.120503652039325
1739209849.8699658;-38.13080360867914
1739209849.8699713;-26.991370085610722
1739209849.869977;-38.13080360867914
1739209849.8699827;-45.120503652039325
1739209849.8699882;-38.13080360867914
1739209849.869994;-33.981070128970906
1739209849.8699996;-45.120503652039325
1739209849.8700051;-45.120503652039325
1739209849.8700109;-45.120503652039325
1739209849.8700166;-38.13080360867914
1739209849.870022;-38.13080360867914
1739209849.8700278;-45.120503652039325
1739209849.8700335;-45.120503652039325
1739209849.870039;-45.120503652039325
1739209849.8700447;-45.120503652039325
1739209849.8700504;-45.120503652039325
1739209849.870056;-38.13080360867914
1739209849.8700616;-35.57807855764607
1739209849.8700674;-35.57807855764607
1739209849.8700728;-45.120503652039325
1739209849.8700786;-45.120503652039325
1739209849.870084;-45.120503652039325
1739209849.8700898;-33.981070128970906
1739209849.8700955;-45.120503652039325
1739209849.870101;-45.120503652039325
1739209849.8701067;-30.49652367304973
1739209849.8701124;-38.13080360867914
1739209849.870118;-45.120503652039325
1739209849.8701236;-45.120503652039325
1739209849.8701293;-30.49652367304973
1739209849.8701348;-38.13080360867914
1739209849.8701406;-32.816014438256545
1739209849.8701463;-33.981070128970906
1739209849.8701518;-31.141103565318943
1739209849.8701575;-45.120503652039325
1739209849.8701632;-35.57807855764607
1739209849.8701687;-38.13080360867914
1739209849.8701744;-38.13080360867914
1739209849.8701801;-38.13080360867914
1739209849.8701856;-38.13080360867914
1739209849.8701913;-38.13080360867914
1739209849.8701968;-31.141103565318893
1739209849.8702025;-35.57807855764607
1739209849.8702083;-45.120503652039325
1739209849.8702137;-45.120503652039325
1739209849.8702195;-45.120503652039325
1739209849.8702252;-38.13080360867914
1739209849.8702307;-45.120503652039325
1739209849.8702364;-45.120503652039325
1739209849.870242;-35.57807855764607
1739209849.8702476;-38.13080360867914
1739209849.8702533;-45.120503652039325
1739209849.870259;-45.120503652039325
1739209849.8702645;-38.13080360867914
1739209849.8702703;-45.120503652039325
1739209849.870276;-35.57807855764607
1739209849.8702815;-33.981070128970906
1739209849.8702872;-45.120503652039325
1739209849.870293;-45.120503652039325
1739209849.8702984;-38.13080360867914
1739209849.870304;-38.13080360867914
1739209849.8703096;-45.120503652039325
1739209849.8703153;-38.13080360867914
1739209849.870321;-35.57807855764607
1739209849.8703265;-35.57807855764607
1739209849.8703322;-45.120503652039325
1739209849.870338;-38.13080360867914
1739209849.8703434;-45.120503652039325
1739209849.8703492;-45.120503652039325
1739209849.870355;-45.120503652039325
1739209849.8703604;-32.816014438256545
1739209849.870366;-38.13080360867914
1739209849.8703718;-45.120503652039325
1739209849.8703773;-38.13080360867914
1739209849.870383;-45.120503652039325
1739209849.8703887;-45.120503652039325
1739209849.8703942;-45.120503652039325
1739209849.8704;-32.816014438256545
1739209849.8704057;-38.13080360867914
1739209849.8704112;-45.120503652039325
1739209849.8704169;-38.13080360867914
1739209849.8704224;-35.57807855764607
1739209849.870428;-31.141103565318915
1739209849.8704338;-45.120503652039325
1739209849.8704393;-38.13080360867914
1739209849.870445;-38.13080360867914
1739209849.8704507;-38.13080360867914
1739209849.8704562;-45.120503652039325
1739209849.870462;-38.13080360867914
1739209849.8704677;-38.13080360867914
1739209849.8704731;-38.13080360867914
1739209849.8704789;-45.120503652039325
1739209849.8704846;-38.13080360867914
1739209849.87049;-45.120503652039325
1739209849.8704958;-45.120503652039325
1739209849.8705015;-33.981070128970906
1739209849.870507;-45.120503652039325
1739209849.8705127;-38.13080360867914
1739209849.8705182;-45.120503652039325
1739209849.870524;-38.13080360867914
1739209849.8705297;-38.13080360867914
1739209849.8705351;-35.57807855764607
1739209849.8705409;-35.57807855764607
1739209849.8705466;-45.120503652039325
1739209849.870552;-45.120503652039325
1739209849.8705578;-45.120503652039325
1739209849.8705635;-31.141103565318915
1739209849.870569;-38.13080360867914
1739209849.8705747;-38.13080360867914
1739209849.8705804;-45.120503652039325
1739209849.870586;-45.120503652039325
1739209849.8705916;-38.13080360867914
1739209849.8705974;-38.13080360867914
1739209849.8706028;-45.120503652039325
1739209849.8706086;-32.816014438256545
1739209849.8706143;-38.13080360867914
1739209849.8706198;-33.981070128970906
1739209849.8706255;-45.120503652039325
1739209849.870631;-38.13080360867914
1739209849.8706367;-38.13080360867914
1739209849.8706424;-45.120503652039325
1739209849.870648;-45.120503652039325
1739209849.8706536;-33.981070128970906
1739209849.8706594;-38.13080360867914
1739209849.8706648;-45.120503652039325
1739209849.8706706;-45.120503652039325
1739209849.8706763;-45.120503652039325
1739209849.8706818;-38.13080360867914
1739209849.8706875;-38.13080360867914
1739209849.8706932;-38.13080360867914
1739209849.8706987;-33.981070128970906
1739209849.8707044;-45.120503652039325
1739209849.8707101;-38.13080360867914
1739209849.8707156;-45.120503652039325
1739209849.8707213;-45.120503652039325
1739209849.870727;-32.816014438256545
1739209849.8707325;-38.13080360867914
1739209849.8707383;-38.13080360867914
1739209849.8707438;-28.58837851428586
1739209849.8707495;-33.981070128970906
1739209849.8707552;-38.13080360867914
1739209849.8707607;-45.120503652039325
1739209849.8707664;-45.120503652039325
1739209849.8707721;-38.13080360867914
1739209849.8707776;-38.13080360867914
1739209849.8707833;-45.120503652039325
1739209849.870789;-33.981070128970906
1739209849.8707945;-38.13080360867914
1739209849.8708003;-33.981070128970906
1739209849.870806;-45.120503652039325
1739209849.8708115;-45.120503652039325
1739209849.8708172;-35.57807855764607
1739209849.870823;-45.120503652039325
1739209849.8708284;-45.120503652039325
1739209849.870834;-38.13080360867914
1739209849.8708398;-38.13080360867914
1739209849.8708453;-45.120503652039325
1739209849.870851;-45.120503652039325
1739209849.8708565;-38.13080360867914
1739209849.8708622;-45.120503652039325
1739209849.870868;-45.120503652039325
1739209849.8708735;-35.57807855764607
1739209849.8708792;-32.816014438256545
1739209849.870885;-45.120503652039325
1739209849.8708904;-45.120503652039325
1739209849.870896;-35.57807855764607
1739209849.8709018;-38.13080360867914
1739209849.8709073;-45.120503652039325
1739209849.870913;-45.120503652039325
1739209849.8709188;-38.13080360867914
1739209849.8709242;-38.13080360867914
1739209849.87093;-38.13080360867914
1739209849.8709357;-38.13080360867914
1739209849.8709412;-38.13080360867914
1739209849.870947;-38.13080360867914
1739209849.8709524;-35.57807855764607
1739209849.870958;-38.13080360867914
1739209849.8709638;-38.13080360867914
1739209849.8709693;-38.13080360867914
1739209849.870975;-38.13080360867914
1739209849.8709807;-45.120503652039325
1739209849.8709862;-45.120503652039325
1739209849.870992;-38.13080360867914
1739209849.8709977;-45.120503652039325
1739209849.8710032;-38.13080360867914
1739209849.8710089;-45.120503652039325
1739209849.8710146;-45.120503652039325
1739209849.87102;-38.13080360867914
1739209849.8710258;-38.13080360867914
1739209849.8710315;-45.120503652039325
1739209849.871037;-38.13080360867914
1739209849.8710427;-35.57807855764607
1739209849.8710485;-38.13080360867914
1739209849.871054;-45.120503652039325
1739209849.8710597;-38.13080360867914
1739209849.8710651;-32.816014438256545
1739209849.8710709;-38.13080360867914
1739209849.8710766;-45.120503652039325
1739209849.871082;-45.120503652039325
1739209849.8710878;-32.816014438256545
1739209849.8710935;-38.13080360867914
1739209849.871099;-45.120503652039325
1739209849.8711047;-38.13080360867914
1739209849.8711104;-45.120503652039325
1739209849.871116;-45.120503652039325
