CAN Message; 0x24:0ab85e9716b6f081
1739209601.9399877;-38.13080360867914
1739209601.939992;-38.13080360867914
1739209601.9399962;-33.981070128970906
1739209601.9400005;-45.120503652039325
1739209601.9400048;-33.981070128970906
1739209601.940009;-35.57807855764607
1739209601.9400134;-38.13080360867914
1739209601.9400177;-45.120503652039325
1739209601.940022;-45.120503652039325
1739209601.9400263;-38.13080360867914
1739209601.9400306;-38.13080360867914
1739209601.9400349;-45.120503652039325
1739209601.9400392;-33.981070128970906
1739209601.9400434;-45.120503652039325
1739209601.9400477;-38.13080360867914
1739209601.9400523;-35.57807855764607
1739209601.9400566;-35.57807855764607
1739209601.9400609;-38.13080360867914
1739209601.9400651;-45.120503652039325
1739209601.9400694;-38.13080360867914
1739209601.9400737;-38.13080360867914
1739209601.940078;-38.13080360867914
1739209601.9400823;-38.13080360867914
1739209601.9400866;-38.13080360867914
1739209601.940091;-45.120503652039325
1739209601.9400952;-38.13080360867914
1739209601.9400995;-38.13080360867914
1739209601.9401038;-45.120503652039325
1739209601.940108;-33.981070128970906
1739209601.9401124;-38.13080360867914
1739209601.9401166;-38.13080360867914
1739209601.940121;-45.120503652039325
1739209601.9401252;-45.120503652039325
1739209601.9401295;-35.57807855764607
1739209601.9401338;-38.13080360867914
1739209601.940138;-45.120503652039325
1739209601.9401424;-38.13080360867914
1739209601.940147;-45.120503652039325
1739209601.9401512;-45.120503652039325
1739209601.9401555;-35.57807855764607
1739209601.9401598;-45.120503652039325
1739209601.940164;-45.120503652039325
1739209601.9401684;-38.13080360867914
1739209601.9401727;-45.120503652039325
1739209601.940177;-35.57807855764607
1739209601.9401813;-38.13080360867914
1739209601.9401855;-45.120503652039325
1739209601.9401898;-35.57807855764607
1739209601.9401941;-35.57807855764607
1739209601.9401984;-35.57807855764607
1739209601.9402027;-38.13080360867914
1739209601.940207;-38.13080360867914
1739209601.9402113;-45.120503652039325
1739209601.9402156;-45.120503652039325
1739209601.9402199;-38.13080360867914
1739209601.9402242;-45.120503652039325
1739209601.9402285;-45.120503652039325
1739209601.9402328;-45.120503652039325
1739209601.940237;-45.120503652039325
1739209601.9402416;-45.120503652039325
1739209601.9402459;-38.13080360867914
1739209601.9402502;-33.981070128970906
1739209601.9402544;-45.120503652039325
1739209601.9402587;-45.120503652039325
1739209601.940263;-35.57807855764607
1739209601.9402673;-38.13080360867914
1739209601.9402716;-38.13080360867914
1739209601.940276;-35.57807855764607
1739209601.9402802;-38.13080360867914
1739209601.9402845;-45.120503652039325
1739209601.9402888;-38.13080360867914
1739209601.940293;-30.49652367304973
1739209601.9402974;-45.120503652039325
1739209601.9403017;-45.120503652039325
1739209601.940306;-38.13080360867914
1739209601.9403102;-35.57807855764607
1739209601.9403145;-38.13080360867914
1739209601.9403188;-38.13080360867914
1739209601.940323;-45.120503652039325
1739209601.9403274;-45.120503652039325
1739209601.9403317;-38.13080360867914
1739209601.9403362;-30.49652367304973
1739209601.9403405;-45.120503652039325
1739209601.9403448;-45.120503652039325
1739209601.940349;-45.120503652039325
1739209601.9403534;-45.120503652039325
1739209601.9403577;-38.13080360867914
1739209601.940362;-33.981070128970906
1739209601.9403663;-38.13080360867914
1739209601.9403706;-45.120503652039325
1739209601.9403749;-38.13080360867914
1739209601.9403791;-35.57807855764607
1739209601.9403834;-38.13080360867914
1739209601.9403877;-45.120503652039325
1739209601.940392;-38.13080360867914
1739209601.9403963;-38.13080360867914
1739209601.9404006;-38.13080360867914
1739209601.940405;-35.57807855764607
1739209601.9404092;-38.13080360867914
1739209601.9404135;-45.120503652039325
1739209601.9404178;-38.13080360867914
1739209601.940422;-27.8777449560314
1739209601.9404263;-38.13080360867914
1739209601.9404309;-45.120503652039325
1739209601.9404352;-45.120503652039325
1739209601.9404395;-45.120503652039325
1739209601.9404438;-38.13080360867914
1739209601.940448;-35.57807855764607
1739209601.9404523;-38.13080360867914
1739209601.9404566;-32.81601443825658
1739209601.940461;-45.120503652039325
1739209601.9404652;-35.57807855764607
1739209601.9404695;-45.120503652039325
1739209601.9404738;-45.120503652039325
1739209601.940478;-45.120503652039325
1739209601.9404824;-38.13080360867914
1739209601.9404867;-38.13080360867914
1739209601.940491;-26.991370085610736
1739209601.9404953;-35.57807855764607
1739209601.9404995;-45.120503652039325
1739209601.9405038;-38.13080360867914
1739209601.9405081;-30.49652367304973
1739209601.9405124;-38.13080360867914
1739209601.9405167;-45.120503652039325
1739209601.9405212;-45.120503652039325
1739209601.9405255;-45.120503652039325
1739209601.9405298;-45.120503652039325
1739209601.940534;-38.13080360867914
1739209601.9405384;-45.120503652039325
1739209601.9405427;-45.120503652039325
1739209601.940547;-45.120503652039325
1739209601.9405513;-32.816014438256545
1739209601.9405556;-38.13080360867914
1739209601.9405599;-31.141103565318893
1739209601.9405642;-32.816014438256545
1739209601.9405684;-38.13080360867914
1739209601.9405727;-38.13080360867914
1739209601.940577;-38.13080360867914
1739209601.9405813;-35.57807855764607
1739209601.9405856;-38.13080360867914
1739209601.94059;-38.13080360867914
1739209601.9405942;-45.120503652039325
1739209601.9405985;-45.120503652039325
1739209601.9406028;-45.120503652039325
1739209601.940607;-38.13080360867914
1739209601.9406114;-45.120503652039325
1739209601.940616;-45.120503652039325
1739209601.9406202;-32.816014438256545
1739209601.9406245;-38.13080360867914
1739209601.9406288;-32.816014438256545
1739209601.940633;-30.49652367304973
1739209601.9406374;-45.120503652039325
1739209601.9406416;-38.13080360867914
1739209601.940646;-32.816014438256545
1739209601.9406502;-45.120503652039325
1739209601.9406545;-45.120503652039325
1739209601.9406588;-38.13080360867914
1739209601.940663;-45.120503652039325
1739209601.9406674;-45.120503652039325
1739209601.9406717;-38.13080360867914
1739209601.940676;-38.13080360867914
1739209601.9406803;-45.120503652039325
1739209601.9406846;-45.120503652039325
1739209601.9406888;-35.57807855764607
1739209601.9406931;-38.13080360867914
1739209601.9406974;-45.120503652039325
1739209601.9407017;-38.13080360867914
1739209601.940706;-38.13080360867914
1739209601.9407105;-45.120503652039325
1739209601.9407148;-45.120503652039325
1739209601.9407191;-38.13080360867914
1739209601.9407234;-38.13080360867914
1739209601.9407277;-45.120503652039325
1739209601.940732;-45.120503652039325
1739209601.9407363;-38.13080360867914
1739209601.9407406;-35.57807855764607
1739209601.9407449;-38.13080360867914
1739209601.9407492;-38.13080360867914
1739209601.9407535;-38.13080360867914
1739209601.9407578;-38.13080360867914
1739209601.940762;-35.57807855764607
1739209601.9407663;-45.120503652039325
1739209601.9407706;-45.120503652039325
1739209601.940775;-45.120503652039325
1739209601.9407792;-38.13080360867914
1739209601.9407835;-33.981070128970906
1739209601.9407878;-45.120503652039325
1739209601.940792;-45.120503652039325
1739209601.9407964;-45.120503652039325
1739209601.9408007;-32.816014438256545
1739209601.9408052;-31.141103565318915
1739209601.9408095;-45.120503652039325
1739209601.9408138;-45.120503652039325
1739209601.940818;-38.13080360867914
1739209601.9408224;-38.13080360867914
1739209601.9408267;-45.120503652039325
1739209601.940831;-38.13080360867914
1739209601.9408352;-45.120503652039325
1739209601.9408395;-38.13080360867914
1739209601.9408438;-35.57807855764607
1739209601.940848;-38.13080360867914
1739209601.9408524;-45.120503652039325
1739209601.9408567;-45.120503652039325
1739209601.940861;-38.13080360867914
1739209601.9408653;-38.13080360867914
1739209601.9408696;-45.120503652039325
1739209601.9408739;-28.992665084841942
1739209601.9408782;-38.13080360867914
1739209601.9408824;-45.120503652039325
1739209601.9408867;-45.120503652039325
1739209601.940891;-35.57807855764607
1739209601.9408956;-32.816014438256545
1739209601.9408998;-33.981070128970906
1739209601.9409041;-45.120503652039325
1739209601.9409084;-29.438486411369347
1739209601.9409127;-38.13080360867914
1739209601.940917;-38.13080360867914
1739209601.9409213;-45.120503652039325
1739209601.9409256;-45.120503652039325
1739209601.94093;-45.120503652039325
1739209601.9409342;-45.120503652039325
1739209601.9409385;-38.13080360867914
1739209601.9409428;-31.141103565318915
1739209601.940947;-38.13080360867914
1739209601.9409513;-38.13080360867914
1739209601.9409556;-35.57807855764607
1739209601.94096;-33.981070128970906
1739209601.9409642;-35.57807855764607
1739209601.9409685;-35.57807855764607
1739209601.9409728;-45.120503652039325
1739209601.940977;-38.13080360867914
1739209601.9409814;-45.120503652039325
1739209601.9409857;-45.120503652039325
1739209601.9409902;-38.13080360867914
1739209601.9409945;-45.120503652039325
1739209601.9409988;-35.57807855764607
1739209601.941003;-38.13080360867914
1739209601.9410074;-45.120503652039325
1739209601.9410117;-45.120503652039325
1739209601.941016;-38.13080360867914
1739209601.9410203;-45.120503652039325
1739209601.9410245;-45.120503652039325
1739209601.9410288;-38.13080360867914
1739209601.9410331;-35.57807855764607
1739209601.9410374;-38.13080360867914
1739209601.9410417;-45.120503652039325
1739209601.941046;-45.120503652039325
1739209601.9410503;-45.120503652039325
1739209601.9410546;-45.120503652039325
1739209601.9410589;-38.13080360867914
1739209601.9410632;-38.13080360867914
1739209601.9410675;-45.120503652039325
1739209601.9410717;-45.120503652039325
1739209601.941076;-45.120503652039325
1739209601.9410803;-45.120503652039325
1739209601.9410849;-45.120503652039325
1739209601.9410892;-45.120503652039325
1739209601.9410934;-38.13080360867914
1739209601.9410977;-33.981070128970906
1739209601.941102;-38.13080360867914
1739209601.9411063;-38.13080360867914
1739209601.9411106;-45.120503652039325
1739209601.941115;-45.120503652039325
1739209601.9411192;-35.57807855764607
1739209601.9411235;-38.13080360867914
1739209601.9411278;-45.120503652039325
1739209601.941132;-45.120503652039325
1739209601.9411364;-45.120503652039325
1739209601.9411407;-45.120503652039325
1739209601.941145;-45.120503652039325
1739209601.9411492;-38.13080360867914
1739209601.9411535;-38.13080360867914
1739209601.9411578;-45.120503652039325
1739209601.941162;-38.13080360867914
1739209601.9411664;-38.13080360867914
1739209601.9411707;-45.120503652039325
1739209601.941175;-45.120503652039325
1739209601.9411795;-45.120503652039325
1739209601.9411838;-45.120503652039325
1739209601.941188;-38.13080360867914
1739209601.9411924;-38.13080360867914
1739209601.9411967;-45.120503652039325
1739209601.941201;-45.120503652039325
1739209601.9412053;-32.816014438256545
1739209601.9412096;-38.13080360867914
1739209601.9412138;-38.13080360867914
1739209601.9412181;-38.13080360867914
1739209601.9412224;-38.13080360867914
1739209601.9412267;-38.13080360867914
1739209601.941231;-38.13080360867914
1739209601.9412353;-45.120503652039325
1739209601.9412396;-38.13080360867914
1739209601.941244;-45.120503652039325
1739209601.9412482;-38.13080360867914
1739209601.9412525;-45.120503652039325
1739209601.9412568;-38.13080360867914
1739209601.941261;-38.13080360867914
1739209601.9412653;-45.120503652039325
1739209601.9412696;-38.13080360867914
1739209601.9412742;-28.21854285175415
1739209601.9412785;-32.816014438256545
1739209601.9412827;-45.120503652039325
1739209601.941287;-38.13080360867914
1739209601.9412913;-32.816014438256545
1739209601.9412956;-45.120503652039325
1739209601.9413;-45.120503652039325
1739209601.9413042;-45.120503652039325
1739209601.9413085;-33.981070128970906
1739209601.9413128;-38.13080360867914
1739209601.941317;-38.13080360867914
1739209601.9413214;-38.13080360867914
1739209601.9413257;-45.120503652039325
1739209601.94133;-35.57807855764607
1739209601.9413342;-38.13080360867914
1739209601.9413385;-45.120503652039325
1739209601.9413428;-38.13080360867914
1739209601.9413471;-45.120503652039325
1739209601.9413514;-45.120503652039325
1739209601.9413557;-45.120503652039325
1739209601.94136;-32.816014438256545
1739209601.9413645;-35.57807855764607
1739209601.9413688;-38.13080360867914
1739209601.941373;-38.13080360867914
1739209601.9413774;-35.57807855764607
1739209601.9413817;-38.13080360867914
1739209601.941386;-38.13080360867914
1739209601.9413903;-38.13080360867914
1739209601.9413946;-38.13080360867914
1739209601.9413989;-45.120503652039325
1739209601.9414032;-45.120503652039325
1739209601.9414074;-45.120503652039325
1739209601.9414117;-38.13080360867914
1739209601.941416;-45.120503652039325
1739209601.9414203;-45.120503652039325
1739209601.9414246;-38.13080360867914
1739209601.941429;-35.57807855764607
1739209601.9414332;-33.981070128970906
1739209601.9414375;-45.120503652039325
1739209601.9414418;-38.13080360867914
1739209601.941446;-38.13080360867914
1739209601.9414504;-38.13080360867914
1739209601.9414546;-45.120503652039325
1739209601.9414592;-45.120503652039325
1739209601.9414635;-45.120503652039325
1739209601.9414678;-45.120503652039325
1739209601.941472;-38.13080360867914
1739209601.9414763;-45.120503652039325
1739209601.9414806;-45.120503652039325
1739209601.941485;-45.120503652039325
1739209601.9414892;-45.120503652039325
1739209601.9414935;-45.120503652039325
1739209601.9414978;-45.120503652039325
1739209601.941502;-45.120503652039325
1739209601.9415064;-38.13080360867914
1739209601.9415107;-45.120503652039325
1739209601.941515;-31.141103565318893
1739209601.9415193;-31.141103565318915
1739209601.9415236;-45.120503652039325
1739209601.9415278;-38.13080360867914
1739209601.9415321;-35.57807855764607
1739209601.9415364;-28.992665084841942
1739209601.9415407;-45.120503652039325
1739209601.941545;-45.120503652039325
1739209601.9415493;-45.120503652039325
1739209601.9415538;-38.13080360867914
1739209601.9415581;-38.13080360867914
1739209601.9415624;-45.120503652039325
1739209601.9415667;-45.120503652039325
1739209601.941571;-32.81601443825658
1739209601.9415753;-35.57807855764607
1739209601.9415796;-45.120503652039325
1739209601.9415839;-38.13080360867914
1739209601.9415882;-38.13080360867914
1739209601.9415925;-38.13080360867914
1739209601.9415967;-38.13080360867914
1739209601.941601;-38.13080360867914
1739209601.9416053;-28.992665084841942
1739209601.9416096;-38.13080360867914
1739209601.941614;-38.13080360867914
1739209601.9416182;-45.120503652039325
1739209601.9416225;-38.13080360867914
1739209601.9416268;-45.120503652039325
1739209601.941631;-38.13080360867914
1739209601.9416354;-38.13080360867914
1739209601.9416397;-38.13080360867914
1739209601.941644;-45.120503652039325
1739209601.9416485;-45.120503652039325
1739209601.9416528;-32.816014438256545
1739209601.941657;-38.13080360867914
1739209601.9416614;-45.120503652039325
1739209601.9416656;-38.13080360867914
1739209601.94167;-32.816014438256545
1739209601.9416742;-28.992665084841942
1739209601.9416785;-38.13080360867914
1739209601.9416828;-45.120503652039325
1739209601.941687;-45.120503652039325
1739209601.9416914;-38.13080360867914
1739209601.9416957;-38.13080360867914
1739209601.9417;-38.13080360867914
1739209601.9417043;-45.120503652039325
1739209601.9417086;-28.218542851754165
1739209601.9417129;-32.816014438256545
1739209601.9417171;-45.120503652039325
1739209601.9417214;-45.120503652039325
1739209601.9417257;-38.13080360867914
1739209601.94173;-35.57807855764607
1739209601.9417343;-38.13080360867914
1739209601.9417386;-45.120503652039325
1739209601.9417431;-28.58837851428586
1739209601.9417474;-38.13080360867914
1739209601.9417517;-38.13080360867914
1739209601.941756;-45.120503652039325
1739209601.9417603;-38.13080360867914
1739209601.9417646;-38.13080360867914
1739209601.941769;-38.13080360867914
1739209601.9417732;-38.13080360867914
1739209601.9417775;-31.141103565318915
1739209601.9417818;-33.981070128970906
1739209601.941786;-45.120503652039325
1739209601.9417903;-38.13080360867914
1739209601.9417946;-33.981070128970906
1739209601.941799;-45.120503652039325
1739209601.9418032;-45.120503652039325
1739209601.9418075;-38.13080360867914
1739209601.9418118;-38.13080360867914
1739209601.941816;-38.13080360867914
1739209601.9418204;-45.120503652039325
1739209601.9418247;-45.120503652039325
1739209601.941829;-38.13080360867914
1739209601.9418335;-38.13080360867914
1739209601.9418378;-45.120503652039325
1739209601.941842;-38.13080360867914
1739209601.9418464;-33.981070128970906
1739209601.9418507;-30.49652367304973
1739209601.941855;-38.13080360867914
1739209601.9418592;-45.120503652039325
1739209601.9418635;-45.120503652039325
1739209601.9418678;-45.120503652039325
1739209601.9418721;-45.120503652039325
1739209601.9418764;-45.120503652039325
1739209601.9418807;-38.13080360867914
1739209601.941885;-45.120503652039325
1739209601.9418893;-38.13080360867914
1739209601.9418936;-38.13080360867914
1739209601.9418979;-45.120503652039325
1739209601.9419022;-38.13080360867914
1739209601.9419065;-45.120503652039325
1739209601.9419107;-45.120503652039325
1739209601.941915;-45.120503652039325
1739209601.9419193;-45.120503652039325
1739209601.9419236;-38.13080360867914
1739209601.9419281;-38.13080360867914
1739209601.9419324;-45.120503652039325
1739209601.9419367;-45.120503652039325
1739209601.941941;-45.120503652039325
1739209601.9419453;-45.120503652039325
1739209601.9419496;-38.13080360867914
1739209601.941954;-32.816014438256545
1739209601.9419582;-38.13080360867914
1739209601.9419625;-45.120503652039325
1739209601.9419668;-38.13080360867914
1739209601.941971;-38.13080360867914
1739209601.9419754;-45.120503652039325
1739209601.9419796;-30.49652367304973
1739209601.941984;-45.120503652039325
1739209601.9419882;-35.57807855764607
1739209601.9419925;-38.13080360867914
1739209601.9419968;-38.13080360867914
1739209601.942001;-38.13080360867914
1739209601.9420054;-45.120503652039325
1739209601.9420097;-38.13080360867914
1739209601.942014;-38.13080360867914
1739209601.9420183;-33.981070128970906
1739209601.9420228;-28.58837851428586
1739209601.942027;-45.120503652039325
1739209601.9420314;-45.120503652039325
1739209601.9420357;-38.13080360867914
1739209601.94204;-33.981070128970906
1739209601.9420443;-45.120503652039325
1739209601.9420485;-45.120503652039325
1739209601.9420528;-45.120503652039325
1739209601.9420571;-38.13080360867914
1739209601.9420614;-45.120503652039325
1739209601.9420657;-45.120503652039325
1739209601.94207;-45.120503652039325
1739209601.9420743;-38.13080360867914
1739209601.9420786;-45.120503652039325
1739209601.942083;-38.13080360867914
1739209601.9420872;-35.57807855764607
1739209601.9420915;-30.49652367304973
1739209601.9420958;-45.120503652039325
1739209601.9421;-45.120503652039325
1739209601.9421043;-38.13080360867914
1739209601.9421086;-45.120503652039325
1739209601.942113;-45.120503652039325
1739209601.9421175;-33.981070128970906
1739209601.9421217;-45.120503652039325
1739209601.942126;-45.120503652039325
1739209601.9421303;-45.120503652039325
1739209601.9421346;-45.120503652039325
1739209601.942139;-45.120503652039325
1739209601.9421432;-38.13080360867914
1739209601.9421475;-38.13080360867914
1739209601.9421518;-45.120503652039325
1739209601.942156;-45.120503652039325
1739209601.9421604;-31.141103565318893
1739209601.9421647;-35.57807855764607
1739209601.942169;-45.120503652039325
1739209601.9421732;-45.120503652039325
1739209601.9421775;-45.120503652039325
1739209601.9421818;-45.120503652039325
1739209601.942186;-45.120503652039325
1739209601.9421904;-38.13080360867914
1739209601.9421947;-45.120503652039325
1739209601.942199;-45.120503652039325
1739209601.9422033;-35.57807855764607
1739209601.9422076;-38.13080360867914
1739209601.942212;-45.120503652039325
1739209601.9422164;-38.13080360867914
1739209601.9422207;-45.120503652039325
1739209601.942225;-45.120503652039325
1739209601.9422293;-31.141103565318893
1739209601.9422336;-35.57807855764607
1739209601.9422379;-38.13080360867914
1739209601.9422421;-33.981070128970906
1739209601.9422464;-45.120503652039325
1739209601.9422507;-45.120503652039325
1739209601.942255;-38.13080360867914
1739209601.9422593;-45.120503652039325
1739209601.9422636;-45.120503652039325
1739209601.942268;-45.120503652039325
1739209601.9422722;-45.120503652039325
1739209601.9422765;-45.120503652039325
1739209601.9422808;-38.13080360867914
1739209601.942285;-38.13080360867914
1739209601.9422894;-45.120503652039325
1739209601.9422936;-38.13080360867914
1739209601.942298;-45.120503652039325
1739209601.9423025;-45.120503652039325
1739209601.9423068;-45.120503652039325
1739209601.942311;-38.13080360867914
1739209601.9423153;-45.120503652039325
1739209601.9423196;-38.13080360867914
1739209601.942324;-45.120503652039325
1739209601.9423282;-38.13080360867914
1739209601.9423325;-38.13080360867914
1739209601.9423368;-38.13080360867914
1739209601.942341;-38.13080360867914
1739209601.9423454;-38.13080360867914
1739209601.9423497;-45.120503652039325
1739209601.942354;-38.13080360867914
1739209601.9423583;-45.120503652039325
1739209601.9423625;-45.120503652039325
1739209601.9423668;-45.120503652039325
1739209601.9423711;-45.120503652039325
1739209601.9423754;-38.13080360867914
1739209601.9423797;-45.120503652039325
1739209601.942384;-45.120503652039325
1739209601.9423883;-38.13080360867914
1739209601.9423926;-38.13080360867914
1739209601.942397;-38.13080360867914
1739209601.9424014;-38.13080360867914
1739209601.9424057;-35.57807855764607
1739209601.94241;-38.13080360867914
1739209601.9424143;-33.981070128970906
1739209601.9424186;-45.120503652039325
1739209601.9424229;-38.13080360867914
1739209601.9424272;-35.57807855764607
1739209601.9424314;-38.13080360867914
1739209601.9424357;-45.120503652039325
1739209601.94244;-38.13080360867914
1739209601.9424443;-38.13080360867914
1739209601.9424486;-45.120503652039325
1739209601.942453;-38.13080360867914
1739209601.9424572;-38.13080360867914
1739209601.9424615;-45.120503652039325
1739209601.9424658;-45.120503652039325
1739209601.94247;-38.13080360867914
1739209601.9424744;-45.120503652039325
1739209601.9424787;-38.13080360867914
1739209601.942483;-38.13080360867914
1739209601.9424872;-45.120503652039325
1739209601.9424918;-45.120503652039325
1739209601.942496;-38.13080360867914
1739209601.9425004;-38.13080360867914
1739209601.9425046;-45.120503652039325
1739209601.942509;-33.981070128970906
1739209601.9425132;-33.981070128970906
1739209601.9425175;-38.13080360867914
1739209601.9425218;-45.120503652039325
1739209601.942526;-33.981070128970906
1739209601.9425304;-33.981070128970906
1739209601.9425347;-38.13080360867914
1739209601.942539;-38.13080360867914
1739209601.9425433;-45.120503652039325
1739209601.9425476;-45.120503652039325
1739209601.9425519;-45.120503652039325
1739209601.9425561;-38.13080360867914
1739209601.9425604;-45.120503652039325
1739209601.9425647;-45.120503652039325
1739209601.942569;-33.981070128970906
1739209601.9425733;-45.120503652039325
1739209601.9425776;-38.13080360867914
1739209601.942582;-38.13080360867914
1739209601.9425864;-45.120503652039325
1739209601.9425907;-35.57807855764607
1739209601.942595;-33.981070128970906
1739209601.9425993;-38.13080360867914
1739209601.9426036;-45.120503652039325
1739209601.9426079;-45.120503652039325
1739209601.9426122;-45.120503652039325
1739209601.9426165;-38.13080360867914
1739209601.9426208;-38.13080360867914
1739209601.942625;-45.120503652039325
1739209601.9426293;-45.120503652039325
1739209601.9426336;-38.13080360867914
1739209601.942638;-38.13080360867914
1739209601.9426422;-45.120503652039325
1739209601.9426465;-38.13080360867914
1739209601.9426508;-32.816014438256545
1739209601.942655;-38.13080360867914
1739209601.9426594;-45.120503652039325
1739209601.9426637;-38.13080360867914
1739209601.942668;-33.981070128970906
1739209601.9426723;-38.13080360867914
1739209601.9426768;-45.120503652039325
1739209601.942681;-38.13080360867914
1739209601.9426854;-45.120503652039325
1739209601.9426897;-38.13080360867914
1739209601.942694;-38.13080360867914
1739209601.9426982;-45.120503652039325
1739209601.9427025;-45.120503652039325
1739209601.9427068;-45.120503652039325
1739209601.942711;-45.120503652039325
1739209601.9427154;-38.13080360867914
1739209601.9427197;-33.981070128970906
1739209601.942724;-45.120503652039325
1739209601.9427283;-45.120503652039325
1739209601.9427326;-38.13080360867914
1739209601.9427369;-33.981070128970906
1739209601.9427412;-45.120503652039325
1739209601.9427454;-45.120503652039325
1739209601.9427497;-45.120503652039325
1739209601.942754;-33.981070128970906
1739209601.9427583;-45.120503652039325
1739209601.9427626;-38.13080360867914
1739209601.942767;-38.13080360867914
1739209601.9427714;-45.120503652039325
1739209601.9427757;-33.981070128970906
1739209601.94278;-45.120503652039325
1739209601.9427843;-38.13080360867914
1739209601.9427886;-29.438486411369333
1739209601.942793;-33.981070128970906
1739209601.9427972;-45.120503652039325
1739209601.9428015;-38.13080360867914
1739209601.9428058;-32.816014438256545
1739209601.94281;-35.57807855764607
1739209601.9428144;-38.13080360867914
1739209601.9428186;-45.120503652039325
1739209601.942823;-45.120503652039325
1739209601.9428272;-45.120503652039325
1739209601.9428315;-45.120503652039325
1739209601.9428358;-45.120503652039325
1739209601.94284;-45.120503652039325
1739209601.9428444;-38.13080360867914
1739209601.9428487;-45.120503652039325
1739209601.942853;-45.120503652039325
1739209601.9428573;-35.57807855764607
1739209601.9428616;-38.13080360867914
1739209601.942866;-38.13080360867914
1739209601.9428704;-38.13080360867914
1739209601.9428747;-45.120503652039325
1739209601.942879;-38.13080360867914
1739209601.9428833;-38.13080360867914
1739209601.9428875;-45.120503652039325
1739209601.9428918;-35.57807855764607
1739209601.9428961;-38.13080360867914
1739209601.9429004;-45.120503652039325
1739209601.9429047;-45.120503652039325
1739209601.942909;-45.120503652039325
1739209601.9429133;-45.120503652039325
1739209601.9429176;-45.120503652039325
1739209601.9429219;-45.120503652039325
1739209601.9429262;-45.120503652039325
1739209601.9429305;-45.120503652039325
1739209601.9429348;-45.120503652039325
1739209601.942939;-38.13080360867914
1739209601.9429433;-30.49652367304973
1739209601.9429476;-38.13080360867914
1739209601.942952;-45.120503652039325
1739209601.9429562;-45.120503652039325
1739209601.9429607;-38.13080360867914
1739209601.942965;-32.816014438256545
1739209601.9429693;-45.120503652039325
1739209601.9429736;-45.120503652039325
1739209601.942978;-45.120503652039325
1739209601.9429822;-38.13080360867914
1739209601.9429865;-33.981070128970906
1739209601.9429908;-33.981070128970906
1739209601.942995;-45.120503652039325
1739209601.9429994;-38.13080360867914
1739209601.9430037;-38.13080360867914
1739209601.943008;-38.13080360867914
1739209601.9430122;-32.816014438256545
1739209601.9430165;-38.13080360867914
1739209601.9430208;-38.13080360867914
1739209601.943025;-45.120503652039325
1739209601.9430294;-28.21854285175415
1739209601.9430337;-30.49652367304973
1739209601.943038;-45.120503652039325
1739209601.9430423;-45.120503652039325
1739209601.9430466;-35.57807855764607
1739209601.9430509;-38.13080360867914
1739209601.9430554;-45.120503652039325
1739209601.9430597;-35.57807855764607
1739209601.943064;-45.120503652039325
1739209601.9430683;-45.120503652039325
1739209601.9430726;-35.57807855764607
1739209601.9430768;-45.120503652039325
1739209601.9430811;-35.57807855764607
1739209601.9430854;-38.13080360867914
1739209601.9430897;-38.13080360867914
1739209601.943094;-45.120503652039325
1739209601.9430983;-32.816014438256545
1739209601.943103;-30.49652367304973
1739209601.9431076;-45.120503652039325
1739209601.9431124;-45.120503652039325
1739209601.943117;-45.120503652039325
1739209601.9431217;-45.120503652039325
1739209601.9431264;-38.13080360867914
1739209601.943131;-45.120503652039325
1739209601.9431357;-45.120503652039325
1739209601.9431403;-33.981070128970956
1739209601.943145;-35.57807855764607
1739209601.9431498;-45.120503652039325
1739209601.9431543;-38.13080360867914
1739209601.943159;-45.120503652039325
1739209601.9431639;-35.57807855764607
1739209601.9431684;-38.13080360867914
1739209601.9431732;-32.816014438256545
1739209601.9431777;-27.267205301931607
1739209601.9431825;-45.120503652039325
1739209601.9431872;-38.13080360867914
1739209601.9431918;-38.13080360867914
1739209601.9431965;-31.141103565318915
1739209601.943201;-45.120503652039325
1739209601.9432058;-35.57807855764607
1739209601.9432106;-38.13080360867914
1739209601.9432151;-45.120503652039325
1739209601.94322;-45.120503652039325
1739209601.9432244;-45.120503652039325
1739209601.9432292;-38.13080360867914
1739209601.943234;-45.120503652039325
1739209601.9432385;-38.13080360867914
1739209601.9432433;-45.120503652039325
1739209601.9432478;-38.13080360867914
1739209601.9432526;-38.13080360867914
1739209601.9432573;-38.13080360867914
1739209601.9432619;-45.120503652039325
1739209601.9432666;-38.13080360867914
1739209601.9432712;-35.57807855764607
1739209601.943276;-45.120503652039325
1739209601.9432807;-45.120503652039325
1739209601.9432852;-45.120503652039325
1739209601.94329;-38.13080360867914
1739209601.9432948;-35.57807855764607
1739209601.9432993;-45.120503652039325
1739209601.943304;-45.120503652039325
1739209601.9433086;-45.120503652039325
1739209601.9433134;-45.120503652039325
1739209601.9433181;-38.13080360867914
1739209601.9433227;-45.120503652039325
1739209601.9433274;-38.13080360867914
1739209601.943332;-45.120503652039325
1739209601.9433367;-38.13080360867914
1739209601.9433415;-35.57807855764607
1739209601.943346;-38.13080360867914
1739209601.9433508;-45.120503652039325
1739209601.9433553;-45.120503652039325
1739209601.94336;-38.13080360867914
1739209601.9433649;-31.141103565318915
1739209601.9433694;-38.13080360867914
1739209601.9433742;-45.120503652039325
1739209601.9433787;-45.120503652039325
1739209601.9433835;-45.120503652039325
1739209601.9433882;-45.120503652039325
