CAN Message; 0x24:0d7006dadf577355
1739209719.5067313;-32.816014438256545
1739209719.5067341;-38.13080360867914
1739209719.5067368;-38.13080360867914
1739209719.5067396;-33.981070128970906
1739209719.5067422;-38.13080360867914
1739209719.506745;-45.120503652039325
1739209719.5067477;-38.13080360867914
1739209719.5067506;-38.13080360867914
1739209719.5067532;-45.120503652039325
1739209719.506756;-38.13080360867914
1739209719.5067587;-45.120503652039325
1739209719.5067616;-45.120503652039325
1739209719.5067642;-33.981070128970906
1739209719.506767;-38.13080360867914
1739209719.5067697;-38.13080360867914
1739209719.5067725;-38.13080360867914
1739209719.5067751;-45.120503652039325
1739209719.506778;-45.120503652039325
1739209719.5067806;-45.120503652039325
1739209719.5067835;-45.120503652039325
1739209719.506786;-38.13080360867914
1739209719.506789;-31.141103565318915
1739209719.5067916;-45.120503652039325
1739209719.5067945;-45.120503652039325
1739209719.506797;-35.57807855764607
1739209719.5067997;-38.13080360867914
1739209719.5068026;-45.120503652039325
1739209719.5068052;-45.120503652039325
1739209719.506808;-38.13080360867914
1739209719.5068107;-45.120503652039325
1739209719.5068135;-38.13080360867914
1739209719.5068161;-38.13080360867914
1739209719.506819;-45.120503652039325
1739209719.5068216;-38.13080360867914
1739209719.5068245;-35.57807855764607
1739209719.506827;-45.120503652039325
1739209719.50683;-45.120503652039325
1739209719.5068326;-38.13080360867914
1739209719.5068355;-38.13080360867914
1739209719.506838;-38.13080360867914
1739209719.506841;-38.13080360867914
1739209719.5068436;-38.13080360867914
1739209719.5068464;-45.120503652039325
1739209719.506849;-45.120503652039325
1739209719.506852;-45.120503652039325
1739209719.5068545;-45.120503652039325
1739209719.5068574;-35.57807855764607
1739209719.50686;-38.13080360867914
1739209719.5068629;-45.120503652039325
1739209719.5068655;-31.141103565318915
1739209719.5068684;-35.57807855764607
1739209719.506871;-38.13080360867914
1739209719.5068736;-38.13080360867914
1739209719.5068765;-45.120503652039325
1739209719.506879;-38.13080360867914
1739209719.506882;-38.13080360867914
1739209719.5068846;-45.120503652039325
1739209719.5068874;-45.120503652039325
1739209719.50689;-38.13080360867914
1739209719.506893;-38.13080360867914
1739209719.5068955;-38.13080360867914
1739209719.5068984;-35.57807855764607
1739209719.506901;-38.13080360867914
1739209719.506904;-45.120503652039325
1739209719.5069065;-38.13080360867914
1739209719.5069094;-45.120503652039325
1739209719.506912;-38.13080360867914
1739209719.5069149;-38.13080360867914
1739209719.5069175;-45.120503652039325
1739209719.5069203;-38.13080360867914
1739209719.506923;-38.13080360867914
1739209719.5069258;-45.120503652039325
1739209719.5069284;-45.120503652039325
1739209719.5069313;-27.877744956031414
1739209719.506934;-38.13080360867914
1739209719.5069368;-38.13080360867914
1739209719.5069394;-38.13080360867914
1739209719.5069423;-38.13080360867914
1739209719.506945;-38.13080360867914
1739209719.5069478;-33.981070128970906
1739209719.5069504;-45.120503652039325
1739209719.506953;-31.141103565318915
1739209719.5069559;-35.57807855764607
1739209719.5069585;-45.120503652039325
1739209719.5069613;-45.120503652039325
1739209719.506964;-38.13080360867914
1739209719.5069668;-35.57807855764607
1739209719.5069695;-35.57807855764607
1739209719.5069723;-45.120503652039325
1739209719.506975;-27.877744956031414
1739209719.5069778;-32.816014438256545
1739209719.5069804;-33.981070128970906
1739209719.5069833;-45.120503652039325
1739209719.506986;-38.13080360867914
1739209719.5069888;-45.120503652039325
1739209719.5069914;-38.13080360867914
1739209719.5069942;-45.120503652039325
1739209719.5069969;-45.120503652039325
1739209719.5069997;-35.57807855764607
1739209719.5070024;-38.13080360867914
1739209719.5070052;-45.120503652039325
1739209719.5070078;-45.120503652039325
1739209719.5070107;-45.120503652039325
1739209719.5070133;-45.120503652039325
1739209719.5070162;-45.120503652039325
1739209719.5070188;-38.13080360867914
1739209719.5070217;-38.13080360867914
1739209719.5070243;-45.120503652039325
1739209719.5070271;-45.120503652039325
1739209719.5070298;-45.120503652039325
1739209719.5070324;-32.816014438256545
1739209719.5070353;-38.13080360867914
1739209719.5070379;-45.120503652039325
1739209719.5070407;-28.992665084841942
1739209719.5070434;-33.981070128970906
1739209719.5070462;-33.981070128970906
1739209719.5070488;-45.120503652039325
1739209719.5070517;-33.981070128970906
1739209719.5070543;-38.13080360867914
1739209719.5070572;-45.120503652039325
1739209719.5070598;-38.13080360867914
1739209719.5070627;-35.57807855764607
1739209719.5070653;-33.981070128970906
1739209719.5070682;-33.981070128970906
1739209719.5070708;-45.120503652039325
1739209719.5070736;-45.120503652039325
1739209719.5070763;-35.57807855764607
1739209719.5070791;-45.120503652039325
1739209719.5070817;-38.13080360867914
1739209719.5070846;-31.141103565318915
1739209719.5070872;-33.981070128970906
1739209719.50709;-45.120503652039325
1739209719.5070927;-45.120503652039325
1739209719.5070956;-45.120503652039325
1739209719.5070982;-45.120503652039325
1739209719.507101;-45.120503652039325
1739209719.5071037;-38.13080360867914
1739209719.5071063;-38.13080360867914
1739209719.5071092;-38.13080360867914
1739209719.5071118;-38.13080360867914
1739209719.5071146;-45.120503652039325
1739209719.5071173;-38.13080360867914
1739209719.5071201;-38.13080360867914
1739209719.5071228;-38.13080360867914
1739209719.5071256;-45.120503652039325
1739209719.5071282;-45.120503652039325
1739209719.507131;-45.120503652039325
1739209719.5071337;-45.120503652039325
1739209719.5071366;-38.13080360867914
1739209719.5071392;-38.13080360867914
1739209719.507142;-38.13080360867914
1739209719.5071447;-38.13080360867914
1739209719.5071476;-45.120503652039325
1739209719.5071502;-38.13080360867914
1739209719.507153;-38.13080360867914
1739209719.5071557;-38.13080360867914
1739209719.5071585;-38.13080360867914
1739209719.5071611;-45.120503652039325
1739209719.507164;-45.120503652039325
1739209719.5071666;-45.120503652039325
1739209719.5071695;-38.13080360867914
1739209719.507172;-45.120503652039325
1739209719.507175;-45.120503652039325
1739209719.5071776;-38.13080360867914
1739209719.5071805;-35.57807855764607
1739209719.507183;-33.981070128970906
1739209719.5071857;-45.120503652039325
1739209719.5071886;-33.981070128970906
1739209719.5071912;-38.13080360867914
1739209719.507194;-45.120503652039325
1739209719.5071967;-45.120503652039325
1739209719.5071995;-38.13080360867914
1739209719.5072021;-38.13080360867914
1739209719.507205;-45.120503652039325
1739209719.5072076;-45.120503652039325
1739209719.5072105;-38.13080360867914
1739209719.507213;-38.13080360867914
1739209719.507216;-33.981070128970906
1739209719.5072186;-45.120503652039325
1739209719.5072215;-45.120503652039325
1739209719.507224;-45.120503652039325
1739209719.507227;-38.13080360867914
1739209719.5072296;-38.13080360867914
1739209719.5072324;-38.13080360867914
1739209719.507235;-38.13080360867914
1739209719.507238;-45.120503652039325
1739209719.5072405;-32.816014438256545
1739209719.5072434;-35.57807855764607
1739209719.507246;-38.13080360867914
1739209719.5072489;-45.120503652039325
1739209719.5072515;-45.120503652039325
1739209719.5072544;-35.57807855764607
1739209719.507257;-35.57807855764607
1739209719.5072598;-33.981070128970906
1739209719.5072625;-45.120503652039325
1739209719.507265;-45.120503652039325
1739209719.507268;-45.120503652039325
1739209719.5072706;-45.120503652039325
1739209719.5072734;-38.13080360867914
1739209719.507276;-45.120503652039325
1739209719.507279;-35.57807855764607
1739209719.5072815;-45.120503652039325
1739209719.5072844;-38.13080360867914
1739209719.507287;-33.981070128970906
1739209719.50729;-45.120503652039325
1739209719.5072925;-45.120503652039325
1739209719.5072954;-38.13080360867914
1739209719.507298;-35.57807855764607
1739209719.5073009;-38.13080360867914
1739209719.5073035;-45.120503652039325
1739209719.5073063;-45.120503652039325
1739209719.507309;-38.13080360867914
1739209719.5073118;-45.120503652039325
1739209719.5073144;-45.120503652039325
1739209719.5073173;-45.120503652039325
1739209719.50732;-45.120503652039325
1739209719.5073228;-33.981070128970906
1739209719.5073254;-38.13080360867914
1739209719.5073283;-38.13080360867914
1739209719.507331;-35.57807855764607
1739209719.5073338;-38.13080360867914
1739209719.5073364;-45.120503652039325
1739209719.5073392;-32.816014438256545
1739209719.5073419;-35.57807855764607
1739209719.5073445;-45.120503652039325
1739209719.5073473;-45.120503652039325
1739209719.50735;-45.120503652039325
1739209719.5073528;-33.981070128970906
1739209719.5073555;-38.13080360867914
1739209719.5073583;-45.120503652039325
1739209719.507361;-45.120503652039325
1739209719.5073638;-45.120503652039325
1739209719.5073664;-45.120503652039325
1739209719.5073693;-45.120503652039325
1739209719.507372;-38.13080360867914
1739209719.5073748;-35.57807855764607
1739209719.5073774;-45.120503652039325
1739209719.5073802;-38.13080360867914
1739209719.5073829;-38.13080360867914
1739209719.5073857;-45.120503652039325
1739209719.5073884;-38.13080360867914
1739209719.5073912;-38.13080360867914
1739209719.5073938;-32.816014438256545
1739209719.5073967;-27.267205301931607
1739209719.5073993;-45.120503652039325
1739209719.5074022;-38.13080360867914
1739209719.5074048;-35.57807855764607
1739209719.5074077;-38.13080360867914
1739209719.5074103;-45.120503652039325
1739209719.5074131;-38.13080360867914
1739209719.5074158;-45.120503652039325
1739209719.5074184;-45.120503652039325
1739209719.5074213;-38.13080360867914
1739209719.5074239;-45.120503652039325
1739209719.5074267;-45.120503652039325
1739209719.5074294;-38.13080360867914
1739209719.5074322;-35.57807855764607
1739209719.5074348;-45.120503652039325
1739209719.5074377;-45.120503652039325
1739209719.5074403;-30.49652367304973
1739209719.5074432;-38.13080360867914
1739209719.5074458;-45.120503652039325
1739209719.5074487;-45.120503652039325
1739209719.5074513;-45.120503652039325
1739209719.5074542;-45.120503652039325
1739209719.5074568;-45.120503652039325
1739209719.5074596;-38.13080360867914
1739209719.5074623;-28.992665084841942
1739209719.5074651;-35.57807855764607
1739209719.5074677;-45.120503652039325
1739209719.5074706;-45.120503652039325
1739209719.5074732;-32.816014438256545
1739209719.507476;-38.13080360867914
1739209719.5074787;-38.13080360867914
1739209719.5074816;-38.13080360867914
1739209719.5074842;-38.13080360867914
1739209719.507487;-38.13080360867914
1739209719.5074897;-45.120503652039325
1739209719.5074925;-45.120503652039325
1739209719.5074952;-38.13080360867914
1739209719.5074978;-45.120503652039325
1739209719.5075006;-45.120503652039325
1739209719.5075033;-45.120503652039325
1739209719.5075061;-45.120503652039325
1739209719.5075088;-38.13080360867914
1739209719.5075116;-38.13080360867914
1739209719.5075142;-38.13080360867914
1739209719.507517;-38.13080360867914
1739209719.5075197;-45.120503652039325
1739209719.5075226;-45.120503652039325
1739209719.5075252;-45.120503652039325
1739209719.507528;-38.13080360867914
1739209719.5075307;-31.141103565318915
1739209719.5075336;-45.120503652039325
1739209719.5075362;-27.267205301931607
1739209719.507539;-9.055615147612812
1739209719.5075417;-29.438486411369347
1739209719.5075445;-33.981070128970906
1739209719.5075471;-33.981070128970906
1739209719.50755;-31.141103565318915
1739209719.5075526;-38.13080360867914
1739209719.5075555;-45.120503652039325
1739209719.507558;-33.981070128970906
1739209719.507561;-45.120503652039325
1739209719.5075636;-38.13080360867914
1739209719.5075665;-38.13080360867914
1739209719.507569;-45.120503652039325
1739209719.507572;-45.120503652039325
1739209719.5075746;-45.120503652039325
1739209719.5075772;-38.13080360867914
1739209719.50758;-38.13080360867914
1739209719.5075827;-33.981070128970906
1739209719.5075855;-33.981070128970906
1739209719.5075881;-33.981070128970906
1739209719.507591;-45.120503652039325
1739209719.5075936;-35.57807855764607
1739209719.5075965;-32.816014438256545
1739209719.507599;-33.981070128970906
1739209719.507602;-45.120503652039325
1739209719.5076046;-26.487275050834715
1739209719.5076075;-30.49652367304973
1739209719.50761;-45.120503652039325
1739209719.507613;-38.13080360867914
1739209719.5076156;-38.13080360867914
1739209719.5076184;-25.077289914212862
1739209719.507621;-38.13080360867914
1739209719.507624;-38.13080360867914
1739209719.5076265;-38.13080360867914
1739209719.5076294;-38.13080360867914
1739209719.507632;-45.120503652039325
1739209719.5076349;-35.57807855764607
1739209719.5076375;-38.13080360867914
1739209719.5076404;-25.826314394896357
1739209719.507643;-38.13080360867914
1739209719.5076458;-35.57807855764607
1739209719.5076485;-38.13080360867914
1739209719.5076513;-38.13080360867914
1739209719.507654;-38.13080360867914
1739209719.5076566;-35.57807855764607
1739209719.5076594;-38.13080360867914
1739209719.507662;-30.49652367304973
1739209719.507665;-38.13080360867914
1739209719.5076675;-45.120503652039325
1739209719.5076704;-45.120503652039325
1739209719.507673;-33.981070128970956
1739209719.507676;-38.13080360867914
1739209719.5076785;-45.120503652039325
1739209719.5076814;-21.676580915188183
1739209719.507684;-16.73831143296303
1739209719.5076869;-38.13080360867914
1739209719.5076895;-32.816014438256545
1739209719.5076923;-31.141103565318943
1739209719.507695;-15.459086324648965
1739209719.5076978;-12.42303992073162
1739209719.5077004;-31.141103565318943
1739209719.5077033;-31.141103565318893
1739209719.507706;-30.49652367304973
1739209719.5077088;-38.13080360867914
1739209719.5077114;-45.120503652039325
1739209719.5077143;-32.816014438256545
1739209719.507717;-33.981070128970906
1739209719.5077198;-33.981070128970906
1739209719.5077224;-16.329544857038563
1739209719.5077252;-45.120503652039325
1739209719.5077279;-45.120503652039325
1739209719.5077305;-38.13080360867914
1739209719.5077333;-32.816014438256545
1739209719.507736;-38.13080360867914
1739209719.5077388;-29.438486411369333
1739209719.5077415;-38.13080360867914
1739209719.5077443;-28.58837851428586
1739209719.507747;-25.826314394896357
1739209719.5077498;-16.30665708433357
1739209719.5077524;-28.21854285175415
1739209719.5077553;-45.120503652039325
1739209719.507758;-45.120503652039325
1739209719.5077608;-35.57807855764607
1739209719.5077634;-31.141103565318915
1739209719.5077662;-45.120503652039325
1739209719.5077689;-45.120503652039325
1739209719.5077717;-45.120503652039325
1739209719.5077744;-45.120503652039325
1739209719.5077772;-45.120503652039325
1739209719.5077798;-38.13080360867914
1739209719.5077827;-38.13080360867914
1739209719.5077853;-45.120503652039325
1739209719.5077882;-45.120503652039325
1739209719.5077908;-38.13080360867914
1739209719.5077937;-33.981070128970956
1739209719.5077963;-28.992665084841967
1739209719.5077991;-32.816014438256545
1739209719.5078018;-45.120503652039325
1739209719.5078046;-45.120503652039325
1739209719.5078073;-38.13080360867914
1739209719.5078096;-33.981070128970906
1739209719.507812;-28.992665084841942
1739209719.5078146;-24.15140352195872
1739209719.507817;-28.992665084841942
1739209719.5078194;-38.13080360867914
1739209719.5078218;-45.120503652039325
1739209719.5078242;-31.141103565318915
1739209719.5078268;-25.826314394896357
1739209719.5078292;-32.816014438256545
1739209719.5078316;-45.120503652039325
1739209719.507834;-27.267205301931607
1739209719.5078363;-24.438645034577675
1739209719.5078387;-45.120503652039325
1739209719.5078413;-35.57807855764607
1739209719.5078437;-35.57807855764607
1739209719.507846;-38.13080360867914
1739209719.5078485;-45.120503652039325
1739209719.507851;-38.13080360867914
1739209719.5078535;-35.57807855764607
1739209719.507856;-35.57807855764607
1739209719.5078583;-33.981070128970906
1739209719.5078607;-45.120503652039325
1739209719.507863;-33.981070128970906
1739209719.5078657;-30.49652367304973
1739209719.507868;-45.120503652039325
1739209719.5078704;-35.57807855764607
1739209719.5078728;-38.13080360867914
1739209719.5078752;-45.120503652039325
1739209719.5078778;-32.816014438256545
1739209719.5078802;-45.120503652039325
1739209719.5078826;-19.13259858440814
1739209719.507885;-19.45023999044868
1739209719.5078874;-45.120503652039325
1739209719.5078897;-31.141103565318915
1739209719.5078924;-28.58837851428586
1739209719.5078948;-13.756469170699393
1739209719.5078971;-15.459086324648972
1739209719.5078995;-27.267205301931607
1739209719.507902;-38.13080360867914
1739209719.5079045;-38.13080360867914
1739209719.507907;-35.57807855764607
1739209719.5079093;-45.120503652039325
1739209719.5079117;-38.13080360867914
1739209719.507914;-45.120503652039325
1739209719.5079167;-24.589719217205094
1739209719.507919;-17.245898906855142
1739209719.5079215;-35.57807855764607
1739209719.5079238;-38.13080360867914
1739209719.5079262;-26.991370085610722
1739209719.5079288;-20.888044912671223
1739209719.5079312;-9.330675225011388
1739209719.5079336;-21.300333226290604
1739209719.507936;-38.13080360867914
1739209719.5079384;-45.120503652039325
1739209719.5079408;-38.13080360867914
1739209719.5079434;-33.981070128970906
1739209719.5079458;-45.120503652039325
1739209719.5079482;-38.13080360867914
1739209719.5079505;-38.13080360867914
1739209719.507953;-19.00327057196587
1739209719.5079556;-31.141103565318915
1739209719.507958;-38.13080360867914
1739209719.5079603;-45.120503652039325
1739209719.5079627;-26.991370085610722
1739209719.507965;-9.840340240147277
1739209719.5079677;-19.8960613169761
1739209719.50797;-28.21854285175415
1739209719.5079725;-26.991370085610722
1739209719.5079749;-33.981070128970906
1739209719.5079772;-35.57807855764607
1739209719.5079799;-45.120503652039325
1739209719.5079823;-33.981070128970906
1739209719.5079846;-33.981070128970906
1739209719.507987;-38.13080360867914
1739209719.5079894;-45.120503652039325
1739209719.5079918;-31.141103565318915
1739209719.5079944;-38.13080360867914
1739209719.5079968;-33.981070128970906
1739209719.5079992;-35.57807855764607
1739209719.5080016;-32.816014438256545
1739209719.508004;-31.141103565318915
1739209719.5080066;-45.120503652039325
1739209719.508009;-45.120503652039325
1739209719.5080113;-33.981070128970906
1739209719.5080137;-32.816014438256545
1739209719.508016;-45.120503652039325
1739209719.5080187;-45.120503652039325
1739209719.508021;-38.13080360867914
1739209719.5080235;-45.120503652039325
1739209719.508026;-45.120503652039325
1739209719.5080283;-45.120503652039325
1739209719.508031;-45.120503652039325
1739209719.5080333;-45.120503652039325
1739209719.5080357;-38.13080360867914
1739209719.508038;-38.13080360867914
1739209719.5080404;-45.120503652039325
1739209719.5080428;-35.57807855764607
1739209719.5080454;-38.13080360867914
1739209719.5080478;-18.83661435153617
1739209719.5080502;-38.13080360867914
1739209719.5080526;-27.267205301931607
1739209719.508055;-38.13080360867914
1739209719.5080576;-35.57807855764607
1739209719.50806;-38.13080360867914
1739209719.5080624;-45.120503652039325
1739209719.5080647;-38.13080360867914
1739209719.5080671;-38.13080360867914
1739209719.5080698;-45.120503652039325
1739209719.5080721;-31.141103565318943
1739209719.5080745;-38.13080360867914
1739209719.508077;-45.120503652039325
1739209719.5080793;-45.120503652039325
1739209719.508082;-45.120503652039325
1739209719.5080843;-38.13080360867914
1739209719.5080867;-45.120503652039325
1739209719.508089;-38.13080360867914
1739209719.5080914;-31.141103565318893
1739209719.5080938;-35.57807855764607
1739209719.5080965;-38.13080360867914
1739209719.5080988;-45.120503652039325
1739209719.5081012;-45.120503652039325
1739209719.5081036;-25.252786309376837
1739209719.508106;-20.82298085201522
1739209719.5081086;-31.141103565318893
1739209719.508111;-35.57807855764607
1739209719.5081134;-25.252786309376837
1739209719.5081158;-15.459086324648961
1739209719.5081182;-9.928789013822701
1739209719.5081208;-31.141103565318915
1739209719.5081232;-38.13080360867914
1739209719.5081255;-38.13080360867914
1739209719.508128;-35.57807855764607
1739209719.5081303;-33.981070128970906
1739209719.508133;-45.120503652039325
1739209719.5081353;-38.13080360867914
1739209719.5081377;-45.120503652039325
1739209719.50814;-18.0533258286717
1739209719.5081425;-45.120503652039325
1739209719.5081449;-45.120503652039325
1739209719.5081475;-45.120503652039325
1739209719.5081499;-32.816014438256545
1739209719.5081522;-35.57807855764607
1739209719.5081546;-45.120503652039325
1739209719.508157;-33.981070128970906
1739209719.5081596;-35.57807855764607
1739209719.508162;-26.487275050834715
1739209719.5081644;-16.840353009799525
1739209719.5081668;-45.120503652039325
1739209719.5081692;-25.077289914212862
1739209719.5081718;-24.15140352195872
1739209719.5081742;-22.84163660590256
1739209719.5081766;-28.588378514285886
1739209719.508179;-26.487275050834715
1739209719.5081813;-28.992665084841942
1739209719.508184;-26.487275050834715
1739209719.5081863;-11.937782849923021
1739209719.5081887;-12.793083024831924
1739209719.508191;-27.877744956031417
1739209719.5081935;-28.992665084841942
1739209719.5081959;-45.120503652039325
1739209719.5081985;-19.132598584408132
1739209719.508201;-45.120503652039325
1739209719.5082033;-45.120503652039325
1739209719.5082057;-38.13080360867914
1739209719.508208;-33.981070128970956
1739209719.5082107;-38.13080360867914
1739209719.508213;-31.141103565318893
1739209719.5082154;-45.120503652039325
1739209719.5082178;-45.120503652039325
1739209719.5082202;-45.120503652039325
1739209719.5082228;-38.13080360867914
1739209719.5082252;-45.120503652039325
1739209719.5082276;-32.816014438256545
1739209719.50823;-30.49652367304973
1739209719.5082324;-45.120503652039325
1739209719.508235;-27.877744956031417
1739209719.5082374;-33.981070128970906
1739209719.5082397;-45.120503652039325
1739209719.5082421;-38.13080360867914
1739209719.5082445;-45.120503652039325
1739209719.508247;-32.816014438256545
1739209719.5082495;-28.992665084841942
1739209719.508252;-38.13080360867914
1739209719.5082543;-38.13080360867914
1739209719.5082567;-35.57807855764607
1739209719.508259;-38.13080360867914
1739209719.5082617;-45.120503652039325
1739209719.508264;-38.13080360867914
1739209719.5082664;-45.120503652039325
1739209719.5082688;-38.13080360867914
1739209719.5082712;-38.13080360867914
1739209719.5082738;-38.13080360867914
1739209719.5082762;-33.981070128970906
1739209719.5082786;-30.49652367304973
1739209719.508281;-38.13080360867914
1739209719.5082834;-33.981070128970906
1739209719.508286;-38.13080360867914
1739209719.5082884;-30.49652367304973
1739209719.5082908;-22.84163660590256
1739209719.5082932;-24.438645034577675
1739209719.5082955;-30.49652367304973
1739209719.508298;-32.816014438256545
1739209719.5083005;-28.218542851754165
1739209719.508303;-11.686417714000719
1739209719.5083053;-12.330682483384859
1739209719.5083077;-25.077289914212862
1739209719.50831;-31.141103565318915
1739209719.5083127;-45.120503652039325
1739209719.508315;-45.120503652039325
1739209719.5083175;-45.120503652039325
1739209719.5083199;-38.13080360867914
1739209719.5083222;-38.13080360867914
1739209719.5083249;-35.57807855764607
1739209719.5083272;-26.991370085610747
1739209719.5083296;-45.120503652039325
1739209719.508332;-45.120503652039325
1739209719.5083344;-38.13080360867914
1739209719.508337;-38.13080360867914
1739209719.5083394;-45.120503652039325
1739209719.5083418;-45.120503652039325
1739209719.5083442;-45.120503652039325
1739209719.5083466;-27.267205301931607
1739209719.508349;-22.264930561961563
1739209719.5083516;-24.438645034577675
1739209719.508354;-30.49652367304973
1739209719.5083563;-32.81601443825658
1739209719.5083587;-45.120503652039325
1739209719.508361;-45.120503652039325
1739209719.5083637;-38.13080360867914
1739209719.508366;-28.992665084841942
1739209719.5083685;-33.981070128970906
1739209719.5083709;-38.13080360867914
1739209719.5083733;-10.400256675036477
1739209719.508376;-17.44894499121748
1739209719.5083783;-31.141103565318943
1739209719.5083807;-25.62660358559016
1739209719.508383;-32.81601443825658
1739209719.5083854;-19.844204643325895
1739209719.508388;-33.981070128970906
1739209719.5083904;-45.120503652039325
1739209719.5083928;-45.120503652039325
1739209719.5083952;-38.13080360867914
1739209719.5083976;-31.141103565318915
1739209719.5084;-45.120503652039325
1739209719.5084026;-33.981070128970906
1739209719.508405;-33.981070128970956
1739209719.5084074;-20.6957059613948
1739209719.5084097;-15.87254369406017
1739209719.5084121;-38.13080360867914
1739209719.5084147;-38.13080360867914
1739209719.5084171;-30.49652367304973
1739209719.5084195;-19.35709014998136
1739209719.508422;-28.992665084841942
1739209719.5084243;-38.13080360867914
1739209719.508427;-45.120503652039325
1739209719.5084293;-38.13080360867914
1739209719.5084317;-35.57807855764607
1739209719.508434;-38.13080360867914
1739209719.5084364;-45.120503652039325
1739209719.508439;-38.13080360867914
1739209719.5084414;-38.13080360867914
1739209719.5084438;-18.83661435153617
1739209719.5084462;-33.981070128970906
1739209719.5084486;-33.981070128970906
1739209719.508451;-38.13080360867914
1739209719.5084536;-24.438645034577675
1739209719.508456;-20.888044912671212
1739209719.5084584;-38.13080360867914
1739209719.5084608;-30.49652367304973
1739209719.5084631;-31.141103565318943
1739209719.5084658;-17.217652011706875
1739209719.5084682;-11.097889827492489
1739209719.5084705;-33.981070128970956
1739209719.508473;-33.981070128970906
1739209719.5084753;-29.438486411369354
1739209719.508478;-17.600019173844906
1739209719.5084803;-25.62660358559016
1739209719.5084827;-32.816014438256545
1739209719.508485;-33.981070128970956
1739209719.5084875;-33.981070128970906
1739209719.50849;-45.120503652039325
1739209719.5084925;-45.120503652039325
1739209719.5084949;-33.981070128970906
1739209719.5084972;-35.57807855764607
1739209719.5084996;-45.120503652039325
1739209719.508502;-11.84691430817599
1739209719.5085046;-25.826314394896357
1739209719.508507;-31.141103565318915
1739209719.5085094;-32.81601443825658
1739209719.5085118;-22.54371790334745
1739209719.5085142;-18.299052888300974
1739209719.5085168;-35.57807855764607
1739209719.5085192;-35.57807855764607
1739209719.5085216;-35.57807855764607
1739209719.508524;-38.13080360867914
1739209719.5085263;-38.13080360867914
1739209719.508529;-45.120503652039325
1739209719.5085313;-45.120503652039325
1739209719.5085337;-29.438486411369333
1739209719.508536;-38.13080360867914
1739209719.5085385;-45.120503652039325
1739209719.508541;-45.120503652039325
1739209719.5085435;-32.81601443825658
1739209719.5085459;-45.120503652039325
1739209719.5085483;-45.120503652039325
1739209719.5085506;-45.120503652039325
1739209719.508553;-45.120503652039325
1739209719.5085557;-38.13080360867914
1739209719.508558;-45.120503652039325
1739209719.5085604;-45.120503652039325
1739209719.5085628;-26.035653463252796
1739209719.5085652;-45.120503652039325
1739209719.5085678;-35.57807855764607
1739209719.5085702;-38.13080360867914
1739209719.5085726;-19.045953419892605
1739209719.508575;-38.13080360867914
1739209719.5085773;-45.120503652039325
1739209719.50858;-38.13080360867914
1739209719.5085824;-45.120503652039325
1739209719.5085847;-45.120503652039325
1739209719.5085871;-35.57807855764607
1739209719.5085895;-45.120503652039325
1739209719.5085921;-30.49652367304973
1739209719.5085945;-25.826314394896357
1739209719.508597;-31.141103565318915
1739209719.5085993;-33.981070128970906
1739209719.5086017;-45.120503652039325
1739209719.508604;-45.120503652039325
1739209719.5086067;-24.746238672633048
1739209719.508609;-24.589719217205094
1739209719.5086114;-33.981070128970956
1739209719.5086138;-45.120503652039325
1739209719.5086162;-32.816014438256545
1739209719.5086188;-27.267205301931607
1739209719.5086212;-45.120503652039325
1739209719.5086236;-45.120503652039325
1739209719.508626;-33.981070128970906
1739209719.5086284;-38.13080360867914
1739209719.508631;-15.554017859987264
1739209719.5086334;-45.120503652039325
1739209719.5086358;-33.981070128970906
1739209719.5086381;-38.13080360867914
1739209719.5086405;-20.954098578656478
1739209719.5086432;-21.67658091518819
1739209719.5086455;-45.120503652039325
1739209719.508648;-38.13080360867914
1739209719.5086503;-35.57807855764607
1739209719.5086527;-38.13080360867914
1739209719.508655;-45.120503652039325
1739209719.5086577;-45.120503652039325
1739209719.50866;-38.13080360867914
1739209719.5086625;-31.141103565318915
1739209719.5086648;-38.13080360867914
1739209719.5086672;-45.120503652039325
1739209719.5086699;-33.981070128970906
1739209719.5086722;-33.981070128970906
1739209719.5086746;-33.981070128970906
1739209719.508677;-13.743798279671742
1739209719.5086794;-22.448786368009156
1739209719.508682;-33.981070128970906
1739209719.5086844;-38.13080360867914
1739209719.5086868;-32.816014438256545
1739209719.5086892;-24.589719217205094
1739209719.5086915;-45.120503652039325
1739209719.5086942;-31.141103565318893
1739209719.5086966;-38.13080360867914
1739209719.508699;-45.120503652039325
1739209719.5087013;-31.14110356531892
1739209719.5087037;-45.120503652039325
1739209719.508706;-45.120503652039325
1739209719.5087087;-45.120503652039325
1739209719.508711;-45.120503652039325
1739209719.5087135;-38.13080360867914
1739209719.5087159;-38.13080360867914
1739209719.5087183;-38.13080360867914
1739209719.5087209;-22.54371790334745
1739209719.5087233;-13.833280808655019
1739209719.5087256;-19.045953419892605
1739209719.508728;-25.252786309376837
1739209719.5087304;-45.120503652039325
1739209719.508733;-45.120503652039325
1739209719.5087354;-38.13080360867914
1739209719.5087378;-38.13080360867914
1739209719.5087402;-27.267205301931607
1739209719.5087426;-38.13080360867914
1739209719.5087452;-38.13080360867914
1739209719.5087476;-35.57807855764607
1739209719.50875;-31.141103565318915
1739209719.5087523;-33.981070128970906
1739209719.5087547;-38.13080360867914
1739209719.508757;-45.120503652039325
1739209719.5087597;-26.991370085610747
1739209719.5087621;-45.120503652039325
