CAN Message; 0x24:0f0905a31dbbf3cc
1739209795.9996338;-38.13080360867914
1739209795.9996371;-45.120503652039325
1739209795.9996402;-45.120503652039325
1739209795.9996436;-45.120503652039325
1739209795.999646;-38.13080360867914
1739209795.9996486;-35.57807855764607
1739209795.999651;-38.13080360867914
1739209795.9996533;-35.57807855764607
1739209795.9996557;-38.13080360867914
1739209795.9996583;-45.120503652039325
1739209795.9996607;-38.13080360867914
1739209795.999663;-38.13080360867914
1739209795.9996657;-32.816014438256545
1739209795.9996681;-32.816014438256545
1739209795.9996705;-38.13080360867914
1739209795.9996731;-35.57807855764607
1739209795.9996755;-38.13080360867914
1739209795.999678;-33.981070128970906
1739209795.9996803;-45.120503652039325
1739209795.999683;-38.13080360867914
1739209795.9996853;-45.120503652039325
1739209795.9996877;-38.13080360867914
1739209795.9996903;-38.13080360867914
1739209795.9996927;-45.120503652039325
1739209795.999695;-45.120503652039325
1739209795.9996974;-38.13080360867914
1739209795.9997;-38.13080360867914
1739209795.9997025;-45.120503652039325
1739209795.9997048;-35.57807855764607
1739209795.9997075;-32.816014438256545
1739209795.9997098;-45.120503652039325
1739209795.9997122;-45.120503652039325
1739209795.9997146;-45.120503652039325
1739209795.9997172;-45.120503652039325
1739209795.9997196;-45.120503652039325
1739209795.999722;-45.120503652039325
1739209795.9997246;-38.13080360867914
1739209795.999727;-38.13080360867914
1739209795.9997294;-45.120503652039325
1739209795.999732;-45.120503652039325
1739209795.9997344;-38.13080360867914
1739209795.9997368;-32.816014438256545
1739209795.9997392;-38.13080360867914
1739209795.9997418;-38.13080360867914
1739209795.9997442;-45.120503652039325
1739209795.9997466;-38.13080360867914
1739209795.9997492;-38.13080360867914
1739209795.9997516;-35.57807855764607
1739209795.999754;-38.13080360867914
1739209795.9997563;-45.120503652039325
1739209795.999759;-33.981070128970906
1739209795.9997613;-45.120503652039325
1739209795.9997637;-38.13080360867914
1739209795.9997663;-31.141103565318893
1739209795.9997687;-45.120503652039325
1739209795.999771;-45.120503652039325
1739209795.9997737;-45.120503652039325
1739209795.9997761;-35.57807855764607
1739209795.9997785;-45.120503652039325
1739209795.999781;-38.13080360867914
1739209795.9997835;-45.120503652039325
1739209795.999786;-45.120503652039325
1739209795.9997883;-38.13080360867914
1739209795.999791;-45.120503652039325
1739209795.9997933;-38.13080360867914
1739209795.9997957;-45.120503652039325
1739209795.999798;-33.981070128970906
1739209795.9998007;-38.13080360867914
1739209795.999803;-45.120503652039325
1739209795.9998055;-38.13080360867914
1739209795.999808;-38.13080360867914
1739209795.9998105;-32.816014438256545
1739209795.9998128;-33.981070128970906
1739209795.9998155;-45.120503652039325
1739209795.9998178;-38.13080360867914
1739209795.9998202;-35.57807855764607
1739209795.9998226;-38.13080360867914
1739209795.9998252;-45.120503652039325
1739209795.9998276;-33.981070128970906
1739209795.99983;-38.13080360867914
1739209795.9998326;-45.120503652039325
1739209795.999835;-38.13080360867914
1739209795.9998374;-38.13080360867914
1739209795.9998398;-35.57807855764607
1739209795.9998424;-38.13080360867914
1739209795.9998448;-45.120503652039325
1739209795.9998472;-38.13080360867914
1739209795.9998498;-38.13080360867914
1739209795.9998522;-45.120503652039325
1739209795.9998546;-45.120503652039325
1739209795.999857;-35.57807855764607
1739209795.9998596;-35.57807855764607
1739209795.999862;-35.57807855764607
1739209795.9998643;-38.13080360867914
1739209795.999867;-33.981070128970906
1739209795.9998693;-38.13080360867914
1739209795.9998717;-45.120503652039325
1739209795.9998744;-45.120503652039325
1739209795.9998767;-33.981070128970906
1739209795.9998791;-45.120503652039325
1739209795.9998815;-45.120503652039325
1739209795.9998841;-38.13080360867914
1739209795.9998865;-33.981070128970906
1739209795.999889;-45.120503652039325
1739209795.9998915;-35.57807855764607
1739209795.999894;-35.57807855764607
1739209795.9998963;-33.981070128970906
1739209795.9998987;-45.120503652039325
1739209795.9999013;-45.120503652039325
1739209795.9999037;-38.13080360867914
1739209795.999906;-38.13080360867914
1739209795.9999087;-45.120503652039325
1739209795.999911;-38.13080360867914
1739209795.9999135;-45.120503652039325
1739209795.999916;-33.981070128970906
1739209795.9999185;-35.57807855764607
1739209795.9999208;-45.120503652039325
1739209795.9999232;-45.120503652039325
1739209795.9999259;-31.141103565318915
1739209795.9999282;-38.13080360867914
1739209795.9999306;-45.120503652039325
1739209795.9999332;-45.120503652039325
1739209795.9999356;-33.981070128970906
1739209795.999938;-45.120503652039325
1739209795.9999404;-38.13080360867914
1739209795.999943;-45.120503652039325
1739209795.9999454;-33.981070128970906
1739209795.9999478;-38.13080360867914
1739209795.9999504;-38.13080360867914
1739209795.9999528;-35.57807855764607
1739209795.9999552;-38.13080360867914
1739209795.9999576;-45.120503652039325
1739209795.9999602;-38.13080360867914
1739209795.9999626;-38.13080360867914
1739209795.999965;-33.981070128970906
1739209795.9999676;-45.120503652039325
1739209795.99997;-45.120503652039325
1739209795.9999723;-45.120503652039325
1739209795.999975;-45.120503652039325
1739209795.9999774;-45.120503652039325
1739209795.9999797;-45.120503652039325
1739209795.999982;-45.120503652039325
1739209795.9999847;-38.13080360867914
1739209795.9999871;-45.120503652039325
1739209795.9999895;-45.120503652039325
1739209795.9999921;-33.981070128970906
1739209795.9999945;-45.120503652039325
1739209795.999997;-38.13080360867914
1739209795.9999993;-35.57807855764607
1739209796.000002;-35.57807855764607
1739209796.0000043;-32.81601443825658
1739209796.0000067;-45.120503652039325
1739209796.0000093;-38.13080360867914
1739209796.0000117;-38.13080360867914
1739209796.000014;-38.13080360867914
1739209796.0000167;-45.120503652039325
1739209796.000019;-45.120503652039325
1739209796.0000215;-45.120503652039325
1739209796.0000238;-28.992665084841942
1739209796.0000265;-38.13080360867914
1739209796.0000288;-45.120503652039325
1739209796.0000312;-33.981070128970906
1739209796.0000339;-45.120503652039325
1739209796.0000362;-45.120503652039325
1739209796.0000386;-38.13080360867914
1739209796.000041;-45.120503652039325
1739209796.0000436;-38.13080360867914
1739209796.000046;-38.13080360867914
1739209796.0000484;-32.816014438256545
1739209796.000051;-45.120503652039325
1739209796.0000534;-45.120503652039325
1739209796.0000558;-45.120503652039325
1739209796.0000584;-45.120503652039325
1739209796.0000608;-45.120503652039325
1739209796.0000632;-38.13080360867914
1739209796.0000656;-45.120503652039325
1739209796.0000682;-45.120503652039325
1739209796.0000706;-38.13080360867914
1739209796.000073;-38.13080360867914
1739209796.0000756;-38.13080360867914
1739209796.000078;-38.13080360867914
1739209796.0000803;-45.120503652039325
1739209796.0000827;-33.981070128970906
1739209796.0000854;-38.13080360867914
1739209796.0000877;-45.120503652039325
1739209796.0000901;-35.57807855764607
1739209796.0000927;-35.57807855764607
1739209796.0000951;-45.120503652039325
1739209796.0000975;-38.13080360867914
1739209796.0001;-38.13080360867914
1739209796.0001025;-38.13080360867914
1739209796.000105;-38.13080360867914
1739209796.0001073;-38.13080360867914
1739209796.00011;-45.120503652039325
1739209796.0001123;-45.120503652039325
1739209796.0001147;-32.816014438256545
1739209796.0001173;-38.13080360867914
1739209796.0001197;-45.120503652039325
1739209796.000122;-32.816014438256545
1739209796.0001245;-32.816014438256545
1739209796.000127;-38.13080360867914
1739209796.0001295;-45.120503652039325
1739209796.0001318;-38.13080360867914
1739209796.0001345;-38.13080360867914
1739209796.0001369;-38.13080360867914
1739209796.0001392;-45.120503652039325
1739209796.0001416;-45.120503652039325
1739209796.0001442;-38.13080360867914
1739209796.0001466;-45.120503652039325
1739209796.000149;-45.120503652039325
1739209796.0001516;-45.120503652039325
1739209796.000154;-33.981070128970906
1739209796.0001564;-38.13080360867914
1739209796.000159;-45.120503652039325
1739209796.0001614;-38.13080360867914
1739209796.0001638;-32.816014438256545
1739209796.0001662;-45.120503652039325
1739209796.0001688;-38.13080360867914
1739209796.0001712;-45.120503652039325
1739209796.0001736;-38.13080360867914
1739209796.0001762;-38.13080360867914
1739209796.0001786;-45.120503652039325
1739209796.000181;-38.13080360867914
1739209796.0001833;-45.120503652039325
1739209796.000186;-45.120503652039325
1739209796.0001884;-45.120503652039325
1739209796.0001907;-45.120503652039325
1739209796.0001934;-38.13080360867914
1739209796.0001957;-45.120503652039325
1739209796.0001981;-38.13080360867914
1739209796.0002007;-45.120503652039325
1739209796.0002031;-29.438486411369333
1739209796.0002055;-38.13080360867914
1739209796.000208;-45.120503652039325
1739209796.0002105;-45.120503652039325
1739209796.000213;-45.120503652039325
1739209796.0002153;-33.981070128970906
1739209796.000218;-38.13080360867914
1739209796.0002203;-45.120503652039325
1739209796.0002227;-45.120503652039325
1739209796.000225;-38.13080360867914
1739209796.0002277;-35.57807855764607
1739209796.00023;-38.13080360867914
1739209796.0002325;-45.120503652039325
1739209796.000235;-38.13080360867914
1739209796.0002375;-38.13080360867914
1739209796.0002398;-38.13080360867914
1739209796.0002422;-45.120503652039325
1739209796.0002449;-38.13080360867914
1739209796.0002472;-32.816014438256545
1739209796.0002496;-38.13080360867914
1739209796.0002522;-35.57807855764607
1739209796.0002546;-38.13080360867914
1739209796.000257;-38.13080360867914
1739209796.0002596;-35.57807855764607
1739209796.000262;-32.816014438256545
1739209796.0002644;-38.13080360867914
1739209796.0002668;-38.13080360867914
1739209796.0002694;-38.13080360867914
1739209796.0002718;-45.120503652039325
1739209796.0002742;-35.57807855764607
1739209796.0002768;-38.13080360867914
1739209796.0002792;-38.13080360867914
1739209796.0002816;-38.13080360867914
1739209796.000284;-45.120503652039325
1739209796.0002866;-38.13080360867914
1739209796.000289;-38.13080360867914
1739209796.0002913;-38.13080360867914
1739209796.000294;-38.13080360867914
1739209796.0002964;-45.120503652039325
1739209796.0002987;-45.120503652039325
1739209796.0003014;-31.141103565318915
1739209796.0003037;-30.49652367304973
1739209796.0003061;-38.13080360867914
1739209796.0003085;-38.13080360867914
1739209796.0003111;-35.57807855764607
1739209796.0003135;-38.13080360867914
1739209796.000316;-45.120503652039325
1739209796.0003185;-45.120503652039325
1739209796.000321;-38.13080360867914
1739209796.0003233;-45.120503652039325
1739209796.0003257;-45.120503652039325
1739209796.0003283;-38.13080360867914
1739209796.0003307;-35.57807855764607
1739209796.000333;-38.13080360867914
1739209796.0003357;-45.120503652039325
1739209796.000338;-38.13080360867914
1739209796.0003405;-38.13080360867914
1739209796.0003428;-33.981070128970906
1739209796.0003455;-38.13080360867914
1739209796.0003479;-45.120503652039325
1739209796.0003502;-38.13080360867914
1739209796.0003529;-45.120503652039325
1739209796.0003552;-45.120503652039325
1739209796.0003576;-38.13080360867914
1739209796.0003603;-33.981070128970906
1739209796.0003626;-31.141103565318915
1739209796.000365;-45.120503652039325
1739209796.0003674;-38.13080360867914
1739209796.00037;-35.57807855764607
1739209796.0003724;-38.13080360867914
1739209796.0003748;-38.13080360867914
1739209796.0003774;-38.13080360867914
1739209796.0003798;-45.120503652039325
1739209796.0003822;-45.120503652039325
1739209796.0003846;-45.120503652039325
1739209796.0003872;-45.120503652039325
1739209796.0003896;-33.981070128970906
1739209796.000392;-30.49652367304973
1739209796.0003946;-38.13080360867914
1739209796.000397;-45.120503652039325
1739209796.0003994;-35.57807855764607
1739209796.000402;-38.13080360867914
1739209796.0004044;-45.120503652039325
1739209796.0004067;-45.120503652039325
1739209796.0004091;-33.981070128970906
1739209796.0004117;-45.120503652039325
1739209796.0004141;-45.120503652039325
1739209796.0004165;-38.13080360867914
1739209796.0004191;-38.13080360867914
1739209796.0004215;-38.13080360867914
1739209796.000424;-38.13080360867914
1739209796.0004263;-45.120503652039325
1739209796.000429;-38.13080360867914
1739209796.0004313;-35.57807855764607
1739209796.0004337;-38.13080360867914
1739209796.0004363;-45.120503652039325
1739209796.0004387;-38.13080360867914
1739209796.000441;-45.120503652039325
1739209796.0004437;-45.120503652039325
1739209796.000446;-45.120503652039325
1739209796.0004485;-38.13080360867914
1739209796.0004508;-38.13080360867914
1739209796.0004535;-45.120503652039325
1739209796.0004559;-45.120503652039325
1739209796.0004582;-38.13080360867914
1739209796.0004609;-38.13080360867914
1739209796.0004632;-35.57807855764607
1739209796.0004656;-38.13080360867914
1739209796.000468;-45.120503652039325
1739209796.0004706;-38.13080360867914
1739209796.000473;-45.120503652039325
1739209796.0004754;-38.13080360867914
1739209796.000478;-45.120503652039325
1739209796.0004804;-38.13080360867914
1739209796.0004828;-33.981070128970906
1739209796.0004852;-45.120503652039325
1739209796.0004878;-38.13080360867914
1739209796.0004902;-33.981070128970906
1739209796.0004926;-32.816014438256545
1739209796.0004952;-45.120503652039325
1739209796.0004976;-35.57807855764607
1739209796.0005;-38.13080360867914
1739209796.0005026;-45.120503652039325
1739209796.000505;-38.13080360867914
1739209796.0005074;-45.120503652039325
1739209796.0005097;-45.120503652039325
1739209796.0005124;-45.120503652039325
1739209796.0005147;-38.13080360867914
1739209796.0005171;-38.13080360867914
1739209796.0005198;-38.13080360867914
1739209796.0005221;-32.816014438256545
1739209796.0005245;-45.120503652039325
1739209796.000527;-38.13080360867914
1739209796.0005295;-38.13080360867914
1739209796.000532;-38.13080360867914
1739209796.0005343;-38.13080360867914
1739209796.000537;-32.816014438256545
1739209796.0005393;-38.13080360867914
1739209796.0005417;-45.120503652039325
1739209796.0005443;-38.13080360867914
1739209796.0005467;-32.816014438256545
1739209796.000549;-45.120503652039325
1739209796.0005515;-45.120503652039325
1739209796.000554;-35.57807855764607
1739209796.0005565;-38.13080360867914
1739209796.0005589;-38.13080360867914
1739209796.0005615;-45.120503652039325
1739209796.0005639;-45.120503652039325
1739209796.0005662;-45.120503652039325
1739209796.0005686;-38.13080360867914
1739209796.0005713;-38.13080360867914
1739209796.0005736;-45.120503652039325
1739209796.000576;-45.120503652039325
1739209796.0005786;-38.13080360867914
1739209796.000581;-32.816014438256545
1739209796.0005834;-38.13080360867914
1739209796.000586;-38.13080360867914
1739209796.0005884;-45.120503652039325
1739209796.0005908;-38.13080360867914
1739209796.0005932;-38.13080360867914
1739209796.0005958;-45.120503652039325
1739209796.0005982;-45.120503652039325
1739209796.0006006;-45.120503652039325
1739209796.0006032;-45.120503652039325
1739209796.0006056;-45.120503652039325
1739209796.000608;-38.13080360867914
1739209796.0006104;-45.120503652039325
1739209796.000613;-45.120503652039325
1739209796.0006154;-45.120503652039325
1739209796.0006177;-35.57807855764607
1739209796.0006204;-25.077289914212862
1739209796.0006227;-45.120503652039325
1739209796.0006251;-45.120503652039325
1739209796.0006275;-38.13080360867914
1739209796.0006301;-35.57807855764607
1739209796.0006325;-45.120503652039325
1739209796.000635;-45.120503652039325
1739209796.0006375;-45.120503652039325
1739209796.00064;-38.13080360867914
1739209796.0006423;-45.120503652039325
1739209796.000645;-45.120503652039325
1739209796.0006473;-38.13080360867914
1739209796.0006497;-45.120503652039325
1739209796.000652;-38.13080360867914
1739209796.0006547;-38.13080360867914
1739209796.000657;-38.13080360867914
1739209796.0006595;-27.8777449560314
1739209796.000662;-35.57807855764607
1739209796.0006645;-38.13080360867914
1739209796.0006669;-38.13080360867914
1739209796.0006692;-45.120503652039325
1739209796.0006719;-38.13080360867914
1739209796.0006742;-32.816014438256545
1739209796.0006766;-45.120503652039325
1739209796.0006793;-45.120503652039325
1739209796.0006816;-38.13080360867914
1739209796.000684;-38.13080360867914
1739209796.0006866;-45.120503652039325
1739209796.000689;-45.120503652039325
1739209796.0006914;-38.13080360867914
1739209796.0006938;-45.120503652039325
1739209796.0006964;-38.13080360867914
1739209796.0006988;-38.13080360867914
1739209796.0007012;-45.120503652039325
1739209796.0007038;-38.13080360867914
1739209796.0007062;-38.13080360867914
1739209796.0007086;-45.120503652039325
1739209796.000711;-38.13080360867914
1739209796.0007136;-35.57807855764607
1739209796.000716;-45.120503652039325
1739209796.0007184;-31.141103565318915
1739209796.000721;-33.981070128970906
1739209796.0007234;-45.120503652039325
1739209796.0007257;-38.13080360867914
1739209796.0007281;-38.13080360867914
1739209796.0007308;-38.13080360867914
1739209796.0007331;-45.120503652039325
1739209796.0007355;-38.13080360867914
1739209796.0007381;-45.120503652039325
1739209796.0007405;-45.120503652039325
1739209796.000743;-38.13080360867914
1739209796.0007455;-38.13080360867914
1739209796.000748;-45.120503652039325
1739209796.0007503;-38.13080360867914
1739209796.0007527;-45.120503652039325
1739209796.0007553;-38.13080360867914
1739209796.0007577;-33.981070128970906
1739209796.00076;-33.981070128970906
1739209796.0007627;-38.13080360867914
1739209796.000765;-35.57807855764607
1739209796.0007675;-45.120503652039325
1739209796.0007699;-38.13080360867914
1739209796.0007725;-38.13080360867914
1739209796.0007749;-38.13080360867914
1739209796.0007772;-38.13080360867914
1739209796.0007799;-45.120503652039325
1739209796.0007823;-45.120503652039325
1739209796.0007846;-45.120503652039325
1739209796.0007873;-33.981070128970906
1739209796.0007896;-35.57807855764607
1739209796.000792;-45.120503652039325
1739209796.0007944;-38.13080360867914
1739209796.000797;-38.13080360867914
1739209796.0007994;-45.120503652039325
1739209796.0008018;-45.120503652039325
1739209796.0008044;-45.120503652039325
1739209796.0008068;-45.120503652039325
1739209796.0008092;-45.120503652039325
1739209796.0008116;-32.816014438256545
1739209796.0008142;-45.120503652039325
1739209796.0008166;-38.13080360867914
1739209796.000819;-35.57807855764607
1739209796.0008216;-35.57807855764607
1739209796.000824;-38.13080360867914
1739209796.0008264;-45.120503652039325
1739209796.000829;-33.981070128970906
1739209796.0008314;-35.57807855764607
1739209796.0008337;-33.981070128970906
1739209796.0008361;-45.120503652039325
1739209796.0008388;-33.981070128970906
1739209796.0008411;-45.120503652039325
1739209796.0008435;-38.13080360867914
1739209796.0008461;-45.120503652039325
1739209796.0008485;-45.120503652039325
1739209796.000851;-45.120503652039325
1739209796.0008533;-38.13080360867914
1739209796.000856;-45.120503652039325
1739209796.0008583;-45.120503652039325
1739209796.0008607;-45.120503652039325
1739209796.0008633;-45.120503652039325
1739209796.0008657;-45.120503652039325
1739209796.000868;-45.120503652039325
1739209796.0008705;-45.120503652039325
1739209796.000873;-45.120503652039325
1739209796.0008755;-45.120503652039325
1739209796.0008779;-33.981070128970906
1739209796.0008805;-38.13080360867914
1739209796.0008829;-45.120503652039325
1739209796.0008852;-45.120503652039325
1739209796.0008879;-35.57807855764607
1739209796.0008903;-35.57807855764607
1739209796.0008926;-38.13080360867914
1739209796.000895;-38.13080360867914
1739209796.0008976;-38.13080360867914
1739209796.0009;-45.120503652039325
1739209796.0009024;-38.13080360867914
1739209796.000905;-38.13080360867914
1739209796.0009074;-45.120503652039325
1739209796.0009098;-45.120503652039325
1739209796.0009122;-45.120503652039325
1739209796.0009148;-38.13080360867914
1739209796.0009172;-38.13080360867914
1739209796.0009196;-38.13080360867914
1739209796.0009222;-45.120503652039325
1739209796.0009246;-45.120503652039325
1739209796.000927;-38.13080360867914
1739209796.0009296;-45.120503652039325
1739209796.000932;-38.13080360867914
1739209796.0009344;-38.13080360867914
1739209796.0009367;-30.49652367304973
1739209796.0009394;-32.816014438256545
1739209796.0009418;-38.13080360867914
1739209796.0009441;-35.57807855764607
1739209796.0009468;-38.13080360867914
1739209796.0009491;-45.120503652039325
1739209796.0009515;-45.120503652039325
1739209796.000954;-35.57807855764607
1739209796.0009565;-32.81601443825658
1739209796.000959;-45.120503652039325
1739209796.0009613;-38.13080360867914
1739209796.000964;-38.13080360867914
1739209796.0009663;-38.13080360867914
1739209796.0009687;-45.120503652039325
1739209796.000971;-38.13080360867914
1739209796.0009737;-45.120503652039325
1739209796.000976;-30.49652367304973
1739209796.0009785;-30.49652367304973
1739209796.000981;-38.13080360867914
1739209796.0009835;-35.57807855764607
1739209796.0009859;-38.13080360867914
1739209796.0009885;-33.981070128970906
1739209796.0009909;-45.120503652039325
1739209796.0009933;-45.120503652039325
1739209796.0009956;-45.120503652039325
1739209796.0009983;-38.13080360867914
1739209796.0010006;-33.981070128970906
1739209796.001003;-38.13080360867914
1739209796.0010056;-38.13080360867914
1739209796.001008;-38.13080360867914
1739209796.0010104;-38.13080360867914
1739209796.0010128;-38.13080360867914
1739209796.0010154;-45.120503652039325
1739209796.0010178;-38.13080360867914
1739209796.0010202;-38.13080360867914
1739209796.0010228;-35.57807855764607
1739209796.0010252;-38.13080360867914
1739209796.0010276;-45.120503652039325
1739209796.0010302;-45.120503652039325
1739209796.0010326;-45.120503652039325
1739209796.001035;-35.57807855764607
1739209796.0010374;-32.816014438256545
1739209796.00104;-45.120503652039325
1739209796.0010424;-45.120503652039325
1739209796.0010448;-35.57807855764607
1739209796.0010474;-32.816014438256545
1739209796.0010498;-45.120503652039325
1739209796.0010521;-45.120503652039325
1739209796.0010545;-45.120503652039325
1739209796.0010571;-45.120503652039325
1739209796.0010595;-38.13080360867914
1739209796.001062;-45.120503652039325
1739209796.0010645;-45.120503652039325
1739209796.001067;-38.13080360867914
1739209796.0010693;-35.57807855764607
1739209796.001072;-45.120503652039325
1739209796.0010743;-35.57807855764607
1739209796.0010767;-26.035653463252796
1739209796.001079;-38.13080360867914
1739209796.0010817;-45.120503652039325
1739209796.001084;-38.13080360867914
1739209796.0010865;-35.57807855764607
1739209796.001089;-45.120503652039325
1739209796.0010915;-45.120503652039325
1739209796.0010939;-45.120503652039325
1739209796.0010962;-45.120503652039325
1739209796.0010989;-45.120503652039325
1739209796.0011013;-45.120503652039325
1739209796.0011036;-45.120503652039325
1739209796.0011063;-38.13080360867914
1739209796.0011086;-38.13080360867914
1739209796.001111;-45.120503652039325
1739209796.0011134;-35.57807855764607
1739209796.001116;-32.816014438256545
1739209796.0011184;-45.120503652039325
1739209796.0011208;-38.13080360867914
1739209796.0011234;-38.13080360867914
1739209796.0011258;-45.120503652039325
1739209796.0011282;-45.120503652039325
1739209796.0011308;-45.120503652039325
1739209796.0011332;-38.13080360867914
1739209796.0011356;-35.57807855764607
1739209796.001138;-33.981070128970906
1739209796.0011406;-38.13080360867914
1739209796.001143;-38.13080360867914
1739209796.0011454;-32.816014438256545
1739209796.001148;-38.13080360867914
1739209796.0011504;-35.57807855764607
1739209796.0011528;-45.120503652039325
1739209796.0011551;-45.120503652039325
1739209796.0011578;-38.13080360867914
1739209796.0011601;-35.57807855764607
1739209796.0011625;-45.120503652039325
1739209796.0011652;-45.120503652039325
1739209796.0011675;-35.57807855764607
1739209796.00117;-45.120503652039325
1739209796.0011725;-45.120503652039325
1739209796.001175;-38.13080360867914
1739209796.0011773;-45.120503652039325
1739209796.0011797;-45.120503652039325
1739209796.0011823;-38.13080360867914
1739209796.0011847;-45.120503652039325
1739209796.001187;-45.120503652039325
1739209796.0011897;-45.120503652039325
1739209796.001192;-38.13080360867914
1739209796.0011945;-45.120503652039325
1739209796.0011969;-45.120503652039325
1739209796.0011995;-45.120503652039325
1739209796.0012019;-45.120503652039325
1739209796.0012043;-33.981070128970906
1739209796.0012069;-38.13080360867914
1739209796.0012093;-45.120503652039325
1739209796.0012116;-38.13080360867914
1739209796.001214;-45.120503652039325
1739209796.0012167;-38.13080360867914
1739209796.001219;-45.120503652039325
1739209796.0012214;-38.13080360867914
1739209796.001224;-38.13080360867914
1739209796.0012264;-38.13080360867914
1739209796.0012288;-45.120503652039325
1739209796.0012314;-38.13080360867914
1739209796.0012338;-38.13080360867914
1739209796.0012362;-38.13080360867914
1739209796.0012386;-38.13080360867914
1739209796.0012412;-38.13080360867914
1739209796.0012436;-35.57807855764607
1739209796.001246;-45.120503652039325
1739209796.0012486;-45.120503652039325
1739209796.001251;-33.981070128970906
1739209796.0012534;-45.120503652039325
1739209796.0012558;-33.981070128970906
1739209796.0012584;-45.120503652039325
1739209796.0012608;-45.120503652039325
1739209796.0012631;-38.13080360867914
1739209796.0012658;-33.981070128970906
1739209796.0012681;-45.120503652039325
1739209796.0012705;-38.13080360867914
1739209796.0012732;-38.13080360867914
1739209796.0012755;-45.120503652039325
1739209796.001278;-45.120503652039325
1739209796.0012803;-45.120503652039325
1739209796.001283;-35.57807855764607
1739209796.0012853;-38.13080360867914
1739209796.0012877;-45.120503652039325
1739209796.0012903;-38.13080360867914
1739209796.0012927;-38.13080360867914
1739209796.001295;-45.120503652039325
1739209796.0012975;-45.120503652039325
1739209796.0013;-45.120503652039325
1739209796.0013025;-45.120503652039325
1739209796.0013049;-38.13080360867914
1739209796.0013075;-45.120503652039325
1739209796.0013099;-45.120503652039325
1739209796.0013123;-45.120503652039325
1739209796.0013149;-35.57807855764607
1739209796.0013173;-45.120503652039325
1739209796.0013196;-38.13080360867914
1739209796.001322;-45.120503652039325
1739209796.0013247;-38.13080360867914
1739209796.001327;-35.57807855764607
1739209796.0013294;-38.13080360867914
1739209796.001332;-45.120503652039325
1739209796.0013344;-27.267205301931607
1739209796.0013368;-33.981070128970906
1739209796.0013392;-45.120503652039325
1739209796.0013418;-38.13080360867914
1739209796.0013442;-35.57807855764607
1739209796.0013466;-35.57807855764607
1739209796.0013492;-38.13080360867914
1739209796.0013516;-45.120503652039325
1739209796.001354;-31.14110356531892
1739209796.0013564;-38.13080360867914
1739209796.001359;-38.13080360867914
1739209796.0013614;-45.120503652039325
1739209796.0013638;-45.120503652039325
1739209796.0013664;-38.13080360867914
1739209796.0013688;-38.13080360867914
1739209796.0013711;-45.120503652039325
1739209796.0013738;-27.267205301931607
1739209796.0013762;-29.438486411369333
1739209796.0013785;-45.120503652039325
1739209796.001381;-38.13080360867914
1739209796.0013835;-38.13080360867914
1739209796.001386;-35.57807855764607
1739209796.0013883;-45.120503652039325
1739209796.001391;-45.120503652039325
1739209796.0013933;-33.981070128970906
1739209796.0013957;-45.120503652039325
1739209796.001398;-45.120503652039325
1739209796.0014007;-38.13080360867914
1739209796.001403;-38.13080360867914
1739209796.0014055;-45.120503652039325
1739209796.001408;-45.120503652039325
1739209796.0014105;-45.120503652039325
1739209796.0014129;-45.120503652039325
1739209796.0014155;-45.120503652039325
1739209796.0014179;-45.120503652039325
1739209796.0014203;-35.57807855764607
1739209796.0014226;-38.13080360867914
1739209796.0014253;-45.120503652039325
1739209796.0014277;-38.13080360867914
1739209796.00143;-38.13080360867914
1739209796.0014327;-30.49652367304973
1739209796.001435;-31.141103565318915
1739209796.0014374;-35.57807855764607
1739209796.0014398;-35.57807855764607
1739209796.0014424;-33.981070128970906
1739209796.0014448;-38.13080360867914
1739209796.0014472;-45.120503652039325
1739209796.0014498;-35.57807855764607
1739209796.0014522;-45.120503652039325
1739209796.0014546;-45.120503652039325
1739209796.0014572;-38.13080360867914
1739209796.0014596;-35.57807855764607
1739209796.001462;-38.13080360867914
1739209796.0014644;-38.13080360867914
1739209796.001467;-38.13080360867914
1739209796.0014694;-38.13080360867914
1739209796.0014718;-38.13080360867914
1739209796.0014744;-38.13080360867914
1739209796.0014768;-38.13080360867914
1739209796.0014791;-38.13080360867914
1739209796.0014815;-45.120503652039325
1739209796.0014842;-45.120503652039325
1739209796.0014865;-38.13080360867914
1739209796.001489;-45.120503652039325
1739209796.0014915;-38.13080360867914
1739209796.001494;-38.13080360867914
1739209796.0014963;-45.120503652039325
1739209796.0014987;-38.13080360867914
1739209796.0015013;-35.57807855764607
1739209796.0015037;-38.13080360867914
1739209796.001506;-45.120503652039325
1739209796.0015087;-38.13080360867914
1739209796.001511;-38.13080360867914
1739209796.0015135;-45.120503652039325
1739209796.001516;-45.120503652039325
1739209796.0015185;-45.120503652039325
1739209796.0015209;-45.120503652039325
1739209796.0015233;-33.981070128970906
1739209796.0015259;-38.13080360867914
1739209796.0015283;-45.120503652039325
1739209796.0015306;-33.981070128970906
1739209796.0015333;-32.816014438256545
1739209796.0015357;-45.120503652039325
1739209796.001538;-45.120503652039325
1739209796.0015404;-38.13080360867914
1739209796.001543;-38.13080360867914
1739209796.0015454;-45.120503652039325
1739209796.0015478;-45.120503652039325
1739209796.0015504;-38.13080360867914
1739209796.0015528;-45.120503652039325
1739209796.0015552;-45.120503652039325
1739209796.0015578;-45.120503652039325
1739209796.0015602;-38.13080360867914
1739209796.0015626;-38.13080360867914
