CAN Message; 0x62:03ae5063cb4657ae
1739209726.9169269;-38.13080360867914
1739209726.916928;-45.120503652039325
1739209726.916929;-35.57807855764607
1739209726.9169302;-38.13080360867914
1739209726.9169312;-38.13080360867914
1739209726.9169323;-45.120503652039325
1739209726.9169333;-45.120503652039325
1739209726.9169345;-38.13080360867914
1739209726.9169354;-45.120503652039325
1739209726.9169366;-45.120503652039325
1739209726.9169376;-38.13080360867914
1739209726.9169388;-38.13080360867914
1739209726.9169397;-28.992665084841942
1739209726.916941;-45.120503652039325
1739209726.916942;-38.13080360867914
1739209726.916943;-35.57807855764607
1739209726.916944;-38.13080360867914
1739209726.9169452;-38.13080360867914
1739209726.9169462;-45.120503652039325
1739209726.9169474;-45.120503652039325
1739209726.9169483;-32.816014438256545
1739209726.9169495;-45.120503652039325
1739209726.9169507;-38.13080360867914
1739209726.9169517;-45.120503652039325
1739209726.9169528;-38.13080360867914
1739209726.9169538;-38.13080360867914
1739209726.916955;-38.13080360867914
1739209726.916956;-35.57807855764607
1739209726.9169571;-45.120503652039325
1739209726.916958;-45.120503652039325
1739209726.9169593;-45.120503652039325
1739209726.9169602;-32.816014438256545
1739209726.9169614;-45.120503652039325
1739209726.9169624;-45.120503652039325
1739209726.9169636;-45.120503652039325
1739209726.9169645;-38.13080360867914
1739209726.9169657;-33.981070128970906
1739209726.9169667;-45.120503652039325
1739209726.9169679;-38.13080360867914
1739209726.9169688;-45.120503652039325
1739209726.91697;-38.13080360867914
1739209726.916971;-33.981070128970906
1739209726.9169722;-45.120503652039325
1739209726.916973;-45.120503652039325
1739209726.9169743;-38.13080360867914
1739209726.9169753;-45.120503652039325
1739209726.9169765;-45.120503652039325
1739209726.9169774;-38.13080360867914
1739209726.9169786;-38.13080360867914
1739209726.9169796;-45.120503652039325
1739209726.9169807;-45.120503652039325
1739209726.9169817;-45.120503652039325
1739209726.916983;-38.13080360867914
1739209726.9169838;-45.120503652039325
1739209726.916985;-45.120503652039325
1739209726.916986;-45.120503652039325
1739209726.9169872;-38.13080360867914
1739209726.9169881;-35.57807855764607
1739209726.9169893;-45.120503652039325
1739209726.9169903;-45.120503652039325
1739209726.9169915;-38.13080360867914
1739209726.9169924;-32.816014438256545
1739209726.9169936;-38.13080360867914
1739209726.9169946;-45.120503652039325
1739209726.9169958;-38.13080360867914
1739209726.9169967;-38.13080360867914
1739209726.916998;-45.120503652039325
1739209726.9169989;-38.13080360867914
1739209726.917;-38.13080360867914
1739209726.917001;-45.120503652039325
1739209726.9170022;-38.13080360867914
1739209726.9170032;-45.120503652039325
1739209726.9170043;-38.13080360867914
1739209726.9170053;-38.13080360867914
1739209726.9170065;-33.981070128970906
1739209726.9170074;-45.120503652039325
1739209726.9170086;-45.120503652039325
1739209726.9170096;-26.991370085610736
1739209726.9170108;-33.981070128970906
1739209726.9170117;-45.120503652039325
1739209726.917013;-38.13080360867914
1739209726.917014;-35.57807855764607
1739209726.917015;-45.120503652039325
1739209726.917016;-45.120503652039325
1739209726.9170172;-38.13080360867914
1739209726.9170182;-45.120503652039325
1739209726.9170194;-38.13080360867914
1739209726.9170203;-45.120503652039325
1739209726.9170215;-38.13080360867914
1739209726.9170225;-45.120503652039325
1739209726.9170237;-38.13080360867914
1739209726.9170246;-45.120503652039325
1739209726.9170258;-45.120503652039325
1739209726.9170268;-32.816014438256545
1739209726.917028;-45.120503652039325
1739209726.917029;-45.120503652039325
1739209726.91703;-45.120503652039325
1739209726.917031;-31.141103565318893
1739209726.9170322;-38.13080360867914
1739209726.9170332;-45.120503652039325
1739209726.9170344;-38.13080360867914
1739209726.9170353;-45.120503652039325
1739209726.9170365;-38.13080360867914
1739209726.9170375;-45.120503652039325
1739209726.9170387;-45.120503652039325
1739209726.9170396;-45.120503652039325
1739209726.9170408;-38.13080360867914
1739209726.9170418;-35.57807855764607
1739209726.917043;-45.120503652039325
1739209726.9170442;-45.120503652039325
1739209726.917045;-45.120503652039325
1739209726.9170463;-45.120503652039325
1739209726.9170473;-38.13080360867914
1739209726.9170485;-38.13080360867914
1739209726.9170494;-38.13080360867914
1739209726.9170506;-45.120503652039325
1739209726.9170516;-38.13080360867914
1739209726.9170527;-26.991370085610736
1739209726.9170537;-35.57807855764607
1739209726.917055;-38.13080360867914
1739209726.9170558;-45.120503652039325
1739209726.917057;-45.120503652039325
1739209726.917058;-38.13080360867914
1739209726.9170592;-45.120503652039325
1739209726.9170601;-38.13080360867914
1739209726.9170613;-35.57807855764607
1739209726.9170623;-45.120503652039325
1739209726.9170635;-45.120503652039325
1739209726.9170644;-45.120503652039325
1739209726.9170656;-45.120503652039325
1739209726.9170666;-45.120503652039325
1739209726.9170678;-45.120503652039325
1739209726.9170687;-45.120503652039325
1739209726.91707;-29.438486411369333
1739209726.9170709;-32.816014438256545
1739209726.917072;-32.816014438256545
1739209726.917073;-35.57807855764607
1739209726.9170742;-35.57807855764607
1739209726.9170752;-38.13080360867914
1739209726.9170763;-38.13080360867914
1739209726.9170773;-33.981070128970906
1739209726.9170785;-45.120503652039325
1739209726.9170794;-45.120503652039325
1739209726.9170806;-33.981070128970906
1739209726.9170816;-45.120503652039325
1739209726.9170828;-45.120503652039325
1739209726.9170837;-38.13080360867914
1739209726.917085;-35.57807855764607
1739209726.917086;-38.13080360867914
1739209726.917087;-45.120503652039325
1739209726.917088;-45.120503652039325
1739209726.9170892;-38.13080360867914
1739209726.9170902;-45.120503652039325
1739209726.9170914;-45.120503652039325
1739209726.9170923;-45.120503652039325
1739209726.9170935;-38.13080360867914
1739209726.9170945;-45.120503652039325
1739209726.9170957;-31.141103565318915
1739209726.9170966;-32.816014438256545
1739209726.9170978;-38.13080360867914
1739209726.9170988;-38.13080360867914
1739209726.9171;-33.981070128970906
1739209726.917101;-38.13080360867914
1739209726.917102;-45.120503652039325
1739209726.917103;-33.981070128970906
1739209726.9171042;-38.13080360867914
1739209726.9171052;-32.81601443825658
1739209726.9171064;-35.57807855764607
1739209726.9171073;-38.13080360867914
1739209726.9171085;-45.120503652039325
1739209726.9171095;-45.120503652039325
1739209726.9171107;-32.816014438256545
1739209726.9171116;-45.120503652039325
1739209726.9171128;-33.981070128970906
1739209726.9171138;-31.141103565318915
1739209726.917115;-45.120503652039325
1739209726.917116;-38.13080360867914
1739209726.917117;-35.57807855764607
1739209726.917118;-45.120503652039325
1739209726.9171193;-45.120503652039325
1739209726.9171202;-45.120503652039325
1739209726.9171214;-38.13080360867914
1739209726.9171224;-33.981070128970906
1739209726.9171236;-45.120503652039325
1739209726.9171245;-38.13080360867914
1739209726.9171257;-35.57807855764607
1739209726.9171267;-38.13080360867914
1739209726.9171278;-45.120503652039325
1739209726.9171288;-45.120503652039325
1739209726.91713;-45.120503652039325
1739209726.917131;-45.120503652039325
1739209726.9171321;-45.120503652039325
1739209726.917133;-38.13080360867914
1739209726.9171343;-38.13080360867914
1739209726.9171355;-38.13080360867914
1739209726.9171364;-38.13080360867914
1739209726.9171376;-38.13080360867914
1739209726.9171386;-32.816014438256545
1739209726.9171398;-33.981070128970906
1739209726.9171407;-45.120503652039325
1739209726.917142;-45.120503652039325
1739209726.9171429;-38.13080360867914
1739209726.917144;-45.120503652039325
1739209726.917145;-45.120503652039325
1739209726.9171462;-38.13080360867914
1739209726.9171472;-45.120503652039325
1739209726.9171484;-38.13080360867914
1739209726.9171493;-35.57807855764607
1739209726.9171505;-45.120503652039325
1739209726.9171515;-45.120503652039325
1739209726.9171526;-32.816014438256545
1739209726.9171536;-38.13080360867914
1739209726.9171548;-45.120503652039325
1739209726.9171557;-45.120503652039325
1739209726.917157;-45.120503652039325
1739209726.917158;-38.13080360867914
1739209726.917159;-33.981070128970906
1739209726.91716;-38.13080360867914
1739209726.9171612;-38.13080360867914
1739209726.9171622;-38.13080360867914
1739209726.9171634;-45.120503652039325
1739209726.9171643;-45.120503652039325
1739209726.9171655;-33.981070128970906
1739209726.9171665;-30.49652367304973
1739209726.9171677;-38.13080360867914
1739209726.9171686;-45.120503652039325
1739209726.9171698;-31.141103565318915
1739209726.9171708;-33.981070128970906
1739209726.917172;-45.120503652039325
1739209726.917173;-45.120503652039325
1739209726.917174;-38.13080360867914
1739209726.917175;-45.120503652039325
1739209726.9171762;-38.13080360867914
1739209726.9171772;-38.13080360867914
1739209726.9171784;-45.120503652039325
1739209726.9171793;-45.120503652039325
1739209726.9171805;-45.120503652039325
1739209726.9171815;-35.57807855764607
1739209726.9171827;-38.13080360867914
1739209726.9171836;-38.13080360867914
1739209726.9171848;-38.13080360867914
1739209726.9171858;-45.120503652039325
1739209726.917187;-45.120503652039325
1739209726.917188;-38.13080360867914
1739209726.9171891;-38.13080360867914
1739209726.91719;-45.120503652039325
1739209726.9171913;-33.981070128970906
1739209726.9171922;-33.981070128970906
1739209726.9171934;-45.120503652039325
1739209726.9171944;-38.13080360867914
1739209726.9171956;-35.57807855764607
1739209726.9171965;-38.13080360867914
1739209726.9171977;-38.13080360867914
1739209726.9171987;-38.13080360867914
1739209726.9171999;-45.120503652039325
1739209726.9172008;-45.120503652039325
1739209726.917202;-38.13080360867914
1739209726.917203;-35.57807855764607
1739209726.9172041;-38.13080360867914
1739209726.917205;-45.120503652039325
1739209726.9172063;-45.120503652039325
1739209726.9172072;-35.57807855764607
1739209726.9172084;-45.120503652039325
1739209726.9172094;-38.13080360867914
1739209726.9172106;-35.57807855764607
1739209726.9172115;-45.120503652039325
1739209726.9172127;-45.120503652039325
1739209726.9172137;-45.120503652039325
1739209726.9172149;-38.13080360867914
1739209726.9172158;-38.13080360867914
1739209726.917217;-31.141103565318893
1739209726.917218;-25.252786309376837
1739209726.9172192;-45.120503652039325
1739209726.91722;-45.120503652039325
1739209726.9172213;-33.981070128970906
1739209726.9172223;-45.120503652039325
1739209726.9172235;-45.120503652039325
1739209726.9172244;-45.120503652039325
1739209726.9172256;-45.120503652039325
1739209726.9172268;-45.120503652039325
1739209726.9172277;-38.13080360867914
1739209726.917229;-45.120503652039325
1739209726.91723;-38.13080360867914
1739209726.917231;-32.816014438256545
1739209726.917232;-38.13080360867914
1739209726.9172332;-45.120503652039325
1739209726.9172342;-38.13080360867914
1739209726.9172354;-32.816014438256545
1739209726.9172363;-38.13080360867914
1739209726.9172375;-45.120503652039325
1739209726.9172385;-38.13080360867914
1739209726.9172397;-45.120503652039325
1739209726.9172406;-32.816014438256545
1739209726.9172418;-38.13080360867914
1739209726.9172428;-38.13080360867914
1739209726.917244;-30.49652367304973
1739209726.917245;-45.120503652039325
1739209726.917246;-45.120503652039325
1739209726.917247;-45.120503652039325
1739209726.9172482;-32.816014438256545
1739209726.9172492;-45.120503652039325
1739209726.9172504;-45.120503652039325
1739209726.9172513;-38.13080360867914
1739209726.9172525;-45.120503652039325
1739209726.9172535;-45.120503652039325
1739209726.9172547;-38.13080360867914
1739209726.9172556;-45.120503652039325
1739209726.9172568;-38.13080360867914
1739209726.9172578;-32.816014438256545
1739209726.917259;-45.120503652039325
1739209726.91726;-45.120503652039325
1739209726.9172611;-32.816014438256545
1739209726.917262;-38.13080360867914
1739209726.9172633;-38.13080360867914
1739209726.9172642;-38.13080360867914
1739209726.9172654;-45.120503652039325
1739209726.9172664;-38.13080360867914
1739209726.9172676;-35.57807855764607
1739209726.9172685;-45.120503652039325
1739209726.9172697;-45.120503652039325
1739209726.9172707;-38.13080360867914
1739209726.9172719;-32.816014438256545
1739209726.9172728;-38.13080360867914
1739209726.917274;-38.13080360867914
1739209726.917275;-38.13080360867914
1739209726.9172761;-38.13080360867914
1739209726.917277;-38.13080360867914
1739209726.9172783;-38.13080360867914
1739209726.9172792;-35.57807855764607
1739209726.9172804;-38.13080360867914
1739209726.9172814;-45.120503652039325
1739209726.9172826;-45.120503652039325
1739209726.9172835;-33.981070128970906
1739209726.9172847;-45.120503652039325
1739209726.9172857;-38.13080360867914
1739209726.9172869;-45.120503652039325
1739209726.9172878;-45.120503652039325
1739209726.917289;-45.120503652039325
1739209726.91729;-45.120503652039325
1739209726.9172912;-45.120503652039325
1739209726.917292;-38.13080360867914
1739209726.9172933;-38.13080360867914
1739209726.9172943;-38.13080360867914
1739209726.9172955;-38.13080360867914
1739209726.9172964;-38.13080360867914
1739209726.9172976;-38.13080360867914
1739209726.9172986;-45.120503652039325
1739209726.9172997;-35.57807855764607
1739209726.9173007;-38.13080360867914
1739209726.917302;-35.57807855764607
1739209726.9173028;-38.13080360867914
1739209726.917304;-45.120503652039325
1739209726.917305;-33.981070128970906
1739209726.9173062;-45.120503652039325
1739209726.9173071;-45.120503652039325
1739209726.9173083;-45.120503652039325
1739209726.9173093;-38.13080360867914
1739209726.9173105;-35.57807855764607
1739209726.9173114;-33.981070128970906
1739209726.9173126;-45.120503652039325
1739209726.9173136;-35.57807855764607
1739209726.9173148;-38.13080360867914
1739209726.9173157;-45.120503652039325
1739209726.917317;-45.120503652039325
1739209726.917318;-38.13080360867914
1739209726.917319;-45.120503652039325
1739209726.9173203;-38.13080360867914
1739209726.9173212;-38.13080360867914
1739209726.9173224;-28.992665084841942
1739209726.9173234;-45.120503652039325
1739209726.9173245;-38.13080360867914
1739209726.9173255;-35.57807855764607
1739209726.9173267;-38.13080360867914
1739209726.9173276;-45.120503652039325
1739209726.9173288;-38.13080360867914
1739209726.9173298;-38.13080360867914
1739209726.917331;-38.13080360867914
1739209726.917332;-38.13080360867914
1739209726.9173331;-45.120503652039325
1739209726.917334;-45.120503652039325
1739209726.9173353;-38.13080360867914
1739209726.9173362;-38.13080360867914
1739209726.9173374;-45.120503652039325
1739209726.9173384;-35.57807855764607
1739209726.9173396;-33.981070128970906
1739209726.9173405;-45.120503652039325
1739209726.9173417;-45.120503652039325
1739209726.9173427;-35.57807855764607
1739209726.9173439;-45.120503652039325
1739209726.9173448;-45.120503652039325
1739209726.917346;-38.13080360867914
1739209726.917347;-38.13080360867914
1739209726.9173481;-28.58837851428586
1739209726.917349;-38.13080360867914
1739209726.9173503;-45.120503652039325
1739209726.9173512;-38.13080360867914
1739209726.9173524;-38.13080360867914
1739209726.9173534;-45.120503652039325
1739209726.9173546;-38.13080360867914
1739209726.9173555;-35.57807855764607
1739209726.9173567;-38.13080360867914
1739209726.9173577;-38.13080360867914
1739209726.9173589;-35.57807855764607
1739209726.9173598;-38.13080360867914
1739209726.917361;-33.981070128970906
1739209726.917362;-38.13080360867914
1739209726.9173632;-38.13080360867914
1739209726.9173641;-45.120503652039325
1739209726.9173653;-33.981070128970906
1739209726.9173663;-45.120503652039325
1739209726.9173675;-45.120503652039325
1739209726.9173684;-32.816014438256545
1739209726.9173696;-45.120503652039325
1739209726.9173706;-45.120503652039325
1739209726.9173717;-45.120503652039325
1739209726.9173727;-45.120503652039325
1739209726.917374;-38.13080360867914
1739209726.9173748;-35.57807855764607
1739209726.917376;-45.120503652039325
1739209726.917377;-45.120503652039325
1739209726.9173782;-38.13080360867914
1739209726.9173791;-38.13080360867914
1739209726.9173803;-38.13080360867914
1739209726.9173813;-45.120503652039325
1739209726.9173825;-33.981070128970906
1739209726.9173834;-32.816014438256545
1739209726.9173846;-38.13080360867914
1739209726.9173856;-45.120503652039325
1739209726.9173868;-38.13080360867914
1739209726.9173877;-38.13080360867914
1739209726.917389;-38.13080360867914
1739209726.9173899;-45.120503652039325
1739209726.917391;-45.120503652039325
1739209726.917392;-45.120503652039325
1739209726.9173932;-31.141103565318915
1739209726.9173942;-31.141103565318915
1739209726.9173954;-45.120503652039325
1739209726.9173963;-45.120503652039325
1739209726.9173975;-38.13080360867914
1739209726.9173985;-38.13080360867914
1739209726.9173996;-38.13080360867914
1739209726.9174006;-45.120503652039325
1739209726.9174018;-38.13080360867914
1739209726.9174027;-38.13080360867914
1739209726.917404;-38.13080360867914
1739209726.917405;-35.57807855764607
1739209726.917406;-38.13080360867914
1739209726.917407;-38.13080360867914
1739209726.9174082;-35.57807855764607
1739209726.9174094;-30.49652367304973
1739209726.9174104;-45.120503652039325
1739209726.9174116;-45.120503652039325
1739209726.9174125;-38.13080360867914
1739209726.9174137;-38.13080360867914
1739209726.9174147;-45.120503652039325
1739209726.9174159;-38.13080360867914
1739209726.9174168;-45.120503652039325
1739209726.917418;-45.120503652039325
1739209726.917419;-45.120503652039325
1739209726.9174201;-45.120503652039325
1739209726.917421;-38.13080360867914
1739209726.9174223;-38.13080360867914
1739209726.9174232;-45.120503652039325
1739209726.9174244;-38.13080360867914
1739209726.9174254;-45.120503652039325
1739209726.9174266;-45.120503652039325
1739209726.9174275;-45.120503652039325
1739209726.9174287;-38.13080360867914
1739209726.9174297;-38.13080360867914
1739209726.9174309;-38.13080360867914
1739209726.9174318;-35.57807855764607
1739209726.917433;-45.120503652039325
1739209726.917434;-38.13080360867914
1739209726.9174352;-25.077289914212862
1739209726.9174361;-35.57807855764607
1739209726.9174373;-45.120503652039325
1739209726.9174383;-35.57807855764607
1739209726.9174395;-35.57807855764607
1739209726.9174404;-45.120503652039325
1739209726.9174416;-38.13080360867914
1739209726.9174426;-38.13080360867914
1739209726.9174438;-45.120503652039325
1739209726.9174447;-45.120503652039325
1739209726.917446;-45.120503652039325
1739209726.9174469;-38.13080360867914
1739209726.917448;-35.57807855764607
1739209726.917449;-35.57807855764607
1739209726.9174502;-45.120503652039325
1739209726.9174511;-38.13080360867914
1739209726.9174523;-32.816014438256545
1739209726.9174533;-38.13080360867914
1739209726.9174545;-45.120503652039325
1739209726.9174554;-38.13080360867914
1739209726.9174566;-45.120503652039325
1739209726.9174576;-38.13080360867914
1739209726.9174588;-45.120503652039325
1739209726.9174597;-38.13080360867914
1739209726.917461;-38.13080360867914
1739209726.9174619;-38.13080360867914
1739209726.917463;-38.13080360867914
1739209726.917464;-38.13080360867914
1739209726.9174652;-38.13080360867914
1739209726.9174662;-38.13080360867914
1739209726.9174674;-45.120503652039325
1739209726.9174683;-45.120503652039325
1739209726.9174695;-45.120503652039325
1739209726.9174705;-45.120503652039325
1739209726.9174716;-35.57807855764607
1739209726.9174726;-38.13080360867914
1739209726.9174738;-45.120503652039325
1739209726.9174747;-38.13080360867914
1739209726.917476;-38.13080360867914
1739209726.917477;-33.981070128970906
1739209726.917478;-45.120503652039325
1739209726.917479;-45.120503652039325
1739209726.9174802;-38.13080360867914
1739209726.9174812;-38.13080360867914
1739209726.9174824;-45.120503652039325
1739209726.9174833;-38.13080360867914
1739209726.9174845;-32.816014438256545
1739209726.9174855;-38.13080360867914
1739209726.9174867;-45.120503652039325
1739209726.9174876;-33.981070128970906
1739209726.9174888;-45.120503652039325
1739209726.9174898;-45.120503652039325
1739209726.917491;-32.816014438256545
1739209726.917492;-45.120503652039325
1739209726.917493;-45.120503652039325
1739209726.917494;-38.13080360867914
1739209726.9174953;-38.13080360867914
1739209726.9174962;-31.141103565318915
1739209726.9174974;-45.120503652039325
1739209726.9174984;-45.120503652039325
1739209726.9174995;-38.13080360867914
1739209726.9175005;-38.13080360867914
1739209726.9175017;-45.120503652039325
1739209726.9175029;-45.120503652039325
1739209726.9175038;-45.120503652039325
1739209726.917505;-45.120503652039325
1739209726.917506;-38.13080360867914
1739209726.9175072;-38.13080360867914
1739209726.9175081;-45.120503652039325
1739209726.9175093;-45.120503652039325
1739209726.9175103;-33.981070128970906
1739209726.9175115;-38.13080360867914
1739209726.9175124;-45.120503652039325
1739209726.9175136;-29.438486411369354
1739209726.9175146;-38.13080360867914
1739209726.9175158;-45.120503652039325
1739209726.9175167;-38.13080360867914
1739209726.917518;-33.981070128970906
1739209726.9175189;-38.13080360867914
1739209726.91752;-45.120503652039325
1739209726.917521;-38.13080360867914
1739209726.9175222;-45.120503652039325
1739209726.9175231;-45.120503652039325
1739209726.9175243;-38.13080360867914
1739209726.9175253;-38.13080360867914
1739209726.9175265;-45.120503652039325
1739209726.9175274;-45.120503652039325
1739209726.9175286;-38.13080360867914
1739209726.9175296;-35.57807855764607
1739209726.9175308;-28.992665084841942
1739209726.9175317;-45.120503652039325
1739209726.917533;-45.120503652039325
1739209726.9175339;-45.120503652039325
1739209726.917535;-33.981070128970906
1739209726.917536;-45.120503652039325
1739209726.9175372;-45.120503652039325
1739209726.9175382;-45.120503652039325
1739209726.9175394;-31.141103565318915
1739209726.9175403;-38.13080360867914
1739209726.9175415;-45.120503652039325
1739209726.9175425;-35.57807855764607
1739209726.9175436;-45.120503652039325
1739209726.9175446;-35.57807855764607
1739209726.9175458;-38.13080360867914
1739209726.9175467;-45.120503652039325
1739209726.917548;-45.120503652039325
1739209726.917549;-45.120503652039325
1739209726.91755;-45.120503652039325
1739209726.917551;-35.57807855764607
1739209726.9175522;-45.120503652039325
1739209726.9175532;-45.120503652039325
1739209726.9175544;-45.120503652039325
1739209726.9175553;-45.120503652039325
1739209726.9175565;-33.981070128970906
1739209726.9175575;-38.13080360867914
1739209726.9175587;-38.13080360867914
1739209726.9175596;-38.13080360867914
1739209726.9175608;-38.13080360867914
1739209726.9175618;-38.13080360867914
1739209726.917563;-38.13080360867914
1739209726.917564;-45.120503652039325
1739209726.917565;-33.981070128970906
1739209726.917566;-38.13080360867914
1739209726.9175673;-45.120503652039325
1739209726.9175682;-38.13080360867914
1739209726.9175694;-45.120503652039325
1739209726.9175704;-45.120503652039325
1739209726.9175715;-45.120503652039325
1739209726.9175725;-45.120503652039325
1739209726.9175737;-45.120503652039325
1739209726.9175746;-38.13080360867914
1739209726.9175758;-38.13080360867914
1739209726.9175768;-38.13080360867914
1739209726.917578;-35.57807855764607
1739209726.917579;-32.816014438256545
1739209726.9175801;-45.120503652039325
1739209726.917581;-45.120503652039325
1739209726.9175823;-45.120503652039325
1739209726.9175832;-45.120503652039325
1739209726.9175844;-38.13080360867914
1739209726.9175854;-45.120503652039325
1739209726.9175866;-38.13080360867914
1739209726.9175875;-45.120503652039325
1739209726.9175887;-45.120503652039325
1739209726.9175897;-45.120503652039325
1739209726.9175909;-38.13080360867914
1739209726.9175918;-45.120503652039325
1739209726.917593;-38.13080360867914
1739209726.9175942;-38.13080360867914
1739209726.9175951;-38.13080360867914
1739209726.9175963;-45.120503652039325
1739209726.9175973;-38.13080360867914
1739209726.9175985;-38.13080360867914
1739209726.9175994;-45.120503652039325
1739209726.9176006;-31.141103565318893
1739209726.9176016;-38.13080360867914
1739209726.9176028;-38.13080360867914
1739209726.9176037;-38.13080360867914
1739209726.917605;-38.13080360867914
1739209726.9176059;-33.981070128970906
1739209726.917607;-32.816014438256545
1739209726.917608;-38.13080360867914
1739209726.9176092;-45.120503652039325
1739209726.9176102;-45.120503652039325
1739209726.9176114;-32.816014438256545
1739209726.9176123;-35.57807855764607
1739209726.9176135;-45.120503652039325
1739209726.9176145;-38.13080360867914
1739209726.9176157;-32.816014438256545
1739209726.9176166;-45.120503652039325
1739209726.9176178;-35.57807855764607
1739209726.9176188;-35.57807855764607
1739209726.91762;-33.981070128970906
1739209726.917621;-38.13080360867914
1739209726.917622;-38.13080360867914
1739209726.917623;-38.13080360867914
1739209726.9176242;-38.13080360867914
1739209726.9176252;-45.120503652039325
1739209726.9176264;-45.120503652039325
1739209726.9176273;-38.13080360867914
1739209726.9176285;-38.13080360867914
1739209726.9176295;-45.120503652039325
1739209726.9176307;-45.120503652039325
1739209726.9176316;-38.13080360867914
1739209726.9176328;-38.13080360867914
1739209726.9176338;-38.13080360867914
1739209726.917635;-45.120503652039325
1739209726.917636;-45.120503652039325
1739209726.917637;-38.13080360867914
1739209726.917638;-38.13080360867914
1739209726.9176393;-38.13080360867914
1739209726.9176402;-45.120503652039325
1739209726.9176414;-32.816014438256545
1739209726.9176424;-38.13080360867914
1739209726.9176435;-29.438486411369333
1739209726.9176445;-32.816014438256545
1739209726.9176457;-45.120503652039325
1739209726.9176466;-38.13080360867914
1739209726.9176478;-45.120503652039325
1739209726.9176488;-33.981070128970906
1739209726.91765;-35.57807855764607
1739209726.917651;-38.13080360867914
1739209726.9176521;-38.13080360867914
1739209726.917653;-45.120503652039325
1739209726.9176543;-38.13080360867914
1739209726.9176552;-45.120503652039325
1739209726.9176564;-45.120503652039325
1739209726.9176574;-45.120503652039325
1739209726.9176586;-38.13080360867914
1739209726.9176595;-35.57807855764607
1739209726.9176607;-32.816014438256545
1739209726.9176617;-35.57807855764607
1739209726.9176629;-45.120503652039325
1739209726.9176638;-45.120503652039325
1739209726.917665;-35.57807855764607
1739209726.917666;-35.57807855764607
1739209726.9176672;-45.120503652039325
1739209726.917668;-38.13080360867914
1739209726.9176693;-35.57807855764607
1739209726.9176702;-35.57807855764607
1739209726.9176714;-45.120503652039325
1739209726.9176724;-38.13080360867914
1739209726.9176736;-35.57807855764607
1739209726.9176745;-35.57807855764607
1739209726.9176757;-45.120503652039325
1739209726.9176767;-35.57807855764607
1739209726.9176779;-38.13080360867914
1739209726.9176788;-45.120503652039325
1739209726.91768;-38.13080360867914
1739209726.917681;-38.13080360867914
1739209726.9176822;-38.13080360867914
1739209726.9176831;-38.13080360867914
1739209726.9176843;-35.57807855764607
1739209726.9176855;-38.13080360867914
1739209726.9176865;-27.8777449560314
1739209726.9176877;-27.267205301931607
1739209726.9176886;-45.120503652039325
1739209726.9176898;-45.120503652039325
1739209726.9176908;-33.981070128970906
1739209726.917692;-33.981070128970906
1739209726.917693;-45.120503652039325
1739209726.917694;-35.57807855764607
1739209726.917695;-38.13080360867914
1739209726.9176962;-45.120503652039325
1739209726.9176972;-38.13080360867914
1739209726.9176984;-45.120503652039325
1739209726.9176993;-38.13080360867914
1739209726.9177005;-38.13080360867914
1739209726.9177015;-38.13080360867914
1739209726.9177027;-38.13080360867914
1739209726.9177036;-33.981070128970906
1739209726.9177048;-28.992665084841942
1739209726.9177058;-38.13080360867914
1739209726.917707;-38.13080360867914
1739209726.917708;-35.57807855764607
1739209726.917709;-38.13080360867914
1739209726.91771;-45.120503652039325
1739209726.9177113;-45.120503652039325
1739209726.9177122;-45.120503652039325
1739209726.9177134;-45.120503652039325
1739209726.9177144;-45.120503652039325
1739209726.9177155;-38.13080360867914
1739209726.9177165;-35.57807855764607
1739209726.9177177;-33.981070128970906
1739209726.9177186;-45.120503652039325
1739209726.9177198;-38.13080360867914
1739209726.9177208;-38.13080360867914
1739209726.917722;-38.13080360867914
1739209726.917723;-35.57807855764607
1739209726.9177241;-45.120503652039325
1739209726.917725;-38.13080360867914
1739209726.9177263;-45.120503652039325
1739209726.9177272;-45.120503652039325
1739209726.9177284;-38.13080360867914
1739209726.9177294;-38.13080360867914
1739209726.9177306;-30.49652367304973
1739209726.9177315;-38.13080360867914
1739209726.9177327;-38.13080360867914
1739209726.9177337;-38.13080360867914
1739209726.9177349;-38.13080360867914
1739209726.9177358;-33.981070128970906
1739209726.917737;-38.13080360867914
1739209726.917738;-45.120503652039325
1739209726.9177392;-38.13080360867914
1739209726.91774;-45.120503652039325
1739209726.9177413;-38.13080360867914
1739209726.9177423;-45.120503652039325
1739209726.9177434;-45.120503652039325
1739209726.9177444;-38.13080360867914
1739209726.9177456;-38.13080360867914
1739209726.9177465;-45.120503652039325
1739209726.9177477;-45.120503652039325
1739209726.9177487;-45.120503652039325
1739209726.91775;-45.120503652039325
1739209726.9177508;-45.120503652039325
1739209726.917752;-38.13080360867914
1739209726.917753;-45.120503652039325
1739209726.9177542;-38.13080360867914
1739209726.9177551;-38.13080360867914
1739209726.9177563;-35.57807855764607
1739209726.9177573;-32.816014438256545
1739209726.9177585;-38.13080360867914
1739209726.9177594;-38.13080360867914
1739209726.9177606;-35.57807855764607
1739209726.9177616;-38.13080360867914
1739209726.9177628;-38.13080360867914
1739209726.9177637;-45.120503652039325
1739209726.917765;-45.120503652039325
1739209726.9177659;-45.120503652039325
1739209726.917767;-38.13080360867914
1739209726.917768;-35.57807855764607
1739209726.9177692;-38.13080360867914
1739209726.9177701;-45.120503652039325
1739209726.9177713;-38.13080360867914
