CAN Message; 0x24:03ae39debb1c3222
1739209626.2282512;-33.981070128970906
1739209626.2282538;-38.13080360867914
1739209626.2282567;-45.120503652039325
1739209626.2282593;-38.13080360867914
1739209626.228262;-35.57807855764607
1739209626.2282648;-35.57807855764607
1739209626.2282674;-45.120503652039325
1739209626.2282703;-45.120503652039325
1739209626.228273;-38.13080360867914
1739209626.2282755;-45.120503652039325
1739209626.2282784;-45.120503652039325
1739209626.228281;-38.13080360867914
1739209626.2282836;-38.13080360867914
1739209626.2282865;-45.120503652039325
1739209626.2282891;-45.120503652039325
1739209626.228292;-38.13080360867914
1739209626.2282946;-38.13080360867914
1739209626.2282972;-45.120503652039325
1739209626.2283;-45.120503652039325
1739209626.2283027;-31.141103565318915
1739209626.2283053;-33.981070128970906
1739209626.2283082;-38.13080360867914
1739209626.2283108;-38.13080360867914
1739209626.2283137;-45.120503652039325
1739209626.2283163;-35.57807855764607
1739209626.228319;-35.57807855764607
1739209626.2283218;-38.13080360867914
1739209626.2283244;-38.13080360867914
1739209626.228327;-38.13080360867914
1739209626.22833;-38.13080360867914
1739209626.2283325;-38.13080360867914
1739209626.2283354;-38.13080360867914
1739209626.228338;-38.13080360867914
1739209626.2283406;-35.57807855764607
1739209626.2283435;-45.120503652039325
1739209626.228346;-38.13080360867914
1739209626.2283487;-38.13080360867914
1739209626.2283516;-38.13080360867914
1739209626.2283542;-38.13080360867914
1739209626.228357;-35.57807855764607
1739209626.2283597;-35.57807855764607
1739209626.2283623;-45.120503652039325
1739209626.2283652;-38.13080360867914
1739209626.2283678;-38.13080360867914
1739209626.2283704;-33.981070128970906
1739209626.2283733;-38.13080360867914
1739209626.228376;-38.13080360867914
1739209626.2283788;-45.120503652039325
1739209626.2283814;-45.120503652039325
1739209626.228384;-38.13080360867914
1739209626.2283869;-38.13080360867914
1739209626.2283895;-33.981070128970906
1739209626.2283921;-33.981070128970906
1739209626.228395;-38.13080360867914
1739209626.2283976;-38.13080360867914
1739209626.2284005;-38.13080360867914
1739209626.228403;-38.13080360867914
1739209626.2284057;-38.13080360867914
1739209626.2284086;-38.13080360867914
1739209626.2284112;-33.981070128970906
1739209626.2284138;-30.49652367304973
1739209626.2284167;-38.13080360867914
1739209626.2284193;-45.120503652039325
1739209626.228422;-45.120503652039325
1739209626.2284248;-38.13080360867914
1739209626.2284274;-38.13080360867914
1739209626.2284303;-45.120503652039325
1739209626.228433;-38.13080360867914
1739209626.2284355;-31.141103565318915
1739209626.2284384;-45.120503652039325
1739209626.228441;-38.13080360867914
1739209626.2284436;-38.13080360867914
1739209626.2284465;-45.120503652039325
1739209626.228449;-45.120503652039325
1739209626.228452;-33.981070128970906
1739209626.2284546;-30.49652367304973
1739209626.2284572;-31.14110356531892
1739209626.22846;-38.13080360867914
1739209626.2284627;-38.13080360867914
1739209626.2284653;-38.13080360867914
1739209626.2284682;-38.13080360867914
1739209626.2284708;-45.120503652039325
1739209626.2284737;-35.57807855764607
1739209626.2284763;-35.57807855764607
1739209626.228479;-45.120503652039325
1739209626.2284818;-38.13080360867914
1739209626.2284844;-33.981070128970906
1739209626.228487;-35.57807855764607
1739209626.2284899;-45.120503652039325
1739209626.2284925;-45.120503652039325
1739209626.2284954;-38.13080360867914
1739209626.228498;-35.57807855764607
1739209626.2285006;-35.57807855764607
1739209626.2285035;-45.120503652039325
1739209626.228506;-45.120503652039325
1739209626.2285087;-38.13080360867914
1739209626.2285116;-38.13080360867914
1739209626.2285142;-45.120503652039325
1739209626.228517;-31.141103565318915
1739209626.2285197;-38.13080360867914
1739209626.2285223;-32.81601443825658
1739209626.2285252;-45.120503652039325
1739209626.2285278;-33.981070128970906
1739209626.2285304;-45.120503652039325
1739209626.2285333;-45.120503652039325
1739209626.228536;-35.57807855764607
1739209626.2285388;-38.13080360867914
1739209626.2285414;-45.120503652039325
1739209626.228544;-27.267205301931607
1739209626.2285469;-35.57807855764607
1739209626.2285495;-45.120503652039325
1739209626.228552;-38.13080360867914
1739209626.228555;-33.981070128970906
1739209626.2285576;-45.120503652039325
1739209626.2285604;-38.13080360867914
1739209626.228563;-38.13080360867914
1739209626.2285657;-45.120503652039325
1739209626.2285686;-45.120503652039325
1739209626.2285712;-38.13080360867914
1739209626.2285738;-38.13080360867914
1739209626.2285767;-38.13080360867914
1739209626.2285793;-45.120503652039325
1739209626.228582;-33.981070128970906
1739209626.2285848;-35.57807855764607
1739209626.2285874;-45.120503652039325
1739209626.2285903;-45.120503652039325
1739209626.2285929;-38.13080360867914
1739209626.2285955;-38.13080360867914
1739209626.2285984;-45.120503652039325
1739209626.228601;-32.816014438256545
1739209626.2286036;-38.13080360867914
1739209626.2286065;-45.120503652039325
1739209626.228609;-33.981070128970906
1739209626.228612;-38.13080360867914
1739209626.2286146;-38.13080360867914
1739209626.2286172;-45.120503652039325
1739209626.22862;-38.13080360867914
1739209626.2286227;-45.120503652039325
1739209626.2286253;-38.13080360867914
1739209626.2286282;-38.13080360867914
1739209626.2286308;-38.13080360867914
1739209626.2286336;-38.13080360867914
1739209626.2286363;-38.13080360867914
1739209626.228639;-45.120503652039325
1739209626.2286417;-33.981070128970906
1739209626.2286444;-38.13080360867914
1739209626.228647;-35.57807855764607
1739209626.2286499;-38.13080360867914
1739209626.2286525;-38.13080360867914
1739209626.2286553;-32.816014438256545
1739209626.228658;-45.120503652039325
1739209626.2286606;-45.120503652039325
1739209626.2286634;-45.120503652039325
1739209626.228666;-38.13080360867914
1739209626.2286687;-38.13080360867914
1739209626.2286716;-45.120503652039325
1739209626.2286742;-45.120503652039325
1739209626.228677;-45.120503652039325
1739209626.2286797;-38.13080360867914
1739209626.2286823;-45.120503652039325
1739209626.2286851;-35.57807855764607
1739209626.2286878;-38.13080360867914
1739209626.2286904;-45.120503652039325
1739209626.2286932;-45.120503652039325
1739209626.2286959;-38.13080360867914
1739209626.2286987;-29.438486411369333
1739209626.2287014;-38.13080360867914
1739209626.228704;-45.120503652039325
1739209626.2287068;-45.120503652039325
1739209626.2287095;-38.13080360867914
1739209626.228712;-38.13080360867914
1739209626.228715;-38.13080360867914
1739209626.2287176;-38.13080360867914
1739209626.2287204;-45.120503652039325
1739209626.228723;-45.120503652039325
1739209626.2287257;-38.13080360867914
1739209626.2287285;-38.13080360867914
1739209626.2287312;-45.120503652039325
1739209626.2287338;-45.120503652039325
1739209626.2287366;-45.120503652039325
1739209626.2287393;-45.120503652039325
1739209626.2287421;-38.13080360867914
1739209626.2287447;-38.13080360867914
1739209626.2287474;-45.120503652039325
1739209626.2287502;-45.120503652039325
1739209626.2287529;-38.13080360867914
1739209626.2287555;-38.13080360867914
1739209626.2287583;-45.120503652039325
1739209626.228761;-35.57807855764607
1739209626.2287636;-35.57807855764607
1739209626.2287664;-45.120503652039325
1739209626.228769;-45.120503652039325
1739209626.228772;-38.13080360867914
1739209626.2287745;-45.120503652039325
1739209626.2287772;-45.120503652039325
1739209626.22878;-45.120503652039325
1739209626.2287827;-38.13080360867914
1739209626.2287853;-38.13080360867914
1739209626.2287881;-45.120503652039325
1739209626.2287908;-45.120503652039325
1739209626.2287936;-38.13080360867914
1739209626.2287962;-32.816014438256545
1739209626.2287989;-45.120503652039325
1739209626.2288017;-38.13080360867914
1739209626.2288043;-35.57807855764607
1739209626.228807;-26.991370085610722
1739209626.2288098;-38.13080360867914
1739209626.2288125;-45.120503652039325
1739209626.2288153;-35.57807855764607
1739209626.228818;-33.981070128970906
1739209626.2288206;-35.57807855764607
1739209626.2288234;-45.120503652039325
1739209626.228826;-38.13080360867914
1739209626.2288287;-35.57807855764607
1739209626.2288315;-38.13080360867914
1739209626.2288342;-33.981070128970906
1739209626.228837;-35.57807855764607
1739209626.2288396;-38.13080360867914
1739209626.2288423;-33.981070128970906
1739209626.2288451;-35.57807855764607
1739209626.2288477;-45.120503652039325
1739209626.2288504;-45.120503652039325
1739209626.2288532;-38.13080360867914
1739209626.2288558;-45.120503652039325
1739209626.2288587;-45.120503652039325
1739209626.2288613;-38.13080360867914
1739209626.228864;-38.13080360867914
1739209626.2288668;-45.120503652039325
1739209626.2288694;-45.120503652039325
1739209626.228872;-45.120503652039325
1739209626.228875;-38.13080360867914
1739209626.2288775;-35.57807855764607
1739209626.2288804;-38.13080360867914
1739209626.228883;-45.120503652039325
1739209626.2288857;-38.13080360867914
1739209626.2288885;-35.57807855764607
1739209626.2288911;-38.13080360867914
1739209626.2288938;-45.120503652039325
1739209626.2288966;-31.141103565318915
1739209626.2288992;-35.57807855764607
1739209626.228902;-45.120503652039325
1739209626.2289047;-45.120503652039325
1739209626.2289073;-38.13080360867914
1739209626.2289102;-38.13080360867914
1739209626.2289128;-38.13080360867914
1739209626.2289155;-31.141103565318915
1739209626.2289183;-28.992665084841942
1739209626.228921;-35.57807855764607
1739209626.2289238;-38.13080360867914
1739209626.2289264;-45.120503652039325
1739209626.228929;-38.13080360867914
1739209626.228932;-35.57807855764607
1739209626.2289345;-45.120503652039325
1739209626.2289371;-33.981070128970906
1739209626.22894;-31.141103565318915
1739209626.2289426;-45.120503652039325
1739209626.2289453;-38.13080360867914
1739209626.228948;-38.13080360867914
1739209626.2289507;-45.120503652039325
1739209626.2289536;-45.120503652039325
1739209626.2289562;-33.981070128970906
1739209626.2289588;-38.13080360867914
1739209626.2289617;-31.14110356531892
1739209626.2289643;-45.120503652039325
1739209626.228967;-38.13080360867914
1739209626.2289698;-45.120503652039325
1739209626.2289724;-45.120503652039325
1739209626.2289753;-45.120503652039325
1739209626.228978;-38.13080360867914
1739209626.2289805;-38.13080360867914
1739209626.2289834;-38.13080360867914
1739209626.228986;-45.120503652039325
1739209626.2289886;-38.13080360867914
1739209626.2289915;-38.13080360867914
1739209626.2289941;-38.13080360867914
1739209626.228997;-45.120503652039325
1739209626.2289996;-38.13080360867914
1739209626.2290022;-32.816014438256545
1739209626.229005;-45.120503652039325
1739209626.2290077;-45.120503652039325
1739209626.2290103;-38.13080360867914
1739209626.2290132;-45.120503652039325
1739209626.2290158;-45.120503652039325
1739209626.2290187;-45.120503652039325
1739209626.2290213;-38.13080360867914
1739209626.229024;-38.13080360867914
1739209626.2290268;-38.13080360867914
1739209626.2290294;-38.13080360867914
1739209626.229032;-38.13080360867914
1739209626.229035;-38.13080360867914
1739209626.2290375;-38.13080360867914
1739209626.2290404;-35.57807855764607
1739209626.229043;-45.120503652039325
1739209626.2290456;-45.120503652039325
1739209626.2290485;-33.981070128970906
1739209626.229051;-45.120503652039325
1739209626.2290537;-38.13080360867914
1739209626.2290566;-45.120503652039325
1739209626.2290592;-33.981070128970906
1739209626.229062;-45.120503652039325
1739209626.2290647;-45.120503652039325
1739209626.2290673;-45.120503652039325
1739209626.2290702;-45.120503652039325
1739209626.2290728;-33.981070128970906
1739209626.2290754;-33.981070128970906
1739209626.2290783;-45.120503652039325
1739209626.229081;-45.120503652039325
1739209626.2290838;-32.816014438256545
1739209626.2290864;-45.120503652039325
1739209626.229089;-45.120503652039325
1739209626.229092;-31.141103565318915
1739209626.2290945;-38.13080360867914
1739209626.2290971;-45.120503652039325
1739209626.2291;-45.120503652039325
1739209626.2291026;-33.981070128970906
1739209626.2291052;-38.13080360867914
1739209626.229108;-38.13080360867914
1739209626.2291107;-45.120503652039325
1739209626.2291136;-45.120503652039325
1739209626.2291162;-45.120503652039325
1739209626.2291188;-38.13080360867914
1739209626.2291217;-45.120503652039325
1739209626.2291243;-45.120503652039325
1739209626.229127;-30.49652367304973
1739209626.2291298;-45.120503652039325
1739209626.2291324;-45.120503652039325
1739209626.2291353;-33.981070128970906
1739209626.229138;-35.57807855764607
1739209626.2291405;-45.120503652039325
1739209626.2291434;-38.13080360867914
1739209626.229146;-38.13080360867914
1739209626.2291486;-45.120503652039325
1739209626.2291515;-45.120503652039325
1739209626.229154;-45.120503652039325
1739209626.229157;-45.120503652039325
1739209626.2291596;-38.13080360867914
1739209626.2291622;-45.120503652039325
1739209626.229165;-45.120503652039325
1739209626.2291677;-38.13080360867914
1739209626.2291703;-33.981070128970906
1739209626.2291732;-45.120503652039325
1739209626.2291758;-38.13080360867914
1739209626.2291787;-35.57807855764607
1739209626.2291813;-38.13080360867914
1739209626.229184;-45.120503652039325
1739209626.2291868;-38.13080360867914
1739209626.2291894;-45.120503652039325
1739209626.229192;-45.120503652039325
1739209626.2291949;-38.13080360867914
1739209626.2291975;-32.816014438256545
1739209626.2292004;-45.120503652039325
1739209626.229203;-45.120503652039325
1739209626.2292056;-38.13080360867914
1739209626.2292085;-45.120503652039325
1739209626.229211;-38.13080360867914
1739209626.2292137;-45.120503652039325
1739209626.2292166;-38.13080360867914
1739209626.2292192;-38.13080360867914
1739209626.229222;-38.13080360867914
1739209626.2292247;-35.57807855764607
1739209626.2292273;-38.13080360867914
1739209626.2292302;-35.57807855764607
1739209626.2292328;-45.120503652039325
1739209626.2292354;-45.120503652039325
1739209626.2292383;-38.13080360867914
1739209626.229241;-45.120503652039325
1739209626.2292438;-38.13080360867914
1739209626.2292464;-45.120503652039325
1739209626.229249;-45.120503652039325
1739209626.2292519;-45.120503652039325
1739209626.2292545;-38.13080360867914
1739209626.229257;-35.57807855764607
1739209626.22926;-45.120503652039325
1739209626.2292626;-45.120503652039325
1739209626.2292655;-38.13080360867914
1739209626.229268;-31.141103565318915
1739209626.2292707;-33.981070128970906
1739209626.2292736;-35.57807855764607
1739209626.2292762;-38.13080360867914
1739209626.2292788;-45.120503652039325
1739209626.2292817;-38.13080360867914
1739209626.2292843;-45.120503652039325
1739209626.229287;-38.13080360867914
1739209626.2292898;-45.120503652039325
1739209626.2292924;-45.120503652039325
1739209626.2292953;-38.13080360867914
1739209626.2292979;-45.120503652039325
1739209626.2293005;-45.120503652039325
1739209626.2293034;-45.120503652039325
1739209626.229306;-35.57807855764607
1739209626.2293086;-45.120503652039325
1739209626.2293115;-45.120503652039325
1739209626.229314;-45.120503652039325
1739209626.229317;-45.120503652039325
1739209626.2293196;-38.13080360867914
1739209626.2293222;-35.57807855764607
1739209626.229325;-38.13080360867914
1739209626.2293277;-38.13080360867914
1739209626.2293303;-45.120503652039325
1739209626.2293332;-33.981070128970906
1739209626.2293358;-33.981070128970906
1739209626.2293386;-38.13080360867914
1739209626.2293413;-38.13080360867914
1739209626.229344;-45.120503652039325
1739209626.2293468;-35.57807855764607
1739209626.2293494;-38.13080360867914
1739209626.229352;-45.120503652039325
1739209626.2293549;-32.816014438256545
1739209626.2293575;-45.120503652039325
1739209626.2293603;-45.120503652039325
1739209626.229363;-45.120503652039325
1739209626.2293656;-33.981070128970906
1739209626.2293684;-45.120503652039325
1739209626.229371;-38.13080360867914
1739209626.2293737;-38.13080360867914
1739209626.2293766;-28.992665084841942
1739209626.2293792;-30.49652367304973
1739209626.229382;-45.120503652039325
1739209626.2293847;-45.120503652039325
1739209626.2293873;-33.981070128970906
1739209626.2293901;-33.981070128970906
1739209626.2293928;-38.13080360867914
1739209626.2293954;-38.13080360867914
1739209626.2293983;-33.981070128970906
1739209626.2294009;-30.49652367304973
1739209626.2294037;-45.120503652039325
1739209626.2294064;-45.120503652039325
1739209626.229409;-38.13080360867914
1739209626.2294118;-38.13080360867914
1739209626.2294145;-45.120503652039325
1739209626.229417;-45.120503652039325
1739209626.22942;-45.120503652039325
1739209626.2294226;-45.120503652039325
1739209626.2294254;-45.120503652039325
1739209626.229428;-45.120503652039325
1739209626.2294307;-38.13080360867914
1739209626.2294335;-38.13080360867914
1739209626.2294362;-45.120503652039325
1739209626.2294388;-38.13080360867914
1739209626.2294416;-45.120503652039325
1739209626.2294443;-35.57807855764607
1739209626.229447;-38.13080360867914
1739209626.2294497;-45.120503652039325
1739209626.2294524;-45.120503652039325
1739209626.2294552;-45.120503652039325
1739209626.2294579;-45.120503652039325
1739209626.2294605;-38.13080360867914
1739209626.2294633;-38.13080360867914
1739209626.229466;-38.13080360867914
1739209626.2294686;-45.120503652039325
1739209626.2294714;-38.13080360867914
1739209626.229474;-35.57807855764607
1739209626.229477;-45.120503652039325
1739209626.2294796;-45.120503652039325
1739209626.2294822;-45.120503652039325
1739209626.229485;-45.120503652039325
1739209626.2294877;-38.13080360867914
1739209626.2294903;-45.120503652039325
1739209626.2294931;-38.13080360867914
1739209626.2294958;-45.120503652039325
1739209626.2294986;-38.13080360867914
1739209626.2295012;-45.120503652039325
1739209626.2295039;-45.120503652039325
1739209626.2295067;-45.120503652039325
1739209626.2295094;-38.13080360867914
1739209626.229512;-45.120503652039325
1739209626.2295148;-45.120503652039325
1739209626.2295175;-45.120503652039325
1739209626.2295203;-45.120503652039325
1739209626.229523;-38.13080360867914
1739209626.2295256;-45.120503652039325
1739209626.2295284;-45.120503652039325
1739209626.229531;-35.57807855764607
1739209626.2295337;-45.120503652039325
1739209626.2295365;-38.13080360867914
1739209626.2295392;-45.120503652039325
1739209626.229542;-38.13080360867914
1739209626.2295446;-35.57807855764607
1739209626.2295473;-45.120503652039325
1739209626.2295501;-45.120503652039325
1739209626.2295527;-28.58837851428586
1739209626.2295554;-35.57807855764607
1739209626.2295582;-45.120503652039325
1739209626.2295609;-45.120503652039325
1739209626.2295637;-31.141103565318915
1739209626.2295663;-38.13080360867914
1739209626.229569;-45.120503652039325
1739209626.2295718;-38.13080360867914
1739209626.2295744;-33.981070128970956
1739209626.229577;-45.120503652039325
1739209626.22958;-45.120503652039325
1739209626.2295825;-45.120503652039325
1739209626.2295854;-45.120503652039325
1739209626.229588;-33.981070128970906
1739209626.2295907;-38.13080360867914
1739209626.2295935;-45.120503652039325
1739209626.2295961;-26.991370085610722
1739209626.2295988;-31.141103565318893
1739209626.2296016;-45.120503652039325
1739209626.2296042;-45.120503652039325
1739209626.229607;-45.120503652039325
1739209626.2296097;-38.13080360867914
1739209626.2296124;-38.13080360867914
1739209626.2296152;-45.120503652039325
1739209626.2296178;-45.120503652039325
1739209626.2296205;-33.981070128970906
1739209626.2296233;-38.13080360867914
1739209626.229626;-45.120503652039325
1739209626.2296286;-32.816014438256545
1739209626.2296314;-32.816014438256545
1739209626.229634;-45.120503652039325
1739209626.229637;-38.13080360867914
1739209626.2296395;-45.120503652039325
1739209626.2296422;-33.981070128970906
1739209626.229645;-38.13080360867914
1739209626.2296476;-45.120503652039325
1739209626.2296503;-45.120503652039325
1739209626.2296531;-33.981070128970906
1739209626.2296557;-45.120503652039325
1739209626.2296586;-45.120503652039325
1739209626.2296612;-33.981070128970906
1739209626.2296638;-38.13080360867914
1739209626.2296667;-45.120503652039325
1739209626.2296693;-38.13080360867914
1739209626.229672;-38.13080360867914
1739209626.2296748;-45.120503652039325
1739209626.2296774;-38.13080360867914
1739209626.2296803;-38.13080360867914
1739209626.229683;-45.120503652039325
1739209626.2296855;-45.120503652039325
1739209626.2296884;-45.120503652039325
1739209626.229691;-45.120503652039325
1739209626.2296937;-38.13080360867914
1739209626.2296965;-38.13080360867914
1739209626.2296991;-38.13080360867914
1739209626.229702;-38.13080360867914
1739209626.2297046;-38.13080360867914
1739209626.2297072;-38.13080360867914
1739209626.22971;-38.13080360867914
1739209626.2297127;-38.13080360867914
1739209626.2297153;-38.13080360867914
1739209626.2297182;-45.120503652039325
1739209626.2297208;-38.13080360867914
1739209626.2297237;-32.816014438256545
1739209626.2297263;-38.13080360867914
1739209626.229729;-45.120503652039325
1739209626.2297318;-45.120503652039325
1739209626.2297344;-45.120503652039325
1739209626.229737;-45.120503652039325
1739209626.22974;-45.120503652039325
1739209626.2297425;-45.120503652039325
1739209626.2297454;-45.120503652039325
1739209626.229748;-45.120503652039325
1739209626.2297506;-45.120503652039325
1739209626.2297535;-45.120503652039325
1739209626.229756;-45.120503652039325
1739209626.2297587;-45.120503652039325
1739209626.2297616;-45.120503652039325
1739209626.2297642;-45.120503652039325
1739209626.229767;-45.120503652039325
1739209626.2297697;-45.120503652039325
1739209626.2297723;-45.120503652039325
1739209626.2297752;-45.120503652039325
1739209626.2297778;-45.120503652039325
1739209626.2297804;-38.13080360867914
1739209626.2297833;-38.13080360867914
1739209626.229786;-45.120503652039325
1739209626.2297888;-45.120503652039325
1739209626.2297914;-38.13080360867914
1739209626.229794;-31.141103565318915
1739209626.229797;-35.57807855764607
1739209626.2297995;-35.57807855764607
1739209626.2298021;-45.120503652039325
1739209626.229805;-45.120503652039325
1739209626.2298076;-35.57807855764607
1739209626.2298102;-45.120503652039325
1739209626.229813;-38.13080360867914
1739209626.2298157;-38.13080360867914
1739209626.2298186;-38.13080360867914
1739209626.2298212;-38.13080360867914
1739209626.2298238;-45.120503652039325
1739209626.2298267;-45.120503652039325
1739209626.2298293;-38.13080360867914
1739209626.229832;-38.13080360867914
1739209626.2298348;-38.13080360867914
1739209626.2298374;-38.13080360867914
1739209626.2298403;-38.13080360867914
1739209626.229843;-38.13080360867914
1739209626.2298455;-38.13080360867914
1739209626.2298484;-33.981070128970906
1739209626.229851;-38.13080360867914
1739209626.2298536;-45.120503652039325
1739209626.2298565;-45.120503652039325
1739209626.229859;-31.141103565318915
1739209626.229862;-33.981070128970906
1739209626.2298646;-38.13080360867914
1739209626.2298672;-38.13080360867914
1739209626.22987;-45.120503652039325
1739209626.2298727;-38.13080360867914
1739209626.2298753;-32.816014438256545
1739209626.2298782;-33.981070128970906
1739209626.2298808;-32.816014438256545
1739209626.2298837;-30.49652367304973
1739209626.2298863;-38.13080360867914
1739209626.229889;-45.120503652039325
1739209626.2298918;-45.120503652039325
1739209626.2298944;-38.13080360867914
1739209626.229897;-38.13080360867914
1739209626.2299;-33.981070128970906
1739209626.2299025;-33.981070128970906
1739209626.2299054;-33.981070128970906
1739209626.229908;-45.120503652039325
1739209626.2299106;-38.13080360867914
1739209626.2299135;-38.13080360867914
1739209626.229916;-38.13080360867914
1739209626.2299187;-45.120503652039325
1739209626.2299216;-38.13080360867914
1739209626.2299242;-38.13080360867914
1739209626.229927;-33.981070128970906
1739209626.2299297;-38.13080360867914
1739209626.2299323;-38.13080360867914
1739209626.2299352;-45.120503652039325
1739209626.2299378;-45.120503652039325
1739209626.2299404;-45.120503652039325
1739209626.2299433;-38.13080360867914
1739209626.229946;-38.13080360867914
1739209626.2299488;-33.981070128970906
1739209626.2299514;-45.120503652039325
1739209626.229954;-38.13080360867914
1739209626.2299569;-38.13080360867914
1739209626.2299595;-38.13080360867914
1739209626.229962;-45.120503652039325
1739209626.229965;-35.57807855764607
1739209626.2299676;-35.57807855764607
1739209626.2299702;-38.13080360867914
1739209626.229973;-38.13080360867914
1739209626.2299757;-38.13080360867914
1739209626.2299786;-38.13080360867914
1739209626.2299812;-38.13080360867914
1739209626.2299838;-45.120503652039325
1739209626.2299867;-35.57807855764607
1739209626.2299893;-38.13080360867914
1739209626.229992;-33.981070128970906
1739209626.2299948;-45.120503652039325
1739209626.2299974;-45.120503652039325
1739209626.2300003;-45.120503652039325
1739209626.2300029;-38.13080360867914
1739209626.2300055;-45.120503652039325
1739209626.2300084;-45.120503652039325
1739209626.230011;-45.120503652039325
1739209626.2300136;-38.13080360867914
1739209626.2300165;-35.57807855764607
1739209626.230019;-38.13080360867914
1739209626.230022;-45.120503652039325
1739209626.2300246;-45.120503652039325
1739209626.2300272;-38.13080360867914
1739209626.23003;-45.120503652039325
1739209626.2300327;-45.120503652039325
1739209626.2300353;-25.826314394896357
1739209626.2300382;-35.57807855764607
1739209626.2300408;-45.120503652039325
1739209626.2300436;-38.13080360867914
1739209626.2300463;-38.13080360867914
1739209626.230049;-38.13080360867914
1739209626.2300518;-38.13080360867914
1739209626.2300544;-45.120503652039325
1739209626.230057;-38.13080360867914
1739209626.2300599;-45.120503652039325
1739209626.2300625;-33.981070128970906
1739209626.2300653;-45.120503652039325
1739209626.230068;-45.120503652039325
1739209626.2300706;-38.13080360867914
1739209626.2300735;-45.120503652039325
1739209626.230076;-45.120503652039325
1739209626.2300787;-31.141103565318915
1739209626.2300816;-35.57807855764607
1739209626.2300842;-45.120503652039325
1739209626.230087;-45.120503652039325
1739209626.2300897;-45.120503652039325
1739209626.2300923;-45.120503652039325
1739209626.2300951;-45.120503652039325
1739209626.2300978;-45.120503652039325
1739209626.2301004;-38.13080360867914
1739209626.2301033;-45.120503652039325
1739209626.2301059;-45.120503652039325
1739209626.2301087;-38.13080360867914
1739209626.2301114;-33.981070128970906
1739209626.230114;-45.120503652039325
1739209626.2301168;-45.120503652039325
1739209626.2301195;-38.13080360867914
1739209626.230122;-45.120503652039325
1739209626.230125;-45.120503652039325
1739209626.2301276;-45.120503652039325
1739209626.2301304;-45.120503652039325
1739209626.230133;-45.120503652039325
1739209626.2301357;-32.816014438256545
1739209626.2301385;-45.120503652039325
1739209626.2301412;-45.120503652039325
1739209626.2301438;-33.981070128970906
1739209626.2301466;-38.13080360867914
1739209626.2301493;-38.13080360867914
1739209626.230152;-45.120503652039325
1739209626.2301548;-38.13080360867914
1739209626.2301574;-45.120503652039325
1739209626.2301602;-38.13080360867914
1739209626.2301629;-38.13080360867914
1739209626.2301655;-45.120503652039325
1739209626.2301683;-45.120503652039325
1739209626.230171;-38.13080360867914
1739209626.2301736;-32.816014438256545
1739209626.2301764;-45.120503652039325
1739209626.230179;-33.981070128970906
1739209626.230182;-33.981070128970906
1739209626.2301846;-45.120503652039325
1739209626.2301872;-38.13080360867914
1739209626.23019;-35.57807855764607
1739209626.2301927;-45.120503652039325
1739209626.2301953;-45.120503652039325
1739209626.2301981;-45.120503652039325
1739209626.2302008;-45.120503652039325
1739209626.2302036;-45.120503652039325
1739209626.2302063;-45.120503652039325
1739209626.2302089;-38.13080360867914
1739209626.2302117;-45.120503652039325
1739209626.2302144;-38.13080360867914
1739209626.230217;-38.13080360867914
1739209626.2302198;-35.57807855764607
1739209626.2302225;-38.13080360867914
1739209626.2302253;-38.13080360867914
1739209626.230228;-45.120503652039325
1739209626.2302306;-45.120503652039325
1739209626.2302334;-38.13080360867914
1739209626.230236;-35.57807855764607
1739209626.2302387;-35.57807855764607
1739209626.2302415;-45.120503652039325
1739209626.2302442;-38.13080360867914
1739209626.230247;-38.13080360867914
1739209626.2302496;-45.120503652039325
1739209626.2302523;-45.120503652039325
1739209626.2302551;-38.13080360867914
1739209626.2302577;-45.120503652039325
1739209626.2302604;-45.120503652039325
1739209626.2302632;-38.13080360867914
1739209626.2302659;-38.13080360867914
1739209626.2302687;-35.57807855764607
1739209626.2302713;-35.57807855764607
1739209626.230274;-45.120503652039325
1739209626.2302768;-38.13080360867914
1739209626.2302794;-38.13080360867914
1739209626.230282;-35.57807855764607
1739209626.230285;-45.120503652039325
1739209626.2302876;-33.981070128970906
1739209626.2302904;-38.13080360867914
1739209626.230293;-45.120503652039325
1739209626.2302957;-38.13080360867914
1739209626.2302985;-45.120503652039325
1739209626.2303011;-35.57807855764607
1739209626.2303038;-38.13080360867914
1739209626.2303066;-45.120503652039325
1739209626.2303092;-45.120503652039325
1739209626.2303119;-45.120503652039325
1739209626.2303147;-45.120503652039325
1739209626.2303174;-38.13080360867914
1739209626.2303202;-35.57807855764607
1739209626.2303228;-38.13080360867914
1739209626.2303255;-45.120503652039325
1739209626.2303283;-38.13080360867914
1739209626.230331;-35.57807855764607
1739209626.2303336;-45.120503652039325
1739209626.2303364;-45.120503652039325
1739209626.230339;-38.13080360867914
1739209626.230342;-31.141103565318915
1739209626.2303445;-33.981070128970906
1739209626.2303472;-38.13080360867914
1739209626.23035;-38.13080360867914
1739209626.2303526;-38.13080360867914
1739209626.2303553;-33.981070128970906
1739209626.2303581;-45.120503652039325
1739209626.2303607;-35.57807855764607
1739209626.2303636;-32.816014438256545
1739209626.2303662;-38.13080360867914
1739209626.2303689;-45.120503652039325
1739209626.2303717;-38.13080360867914
1739209626.2303743;-35.57807855764607
1739209626.230377;-45.120503652039325
1739209626.2303798;-38.13080360867914
1739209626.2303824;-33.981070128970906
