CAN Message; 0x1b8:020098b454d11179
1739209690.5242498;-31.141103565318915
1739209690.5242531;-33.981070128970906
1739209690.5242565;-38.13080360867914
1739209690.5242596;-38.13080360867914
1739209690.524263;-45.120503652039325
1739209690.5242662;-33.981070128970906
1739209690.5242696;-31.141103565318915
1739209690.524273;-38.13080360867914
1739209690.5242763;-45.120503652039325
1739209690.5242794;-38.13080360867914
1739209690.5242827;-30.49652367304973
1739209690.524286;-24.746238672633048
1739209690.5242894;-32.81601443825658
1739209690.5242927;-33.981070128970906
1739209690.524296;-28.992665084841942
1739209690.5242994;-33.981070128970956
1739209690.5243025;-14.830726599951507
1739209690.5243058;-17.85323156177357
1739209690.5243092;-31.141103565318943
1739209690.5243125;-32.816014438256545
1739209690.5243158;-45.120503652039325
1739209690.5243192;-32.81601443825658
1739209690.5243223;-30.49652367304973
1739209690.5243256;-45.120503652039325
1739209690.524329;-45.120503652039325
1739209690.5243323;-33.981070128970906
1739209690.5243356;-28.218542851754165
1739209690.524339;-38.13080360867914
1739209690.524342;-38.13080360867914
1739209690.5243454;-38.13080360867914
1739209690.5243487;-38.13080360867914
1739209690.524352;-38.13080360867914
1739209690.5243554;-38.13080360867914
1739209690.5243587;-33.981070128970906
1739209690.5243618;-27.267205301931607
1739209690.5243652;-45.120503652039325
1739209690.5243685;-33.981070128970906
1739209690.5243719;-38.13080360867914
1739209690.5243752;-32.816014438256545
1739209690.5243785;-33.981070128970956
1739209690.5243816;-10.969100130080564
1739209690.524385;-15.347841527766363
1739209690.5243883;-45.120503652039325
1739209690.5243917;-30.49652367304973
1739209690.524395;-45.120503652039325
1739209690.5243983;-38.13080360867914
1739209690.5244014;-33.981070128970906
1739209690.5244048;-38.13080360867914
1739209690.524408;-38.13080360867914
1739209690.5244114;-28.58837851428586
1739209690.5244148;-28.218542851754165
1739209690.524418;-33.981070128970906
1739209690.5244212;-38.13080360867914
1739209690.5244246;-45.120503652039325
1739209690.524428;-30.49652367304973
1739209690.5244312;-38.13080360867914
1739209690.5244346;-45.120503652039325
1739209690.524438;-38.13080360867914
1739209690.524441;-45.120503652039325
1739209690.5244443;-33.981070128970906
1739209690.5244477;-45.120503652039325
1739209690.524451;-45.120503652039325
1739209690.5244544;-33.981070128970906
1739209690.5244577;-32.816014438256545
1739209690.524461;-45.120503652039325
1739209690.5244641;-45.120503652039325
1739209690.5244675;-33.981070128970906
1739209690.5244708;-45.120503652039325
1739209690.5244741;-38.13080360867914
1739209690.5244775;-22.264930561961556
1739209690.5244808;-45.120503652039325
1739209690.524484;-38.13080360867914
1739209690.5244873;-33.981070128970906
1739209690.5244906;-45.120503652039325
1739209690.524494;-38.13080360867914
1739209690.5244973;-45.120503652039325
1739209690.5245006;-45.120503652039325
1739209690.5245037;-32.816014438256545
1739209690.524507;-26.035653463252824
1739209690.5245104;-24.151403521958734
1739209690.5245137;-31.141103565318893
1739209690.524517;-38.13080360867914
1739209690.5245204;-25.826314394896357
1739209690.5245235;-15.275230518601363
1739209690.5245268;-14.487170062521797
1739209690.5245302;-28.58837851428586
1739209690.5245335;-31.141103565318915
1739209690.5245368;-33.981070128970906
1739209690.5245402;-25.826314394896357
1739209690.5245433;-33.981070128970906
1739209690.5245466;-38.13080360867914
1739209690.52455;-30.49652367304973
1739209690.5245533;-45.120503652039325
1739209690.5245566;-45.120503652039325
1739209690.52456;-45.120503652039325
1739209690.524563;-45.120503652039325
1739209690.5245664;-45.120503652039325
1739209690.5245697;-38.13080360867914
1739209690.524573;-45.120503652039325
1739209690.5245764;-32.81601443825658
1739209690.5245798;-32.816014438256545
1739209690.5245829;-45.120503652039325
1739209690.5245862;-28.21854285175415
1739209690.5245895;-27.8777449560314
1739209690.5245929;-45.120503652039325
1739209690.5245962;-33.981070128970906
1739209690.5245996;-32.816014438256545
1739209690.524603;-38.13080360867914
1739209690.524606;-45.120503652039325
1739209690.5246093;-45.120503652039325
1739209690.5246127;-38.13080360867914
1739209690.524616;-38.13080360867914
1739209690.5246193;-38.13080360867914
1739209690.5246227;-45.120503652039325
1739209690.5246258;-32.816014438256545
1739209690.524629;-27.8777449560314
1739209690.5246325;-45.120503652039325
1739209690.5246358;-45.120503652039325
1739209690.5246391;-35.57807855764607
1739209690.5246425;-29.438486411369333
1739209690.5246456;-35.57807855764607
1739209690.524649;-23.16150712794696
1739209690.5246522;-10.519045477121786
1739209690.5246556;-38.13080360867914
1739209690.524659;-45.120503652039325
1739209690.5246623;-30.49652367304973
1739209690.5246654;-22.448786368009163
1739209690.5246687;-27.267205301931607
1739209690.524672;-31.141103565318893
1739209690.5246754;-45.120503652039325
1739209690.5246787;-33.981070128970906
1739209690.524682;-23.75329798047523
1739209690.5246851;-25.62660358559016
1739209690.5246885;-38.13080360867914
1739209690.5246918;-38.13080360867914
1739209690.5246952;-45.120503652039325
1739209690.5246985;-21.598678470925666
1739209690.5247018;-31.141103565318915
1739209690.524705;-38.13080360867914
1739209690.5247083;-32.816014438256545
1739209690.5247116;-38.13080360867914
1739209690.524715;-35.57807855764607
1739209690.5247183;-45.120503652039325
1739209690.5247216;-38.13080360867914
1739209690.5247247;-38.13080360867914
1739209690.524728;-45.120503652039325
1739209690.5247314;-45.120503652039325
1739209690.5247347;-45.120503652039325
1739209690.524738;-33.981070128970906
1739209690.5247414;-32.816014438256545
1739209690.5247445;-35.57807855764607
1739209690.5247478;-32.816014438256545
1739209690.5247512;-45.120503652039325
1739209690.5247545;-45.120503652039325
1739209690.5078387;-38.13080360867914
1739209690.5078433;-45.120503652039325
1739209690.5078478;-38.13080360867914
1739209690.5078523;-35.57807855764607
1739209690.5078568;-45.120503652039325
1739209690.5078614;-45.120503652039325
1739209690.5078657;-33.981070128970906
1739209690.5078702;-38.13080360867914
1739209690.5078747;-38.13080360867914
1739209690.5078793;-38.13080360867914
1739209690.5078838;-33.981070128970906
1739209690.507888;-35.57807855764607
1739209690.5078926;-38.13080360867914
1739209690.5078971;-45.120503652039325
1739209690.5079017;-38.13080360867914
1739209690.5079062;-35.57807855764607
1739209690.5079107;-38.13080360867914
1739209690.507915;-45.120503652039325
1739209690.5079195;-38.13080360867914
1739209690.507924;-35.57807855764607
1739209690.5079286;-45.120503652039325
1739209690.5079331;-45.120503652039325
1739209690.5079377;-38.13080360867914
1739209690.507942;-45.120503652039325
1739209690.5079465;-45.120503652039325
1739209690.507951;-45.120503652039325
1739209690.5079556;-45.120503652039325
1739209690.50796;-45.120503652039325
1739209690.5079644;-38.13080360867914
1739209690.507969;-45.120503652039325
1739209690.5079734;-38.13080360867914
1739209690.507978;-38.13080360867914
1739209690.5079825;-45.120503652039325
1739209690.507987;-38.13080360867914
1739209690.5079913;-35.57807855764607
1739209690.5079958;-38.13080360867914
1739209690.5080004;-45.120503652039325
1739209690.508005;-45.120503652039325
1739209690.5080094;-32.816014438256545
1739209690.5080137;-45.120503652039325
1739209690.5080183;-38.13080360867914
1739209690.5080228;-38.13080360867914
1739209690.5080273;-38.13080360867914
1739209690.5080318;-45.120503652039325
1739209690.5080364;-45.120503652039325
1739209690.5080407;-45.120503652039325
1739209690.5080452;-31.141103565318915
1739209690.5080497;-38.13080360867914
1739209690.5080543;-45.120503652039325
1739209690.5080588;-38.13080360867914
1739209690.508063;-38.13080360867914
1739209690.5080676;-45.120503652039325
1739209690.5080721;-45.120503652039325
1739209690.5080767;-32.816014438256545
1739209690.5080812;-38.13080360867914
1739209690.5080857;-45.120503652039325
1739209690.50809;-38.13080360867914
1739209690.5080945;-38.13080360867914
1739209690.508099;-38.13080360867914
1739209690.5081036;-38.13080360867914
1739209690.5081081;-38.13080360867914
1739209690.5081124;-32.816014438256545
1739209690.508117;-38.13080360867914
1739209690.5081215;-45.120503652039325
1739209690.508126;-45.120503652039325
1739209690.5081306;-45.120503652039325
1739209690.508135;-38.13080360867914
1739209690.5081394;-45.120503652039325
1739209690.508144;-33.981070128970906
1739209690.5081484;-38.13080360867914
1739209690.508153;-27.267205301931607
1739209690.5081575;-33.981070128970906
1739209690.508162;-38.13080360867914
1739209690.5081663;-38.13080360867914
1739209690.5081708;-35.57807855764607
1739209690.5081754;-45.120503652039325
1739209690.50818;-38.13080360867914
1739209690.5081844;-38.13080360867914
1739209690.5081887;-45.120503652039325
1739209690.5081933;-38.13080360867914
1739209690.5081978;-38.13080360867914
1739209690.5082023;-45.120503652039325
1739209690.5082068;-38.13080360867914
1739209690.5082114;-32.816014438256545
1739209690.5082157;-45.120503652039325
1739209690.5082202;-45.120503652039325
1739209690.5082247;-38.13080360867914
1739209690.5082293;-38.13080360867914
1739209690.5082338;-38.13080360867914
1739209690.508238;-38.13080360867914
1739209690.5082426;-45.120503652039325
1739209690.5082471;-33.981070128970906
1739209690.5082517;-45.120503652039325
1739209690.5082562;-35.57807855764607
1739209690.5082607;-35.57807855764607
1739209690.508265;-33.981070128970906
1739209690.5082695;-38.13080360867914
1739209690.508274;-45.120503652039325
1739209690.5082786;-33.981070128970906
1739209690.5082831;-45.120503652039325
1739209690.5082874;-38.13080360867914
1739209690.508292;-38.13080360867914
1739209690.5082965;-45.120503652039325
1739209690.508301;-45.120503652039325
1739209690.5083055;-45.120503652039325
1739209690.50831;-45.120503652039325
1739209690.5083144;-45.120503652039325
1739209690.508319;-30.49652367304973
1739209690.5083234;-45.120503652039325
1739209690.508328;-45.120503652039325
1739209690.5083325;-35.57807855764607
1739209690.508337;-35.57807855764607
1739209690.5083413;-38.13080360867914
1739209690.5083458;-45.120503652039325
1739209690.5083504;-38.13080360867914
1739209690.508355;-45.120503652039325
1739209690.5083594;-45.120503652039325
1739209690.5083637;-45.120503652039325
1739209690.5083683;-45.120503652039325
1739209690.5083728;-38.13080360867914
1739209690.5083773;-38.13080360867914
1739209690.5083818;-38.13080360867914
1739209690.5083864;-38.13080360867914
1739209690.5083907;-38.13080360867914
1739209690.5083952;-38.13080360867914
1739209690.5083997;-45.120503652039325
1739209690.5084043;-38.13080360867914
1739209690.5084088;-32.816014438256545
1739209690.508413;-38.13080360867914
1739209690.5084176;-45.120503652039325
1739209690.5084221;-45.120503652039325
1739209690.5084267;-38.13080360867914
1739209690.5084312;-38.13080360867914
1739209690.5084357;-45.120503652039325
1739209690.50844;-38.13080360867914
1739209690.5084445;-38.13080360867914
1739209690.508449;-45.120503652039325
1739209690.5084536;-45.120503652039325
1739209690.5084581;-32.816014438256545
1739209690.5084624;-33.981070128970906
1739209690.508467;-45.120503652039325
1739209690.5084715;-45.120503652039325
1739209690.508476;-38.13080360867914
1739209690.5084805;-30.49652367304973
1739209690.508485;-38.13080360867914
1739209690.5084894;-45.120503652039325
1739209690.508494;-38.13080360867914
1739209690.5084984;-33.981070128970906
1739209690.508503;-38.13080360867914
1739209690.5085075;-45.120503652039325
1739209690.508512;-45.120503652039325
1739209690.5085163;-45.120503652039325
1739209690.5085208;-45.120503652039325
1739209690.5085254;-45.120503652039325
1739209690.50853;-45.120503652039325
1739209690.5085344;-45.120503652039325
1739209690.5085387;-45.120503652039325
1739209690.5085433;-45.120503652039325
1739209690.5085478;-38.13080360867914
1739209690.5085523;-38.13080360867914
1739209690.5085568;-38.13080360867914
1739209690.5085614;-45.120503652039325
1739209690.5085657;-45.120503652039325
1739209690.5085702;-30.49652367304973
1739209690.5085747;-38.13080360867914
1739209690.5085793;-45.120503652039325
1739209690.5085838;-38.13080360867914
1739209690.508588;-32.816014438256545
1739209690.5085926;-33.981070128970906
1739209690.5085971;-45.120503652039325
1739209690.5086017;-45.120503652039325
1739209690.5086062;-45.120503652039325
1739209690.5086107;-38.13080360867914
1739209690.508615;-45.120503652039325
1739209690.5086195;-35.57807855764607
1739209690.508624;-38.13080360867914
1739209690.5086286;-38.13080360867914
1739209690.5086331;-45.120503652039325
1739209690.5086374;-33.981070128970906
1739209690.508642;-33.981070128970906
1739209690.5086465;-45.120503652039325
1739209690.508651;-45.120503652039325
1739209690.5086555;-33.981070128970906
1739209690.50866;-28.992665084841942
1739209690.5086644;-31.141103565318915
1739209690.508669;-45.120503652039325
1739209690.5086734;-38.13080360867914
1739209690.508678;-38.13080360867914
1739209690.5086825;-38.13080360867914
1739209690.508687;-45.120503652039325
1739209690.5086913;-38.13080360867914
1739209690.5086958;-38.13080360867914
1739209690.5087004;-45.120503652039325
1739209690.508705;-38.13080360867914
1739209690.5087094;-38.13080360867914
1739209690.5087137;-45.120503652039325
1739209690.5087183;-38.13080360867914
1739209690.5087228;-38.13080360867914
1739209690.5087273;-35.57807855764607
1739209690.5087318;-38.13080360867914
1739209690.5087364;-38.13080360867914
1739209690.5087407;-38.13080360867914
1739209690.5087452;-38.13080360867914
1739209690.5087497;-45.120503652039325
1739209690.5087543;-38.13080360867914
1739209690.5087588;-38.13080360867914
1739209690.508763;-38.13080360867914
1739209690.5087676;-38.13080360867914
1739209690.5087721;-38.13080360867914
1739209690.5087767;-38.13080360867914
1739209690.5087812;-38.13080360867914
1739209690.5087857;-35.57807855764607
1739209690.50879;-45.120503652039325
1739209690.5087945;-38.13080360867914
1739209690.508799;-38.13080360867914
1739209690.5088036;-38.13080360867914
1739209690.5088081;-45.120503652039325
1739209690.5088124;-45.120503652039325
1739209690.508817;-45.120503652039325
1739209690.5088215;-38.13080360867914
1739209690.508826;-38.13080360867914
1739209690.5088305;-45.120503652039325
1739209690.508835;-38.13080360867914
1739209690.5088394;-38.13080360867914
1739209690.508844;-32.816014438256545
1739209690.5088484;-38.13080360867914
1739209690.508853;-38.13080360867914
1739209690.5088575;-38.13080360867914
1739209690.5088618;-45.120503652039325
1739209690.5088663;-45.120503652039325
1739209690.5088708;-38.13080360867914
1739209690.5088754;-38.13080360867914
1739209690.50888;-45.120503652039325
1739209690.5088844;-38.13080360867914
1739209690.5088887;-38.13080360867914
1739209690.5088933;-45.120503652039325
1739209690.5088978;-45.120503652039325
1739209690.5089023;-38.13080360867914
1739209690.5089068;-38.13080360867914
1739209690.5089114;-45.120503652039325
1739209690.5089157;-38.13080360867914
1739209690.5089202;-38.13080360867914
1739209690.5089247;-38.13080360867914
1739209690.5089293;-45.120503652039325
1739209690.5089338;-30.49652367304973
1739209690.508938;-35.57807855764607
1739209690.5089426;-38.13080360867914
1739209690.5089471;-45.120503652039325
1739209690.5089517;-35.57807855764607
1739209690.5089562;-35.57807855764607
1739209690.5089607;-38.13080360867914
1739209690.508965;-33.981070128970906
1739209690.5089695;-38.13080360867914
1739209690.508974;-45.120503652039325
1739209690.5089786;-38.13080360867914
1739209690.5089831;-38.13080360867914
1739209690.5089874;-38.13080360867914
1739209690.508992;-45.120503652039325
1739209690.5089965;-38.13080360867914
1739209690.509001;-45.120503652039325
1739209690.5090055;-33.981070128970906
1739209690.50901;-38.13080360867914
1739209690.5090144;-38.13080360867914
1739209690.509019;-45.120503652039325
1739209690.5090234;-38.13080360867914
1739209690.509028;-38.13080360867914
1739209690.5090325;-38.13080360867914
1739209690.5090368;-45.120503652039325
1739209690.5090413;-45.120503652039325
1739209690.5090458;-38.13080360867914
1739209690.5090504;-38.13080360867914
1739209690.509055;-38.13080360867914
1739209690.5090594;-38.13080360867914
1739209690.5090637;-45.120503652039325
1739209690.5090683;-38.13080360867914
1739209690.5090728;-33.981070128970906
1739209690.5090773;-38.13080360867914
1739209690.5090818;-45.120503652039325
1739209690.5090864;-38.13080360867914
1739209690.5090907;-45.120503652039325
1739209690.5090952;-45.120503652039325
1739209690.5090997;-45.120503652039325
1739209690.5091043;-35.57807855764607
1739209690.5091088;-45.120503652039325
1739209690.509113;-27.8777449560314
1739209690.5091176;-29.438486411369333
1739209690.5091221;-45.120503652039325
1739209690.5091267;-45.120503652039325
1739209690.5091312;-32.816014438256545
1739209690.5091357;-35.57807855764607
1739209690.50914;-45.120503652039325
1739209690.5091445;-45.120503652039325
1739209690.509149;-45.120503652039325
1739209690.5091536;-45.120503652039325
1739209690.5091581;-45.120503652039325
1739209690.5091624;-45.120503652039325
1739209690.509167;-45.120503652039325
1739209690.5091715;-45.120503652039325
1739209690.509176;-45.120503652039325
1739209690.5091805;-45.120503652039325
1739209690.509185;-33.981070128970906
1739209690.5091894;-38.13080360867914
1739209690.509194;-45.120503652039325
1739209690.5091984;-45.120503652039325
1739209690.509203;-45.120503652039325
1739209690.5092075;-32.816014438256545
1739209690.5092118;-45.120503652039325
1739209690.5092163;-45.120503652039325
1739209690.5092208;-35.57807855764607
1739209690.5092254;-35.57807855764607
1739209690.50923;-45.120503652039325
1739209690.5092344;-45.120503652039325
1739209690.5092387;-45.120503652039325
1739209690.5092432;-38.13080360867914
1739209690.5092478;-45.120503652039325
1739209690.5092523;-45.120503652039325
1739209690.5092568;-38.13080360867914
1739209690.5092611;-45.120503652039325
1739209690.5092657;-35.57807855764607
1739209690.5092702;-38.13080360867914
1739209690.5092747;-45.120503652039325
1739209690.5092793;-45.120503652039325
1739209690.5092838;-38.13080360867914
1739209690.509288;-45.120503652039325
1739209690.5092926;-30.49652367304973
1739209690.5092971;-27.8777449560314
1739209690.5093017;-38.13080360867914
1739209690.5093062;-45.120503652039325
1739209690.5093107;-35.57807855764607
1739209690.509315;-32.816014438256545
1739209690.5093195;-45.120503652039325
1739209690.509324;-35.57807855764607
1739209690.5093286;-45.120503652039325
1739209690.5093331;-38.13080360867914
1739209690.5093374;-35.57807855764607
1739209690.509342;-38.13080360867914
1739209690.5093465;-45.120503652039325
1739209690.509351;-38.13080360867914
1739209690.5093555;-38.13080360867914
1739209690.50936;-45.120503652039325
1739209690.5093644;-32.816014438256545
1739209690.509369;-29.438486411369333
1739209690.5093734;-45.120503652039325
1739209690.509378;-45.120503652039325
1739209690.5093825;-38.13080360867914
1739209690.5093868;-45.120503652039325
1739209690.5093913;-45.120503652039325
1739209690.5093958;-38.13080360867914
1739209690.5094004;-38.13080360867914
1739209690.509405;-35.57807855764607
1739209690.5094094;-38.13080360867914
1739209690.5094137;-45.120503652039325
1739209690.5094182;-38.13080360867914
1739209690.5094228;-33.981070128970906
1739209690.5094273;-38.13080360867914
1739209690.5094318;-35.57807855764607
1739209690.5094361;-45.120503652039325
1739209690.5094407;-45.120503652039325
1739209690.5094452;-35.57807855764607
1739209690.5094497;-38.13080360867914
1739209690.5094543;-38.13080360867914
1739209690.5094588;-38.13080360867914
1739209690.509463;-38.13080360867914
1739209690.5094676;-45.120503652039325
1739209690.5094721;-45.120503652039325
1739209690.5094767;-30.49652367304973
1739209690.5094812;-45.120503652039325
1739209690.5094857;-45.120503652039325
1739209690.50949;-45.120503652039325
1739209690.5094945;-35.57807855764607
1739209690.509499;-45.120503652039325
1739209690.5095036;-45.120503652039325
1739209690.5095081;-38.13080360867914
1739209690.5095124;-45.120503652039325
1739209690.509517;-38.13080360867914
1739209690.5095215;-45.120503652039325
1739209690.509526;-38.13080360867914
1739209690.5095305;-38.13080360867914
1739209690.509535;-38.13080360867914
1739209690.5095394;-45.120503652039325
1739209690.509544;-38.13080360867914
1739209690.5095484;-35.57807855764607
1739209690.5247574;-45.120503652039325
1739209690.5247605;-38.13080360867914
1739209690.5247633;-38.13080360867914
1739209690.5247664;-45.120503652039325
1739209690.5247693;-45.120503652039325
1739209690.5247724;-38.13080360867914
1739209690.5247753;-38.13080360867914
1739209690.5247784;-45.120503652039325
1739209690.5247812;-33.981070128970906
1739209690.5247843;-38.13080360867914
1739209690.5247872;-45.120503652039325
1739209690.5247903;-45.120503652039325
1739209690.5247931;-35.57807855764607
1739209690.5247962;-38.13080360867914
1739209690.524799;-45.120503652039325
1739209690.5248022;-45.120503652039325
1739209690.524805;-38.13080360867914
1739209690.5248082;-35.57807855764607
1739209690.524811;-45.120503652039325
1739209690.524814;-45.120503652039325
1739209690.524817;-33.981070128970906
1739209690.5248199;-33.981070128970906
1739209690.524823;-38.13080360867914
1739209690.5248258;-45.120503652039325
1739209690.524829;-33.981070128970906
1739209690.5248318;-33.981070128970906
1739209690.5248349;-33.981070128970906
1739209690.5248377;-38.13080360867914
1739209690.5248408;-45.120503652039325
1739209690.5248437;-45.120503652039325
1739209690.5248468;-45.120503652039325
1739209690.5248497;-45.120503652039325
1739209690.5248528;-45.120503652039325
1739209690.5248556;-38.13080360867914
1739209690.5248587;-33.981070128970906
1739209690.5248616;-45.120503652039325
1739209690.5248644;-35.57807855764607
1739209690.5248675;-38.13080360867914
1739209690.5248704;-38.13080360867914
1739209690.5248735;-38.13080360867914
1739209690.5248764;-45.120503652039325
1739209690.5248795;-38.13080360867914
1739209690.5248823;-31.14110356531892
1739209690.5248854;-45.120503652039325
1739209690.5248883;-38.13080360867914
1739209690.5248914;-38.13080360867914
1739209690.5248942;-38.13080360867914
1739209690.5248973;-45.120503652039325
1739209690.5249002;-38.13080360867914
1739209690.5249033;-38.13080360867914
1739209690.5249062;-31.141103565318915
1739209690.5249093;-38.13080360867914
1739209690.524912;-45.120503652039325
1739209690.5249152;-35.57807855764607
1739209690.524918;-38.13080360867914
1739209690.524921;-38.13080360867914
1739209690.524924;-45.120503652039325
1739209690.524927;-38.13080360867914
1739209690.52493;-35.57807855764607
1739209690.5249329;-38.13080360867914
1739209690.524936;-45.120503652039325
1739209690.5249388;-45.120503652039325
1739209690.524942;-45.120503652039325
1739209690.5249448;-45.120503652039325
1739209690.524948;-45.120503652039325
1739209690.5249507;-45.120503652039325
1739209690.5249538;-38.13080360867914
1739209690.5249567;-38.13080360867914
1739209690.5249598;-38.13080360867914
1739209690.5249627;-45.120503652039325
1739209690.5249658;-38.13080360867914
1739209690.5249686;-32.816014438256545
1739209690.5249717;-45.120503652039325
1739209690.5249746;-45.120503652039325
1739209690.5249774;-25.826314394896357
1739209690.5249805;-35.57807855764607
1739209690.5249834;-38.13080360867914
1739209690.5249865;-45.120503652039325
1739209690.5249894;-33.981070128970906
1739209690.5249925;-38.13080360867914
1739209690.5249953;-38.13080360867914
1739209690.5249984;-38.13080360867914
1739209690.5250013;-32.81601443825658
1739209690.5250044;-45.120503652039325
1739209690.5250072;-35.57807855764607
1739209690.5250103;-38.13080360867914
1739209690.5250132;-45.120503652039325
1739209690.5250163;-45.120503652039325
1739209690.5250192;-45.120503652039325
1739209690.5250223;-38.13080360867914
1739209690.5250251;-45.120503652039325
1739209690.525028;-45.120503652039325
1739209690.525031;-38.13080360867914
1739209690.525034;-45.120503652039325
1739209690.525037;-45.120503652039325
1739209690.52504;-45.120503652039325
1739209690.525043;-45.120503652039325
1739209690.5250459;-45.120503652039325
1739209690.525049;-33.981070128970906
1739209690.5250518;-38.13080360867914
1739209690.525055;-38.13080360867914
1739209690.5250578;-38.13080360867914
1739209690.525061;-38.13080360867914
1739209690.5250638;-45.120503652039325
1739209690.5250669;-38.13080360867914
1739209690.5250697;-38.13080360867914
1739209690.5250728;-45.120503652039325
1739209690.5250757;-45.120503652039325
1739209690.5250788;-45.120503652039325
1739209690.5250816;-38.13080360867914
1739209690.5250845;-45.120503652039325
1739209690.5250876;-45.120503652039325
1739209690.5250905;-45.120503652039325
1739209690.5250936;-45.120503652039325
1739209690.5250964;-45.120503652039325
1739209690.5250995;-38.13080360867914
1739209690.5251024;-45.120503652039325
1739209690.5251055;-38.13080360867914
1739209690.5251083;-45.120503652039325
1739209690.5251114;-38.13080360867914
1739209690.5251143;-38.13080360867914
1739209690.5251174;-38.13080360867914
1739209690.5251203;-38.13080360867914
1739209690.5251234;-45.120503652039325
1739209690.5251262;-38.13080360867914
1739209690.5251293;-45.120503652039325
1739209690.5251322;-45.120503652039325
1739209690.525135;-45.120503652039325
1739209690.5251381;-45.120503652039325
1739209690.525141;-45.120503652039325
1739209690.525144;-45.120503652039325
1739209690.525147;-33.981070128970906
1739209690.52515;-38.13080360867914
1739209690.525153;-33.981070128970906
1739209690.525156;-38.13080360867914
1739209690.525159;-45.120503652039325
1739209690.525162;-35.57807855764607
1739209690.5251648;-35.57807855764607
1739209690.525168;-45.120503652039325
1739209690.5251708;-45.120503652039325
1739209690.525174;-45.120503652039325
1739209690.5251768;-45.120503652039325
1739209690.5251799;-38.13080360867914
1739209690.5251827;-45.120503652039325
1739209690.5251858;-38.13080360867914
1739209690.5251887;-35.57807855764607
1739209690.5251915;-45.120503652039325
1739209690.5251946;-32.816014438256545
1739209690.5251975;-38.13080360867914
1739209690.5252006;-45.120503652039325
1739209690.5252035;-38.13080360867914
1739209690.5252066;-38.13080360867914
1739209690.5252094;-45.120503652039325
1739209690.5252125;-38.13080360867914
1739209690.5252154;-38.13080360867914
1739209690.5252185;-35.57807855764607
1739209690.5252213;-38.13080360867914
1739209690.5252244;-38.13080360867914
1739209690.5252273;-45.120503652039325
1739209690.5252304;-45.120503652039325
1739209690.5252333;-45.120503652039325
1739209690.5252364;-45.120503652039325
1739209690.5252392;-45.120503652039325
1739209690.5252423;-45.120503652039325
1739209690.5252452;-45.120503652039325
1739209690.525248;-45.120503652039325
1739209690.5252512;-38.13080360867914
1739209690.525254;-35.57807855764607
1739209690.525257;-38.13080360867914
1739209690.52526;-45.120503652039325
1739209690.525263;-38.13080360867914
1739209690.525266;-28.992665084841942
1739209690.525269;-38.13080360867914
1739209690.525272;-45.120503652039325
1739209690.525275;-38.13080360867914
1739209690.5252779;-45.120503652039325
1739209690.525281;-35.57807855764607
1739209690.5252838;-45.120503652039325
1739209690.525287;-38.13080360867914
1739209690.5252898;-38.13080360867914
1739209690.5252929;-45.120503652039325
1739209690.5252957;-45.120503652039325
1739209690.5252986;-38.13080360867914
1739209690.5253017;-38.13080360867914
1739209690.5253046;-45.120503652039325
1739209690.5253077;-45.120503652039325
1739209690.5253105;-38.13080360867914
1739209690.5253136;-33.981070128970906
1739209690.5253165;-38.13080360867914
1739209690.5253196;-45.120503652039325
1739209690.5253224;-35.57807855764607
1739209690.5253255;-32.816014438256545
1739209690.5253284;-38.13080360867914
1739209690.5253315;-38.13080360867914
1739209690.5253344;-38.13080360867914
1739209690.5253375;-33.981070128970906
1739209690.5253403;-38.13080360867914
1739209690.5253434;-45.120503652039325
1739209690.5253463;-38.13080360867914
1739209690.5253494;-45.120503652039325
1739209690.5253522;-45.120503652039325
1739209690.525355;-38.13080360867914
1739209690.5253582;-38.13080360867914
1739209690.525361;-32.816014438256545
1739209690.5253642;-38.13080360867914
1739209690.525367;-38.13080360867914
1739209690.5253701;-38.13080360867914
1739209690.525373;-45.120503652039325
1739209690.525376;-45.120503652039325
1739209690.525379;-38.13080360867914
1739209690.525382;-38.13080360867914
1739209690.525385;-28.992665084841942
1739209690.525388;-30.49652367304973
1739209690.5253909;-45.120503652039325
1739209690.527801;-35.57807855764607
1739209690.5278027;-35.57807855764607
1739209690.5278041;-45.120503652039325
1739209690.5278056;-38.13080360867914
1739209690.5278072;-45.120503652039325
1739209690.5278087;-45.120503652039325
1739209690.52781;-33.981070128970906
1739209690.5278118;-38.13080360867914
1739209690.5278132;-45.120503652039325
1739209690.5278146;-33.981070128970906
1739209690.5278163;-38.13080360867914
1739209690.5278177;-45.120503652039325
1739209690.5278192;-32.816014438256545
1739209690.5278208;-29.438486411369333
1739209690.5278223;-45.120503652039325
1739209690.5278237;-45.120503652039325
1739209690.5278254;-33.981070128970906
1739209690.5278268;-35.57807855764607
1739209690.5278282;-45.120503652039325
1739209690.52783;-45.120503652039325
1739209690.5278313;-45.120503652039325
1739209690.5278327;-38.13080360867914
1739209690.5278344;-38.13080360867914
1739209690.5278358;-45.120503652039325
1739209690.5278373;-45.120503652039325
1739209690.527839;-38.13080360867914
1739209690.5278404;-38.13080360867914
1739209690.5278418;-35.57807855764607
1739209690.5278435;-38.13080360867914
1739209690.527845;-45.120503652039325
1739209690.5278463;-45.120503652039325
1739209690.5278478;-33.981070128970906
1739209690.5278494;-45.120503652039325
1739209690.5278509;-45.120503652039325
1739209690.5278523;-38.13080360867914
1739209690.527854;-45.120503652039325
1739209690.5278554;-32.816014438256545
