CAN Message; 0x62:0a667bcbeb75d329
1739209665.9385772;-38.13080360867914
1739209665.9385803;-33.981070128970956
1739209665.9385836;-24.746238672633048
1739209665.938587;-27.8777449560314
1739209665.93859;-31.141103565318915
1739209665.9385934;-24.589719217205094
1739209665.9385965;-45.120503652039325
1739209665.9385998;-33.981070128970906
1739209665.938603;-26.991370085610736
1739209665.9386063;-27.8777449560314
1739209665.9386094;-24.589719217205094
1739209665.9386127;-25.826314394896357
1739209665.9386158;-32.816014438256545
1739209665.9386191;-45.120503652039325
1739209665.9386222;-33.981070128970906
1739209665.9386256;-33.981070128970906
1739209665.9386287;-45.120503652039325
1739209665.938632;-25.62660358559016
1739209665.938635;-38.13080360867914
1739209665.9386384;-32.816014438256545
1739209665.9386415;-32.816014438256545
1739209665.938645;-25.826314394896357
1739209665.938648;-27.8777449560314
1739209665.9386513;-38.13080360867914
1739209665.9386547;-25.252786309376837
1739209665.9386578;-24.151403521958727
1739209665.938661;-38.13080360867914
1739209665.9386642;-31.141103565318943
1739209665.9386675;-25.252786309376837
1739209665.9386706;-24.438645034577675
1739209665.938674;-38.13080360867914
1739209665.938677;-30.49652367304973
1739209665.9386804;-45.120503652039325
1739209665.9386835;-27.8777449560314
1739209665.9386868;-45.120503652039325
1739209665.93869;-28.21854285175415
1739209665.9386933;-28.58837851428586
1739209665.9386964;-33.981070128970956
1739209665.9386997;-27.8777449560314
1739209665.9387028;-28.21854285175415
1739209665.9387062;-33.981070128970906
1739209665.9387093;-38.13080360867914
1739209665.9387126;-28.21854285175415
1739209665.9387157;-32.816014438256545
1739209665.938719;-31.14110356531892
1739209665.9387221;-25.62660358559016
1739209665.9387255;-30.49652367304976
1739209665.9387288;-29.438486411369347
1739209665.938732;-22.841636605902558
1739209665.9387352;-38.13080360867914
1739209665.9387383;-30.49652367304973
1739209665.9387417;-27.8777449560314
1739209665.9387448;-31.141103565318943
1739209665.9387481;-38.13080360867914
1739209665.9387512;-38.13080360867914
1739209665.9387546;-28.992665084841942
1739209665.9387577;-45.120503652039325
1739209665.938761;-35.57807855764607
1739209665.938764;-23.50682362968953
1739209665.9387674;-28.218542851754165
1739209665.9387705;-33.981070128970956
1739209665.9387739;-33.981070128970906
1739209665.938777;-38.13080360867914
1739209665.9387803;-38.13080360867914
1739209665.9387834;-27.267205301931607
1739209665.9387867;-29.438486411369354
1739209665.9387898;-38.13080360867914
1739209665.9387932;-33.981070128970906
1739209665.9387963;-33.981070128970906
1739209665.9387996;-31.141103565318893
1739209665.938803;-45.120503652039325
1739209665.938806;-27.8777449560314
1739209665.9388094;-38.13080360867914
1739209665.9388125;-45.120503652039325
1739209665.9388158;-33.981070128970956
1739209665.938819;-27.267205301931607
1739209665.9388223;-33.981070128970906
1739209665.9388254;-27.8777449560314
1739209665.9388287;-35.57807855764607
1739209665.9388318;-38.13080360867914
1739209665.9388351;-45.120503652039325
1739209665.9388382;-35.57807855764607
1739209665.9388416;-45.120503652039325
1739209665.9388447;-28.588378514285886
1739209665.938848;-24.589719217205094
1739209665.938851;-31.141103565318893
1739209665.9388545;-28.992665084841942
1739209665.9388576;-29.438486411369333
1739209665.938861;-29.438486411369333
1739209665.938864;-27.8777449560314
1739209665.9388673;-45.120503652039325
1739209665.9388707;-31.141103565318915
1739209665.9388738;-31.141103565318893
1739209665.938877;-33.981070128970906
1739209665.9388802;-33.981070128970956
1739209665.9388835;-26.991370085610754
1739209665.9388866;-24.589719217205094
1739209665.93889;-28.992665084841942
1739209665.938893;-38.13080360867914
1739209665.9388964;-33.981070128970906
1739209665.9388995;-33.981070128970956
1739209665.9389029;-31.14110356531892
1739209665.938906;-28.58837851428586
1739209665.9389093;-32.816014438256545
1739209665.9389124;-45.120503652039325
1739209665.9389157;-25.826314394896357
1739209665.9389188;-32.816014438256545
1739209665.9389222;-30.49652367304973
1739209665.9389253;-38.13080360867914
1739209665.9389286;-28.992665084841942
1739209665.9389317;-28.21854285175415
1739209665.938935;-31.141103565318915
1739209665.9389381;-45.120503652039325
1739209665.9389415;-31.141103565318943
1739209665.9389448;-25.826314394896364
1739209665.938948;-28.58837851428586
1739209665.9389513;-45.120503652039325
1739209665.9389544;-45.120503652039325
1739209665.9389577;-45.120503652039325
1739209665.9389608;-45.120503652039325
1739209665.9389641;-27.267205301931607
1739209665.9389672;-38.13080360867914
1739209665.9389706;-28.992665084841942
1739209665.9389737;-33.981070128970956
1739209665.938977;-38.13080360867914
1739209665.93898;-45.120503652039325
1739209665.9389834;-32.816014438256545
1739209665.9389865;-26.991370085610736
1739209665.9389899;-27.267205301931607
1739209665.938993;-28.992665084841942
1739209665.9389963;-31.141103565318943
1739209665.9389994;-45.120503652039325
1739209665.9390028;-25.252786309376837
1739209665.9390059;-38.13080360867914
1739209665.9390092;-38.13080360867914
1739209665.9390123;-28.992665084841942
1739209665.9390156;-31.141103565318915
1739209665.939019;-35.57807855764607
1739209665.939022;-31.141103565318943
1739209665.9390254;-27.8777449560314
1739209665.9390285;-31.141103565318915
1739209665.9390318;-45.120503652039325
1739209665.939035;-35.57807855764607
1739209665.9390383;-45.120503652039325
1739209665.9390414;-27.8777449560314
1739209665.9390447;-32.81601443825658
1739209665.9390478;-45.120503652039325
1739209665.9390512;-35.57807855764607
1739209665.9390543;-33.981070128970906
1739209665.9390576;-45.120503652039325
1739209665.9390607;-33.981070128970906
1739209665.939064;-29.438486411369354
1739209665.9390671;-32.81601443825658
1739209665.9390705;-31.141103565318915
1739209665.9390736;-45.120503652039325
1739209665.939077;-33.981070128970956
1739209665.93908;-38.13080360867914
1739209665.9390833;-33.981070128970906
1739209665.9390867;-45.120503652039325
1739209665.9390898;-31.14110356531892
1739209665.939093;-28.992665084841942
1739209665.9390962;-33.981070128970906
1739209665.9390996;-31.14110356531892
1739209665.9391026;-23.75329798047522
1739209665.939106;-26.991370085610722
1739209665.939109;-33.981070128970956
1739209665.9391124;-38.13080360867914
1739209665.9391155;-35.57807855764607
1739209665.9391189;-33.981070128970906
1739209665.939122;-33.981070128970906
1739209665.9391253;-38.13080360867914
1739209665.9391284;-30.49652367304973
1739209665.9391317;-38.13080360867914
1739209665.9391348;-35.57807855764607
1739209665.9391382;-25.826314394896354
1739209665.9391413;-32.81601443825658
1739209665.9391446;-31.141103565318943
1739209665.9391477;-27.8777449560314
1739209665.939151;-38.13080360867914
1739209665.9391541;-25.62660358559016
1739209665.9391575;-31.141103565318915
1739209665.9391608;-32.81601443825658
1739209665.939164;-25.826314394896357
1739209665.9391673;-24.15140352195872
1739209665.9391704;-26.991370085610754
1739209665.9391737;-33.981070128970956
1739209665.9391768;-33.981070128970906
1739209665.9391801;-38.13080360867914
1739209665.9391832;-38.13080360867914
1739209665.9391866;-32.816014438256545
1739209665.9391897;-38.13080360867914
1739209665.939193;-27.267205301931607
1739209665.939196;-31.141103565318893
1739209665.9391994;-25.826314394896354
1739209665.9392025;-29.438486411369347
1739209665.939206;-35.57807855764607
1739209665.939209;-45.120503652039325
1739209665.9392123;-35.57807855764607
1739209665.9392154;-32.816014438256545
1739209665.9392188;-33.981070128970956
1739209665.9392219;-24.151403521958734
1739209665.9392252;-23.75329798047522
1739209665.9392285;-45.120503652039325
1739209665.9392316;-38.13080360867914
1739209665.939235;-45.120503652039325
1739209665.939238;-31.141103565318915
1739209665.9392414;-35.57807855764607
1739209665.9392445;-45.120503652039325
1739209665.9392478;-30.49652367304973
1739209665.939251;-27.8777449560314
1739209665.9392543;-32.816014438256545
1739209665.9392574;-31.141103565318943
1739209665.9392607;-30.49652367304976
1739209665.9392638;-28.58837851428586
1739209665.9392672;-45.120503652039325
1739209665.9392703;-38.13080360867914
1739209665.9392736;-45.120503652039325
1739209665.9392767;-45.120503652039325
1739209665.93928;-31.141103565318915
1739209665.9392831;-32.816014438256545
1739209665.9392865;-31.141103565318893
1739209665.9392896;-27.267205301931607
1739209665.939293;-33.981070128970956
1739209665.939296;-28.992665084841942
1739209665.9392993;-27.267205301931607
1739209665.9393027;-38.13080360867914
1739209665.9393058;-45.120503652039325
1739209665.9393091;-38.13080360867914
1739209665.9393122;-45.120503652039325
1739209665.9393156;-28.992665084841942
1739209665.9393187;-38.13080360867914
1739209665.939322;-38.13080360867914
1739209665.939325;-30.49652367304973
1739209665.9393284;-38.13080360867914
1739209665.9393315;-38.13080360867914
1739209665.9393349;-33.981070128970906
1739209665.939338;-33.981070128970906
1739209665.9393413;-31.141103565318915
1739209665.9393444;-45.120503652039325
1739209665.9393477;-45.120503652039325
1739209665.9393508;-38.13080360867914
1739209665.9393542;-31.141103565318893
1739209665.9393573;-45.120503652039325
1739209665.9393606;-38.13080360867914
1739209665.9393637;-31.141103565318915
1739209665.939367;-31.141103565318915
1739209665.9393702;-38.13080360867914
1739209665.9393735;-45.120503652039325
1739209665.9393768;-45.120503652039325
1739209665.93938;-31.141103565318915
1739209665.9393833;-38.13080360867914
1739209665.9393864;-33.981070128970956
1739209665.9393897;-27.8777449560314
1739209665.9393928;-35.57807855764607
1739209665.9393961;-30.49652367304973
1739209665.9393992;-25.826314394896354
1739209665.9394026;-33.981070128970906
1739209665.9394057;-45.120503652039325
1739209665.939409;-31.141103565318893
1739209665.939412;-31.141103565318915
1739209665.9394155;-45.120503652039325
1739209665.9394186;-29.438486411369333
1739209665.939422;-45.120503652039325
1739209665.939425;-28.58837851428586
1739209665.9394283;-25.826314394896357
1739209665.9394314;-45.120503652039325
1739209665.9394348;-45.120503652039325
1739209665.9394379;-38.13080360867914
1739209665.9394412;-27.267205301931607
1739209665.9394445;-31.141103565318915
1739209665.9394476;-33.981070128970956
1739209665.939451;-25.826314394896357
1739209665.939454;-26.991370085610722
1739209665.9394574;-45.120503652039325
1739209665.9394605;-30.49652367304973
1739209665.9394639;-28.58837851428586
1739209665.939467;-23.38864096791655
1739209665.9394703;-38.13080360867914
1739209665.9394734;-28.218542851754165
1739209665.9394767;-28.58837851428586
1739209665.9394798;-45.120503652039325
1739209665.9394832;-31.141103565318915
1739209665.9394863;-38.13080360867914
1739209665.9394896;-45.120503652039325
1739209665.9394927;-33.981070128970906
1739209665.939496;-32.81601443825658
1739209665.9394991;-26.991370085610722
1739209665.9395025;-26.991370085610736
1739209665.9395056;-31.141103565318915
1739209665.939509;-32.816014438256545
1739209665.939512;-33.981070128970956
1739209665.9395154;-33.981070128970956
1739209665.9395187;-31.141103565318915
1739209665.9395218;-33.981070128970906
1739209665.9395251;-32.81601443825658
1739209665.9395282;-33.981070128970956
1739209665.9395316;-38.13080360867914
1739209665.9395347;-45.120503652039325
1739209665.939538;-33.981070128970956
1739209665.939541;-38.13080360867914
1739209665.9395444;-26.991370085610722
1739209665.9395475;-33.981070128970956
1739209665.9395509;-27.267205301931607
1739209665.939554;-24.746238672633048
1739209665.9395573;-26.991370085610747
1739209665.9395604;-26.487275050834715
1739209665.9395638;-30.49652367304976
1739209665.9395669;-20.633440452988484
1739209665.9395702;-24.746238672633048
1739209665.9395733;-38.13080360867914
1739209665.9395766;-30.49652367304973
1739209665.9395797;-45.120503652039325
1739209665.939583;-33.981070128970906
1739209665.9395862;-35.57807855764607
1739209665.9395895;-31.141103565318943
1739209665.9395928;-33.981070128970956
1739209665.939596;-45.120503652039325
1739209665.9395993;-31.141103565318915
1739209665.9396024;-28.58837851428586
1739209665.9396057;-28.21854285175415
1739209665.9396088;-30.49652367304973
1739209665.9396122;-29.438486411369354
1739209665.9396152;-31.141103565318915
1739209665.9396186;-45.120503652039325
1739209665.9396217;-33.981070128970906
1739209665.939625;-30.49652367304973
1739209665.9396281;-31.141103565318915
1739209665.9396315;-38.13080360867914
1739209665.9396346;-38.13080360867914
1739209665.939638;-38.13080360867914
1739209665.939641;-38.13080360867914
1739209665.9396443;-45.120503652039325
1739209665.9396474;-33.981070128970906
1739209665.9396508;-35.57807855764607
1739209665.9396539;-33.981070128970956
1739209665.9396572;-35.57807855764607
1739209665.9396605;-45.120503652039325
1739209665.9396636;-27.267205301931607
1739209665.939667;-38.13080360867914
1739209665.93967;-32.816014438256545
1739209665.9396734;-27.267205301931607
1739209665.9396765;-31.141103565318915
1739209665.9396799;-26.487275050834715
1739209665.939683;-28.992665084841942
1739209665.9396863;-31.141103565318943
1739209665.9396894;-22.84163660590256
1739209665.9396927;-26.991370085610736
1739209665.9396958;-32.816014438256545
1739209665.9396992;-33.981070128970956
1739209665.9397023;-38.13080360867914
1739209665.9397056;-28.992665084841942
1739209665.9397087;-24.746238672633048
1739209665.939712;-28.992665084841967
1739209665.9397151;-35.57807855764607
1739209665.9397185;-31.141103565318915
1739209665.9397216;-32.81601443825658
1739209665.939725;-35.57807855764607
1739209665.939728;-27.877744956031414
1739209665.9397314;-38.13080360867914
1739209665.9397347;-30.49652367304973
1739209665.9397378;-28.58837851428586
1739209665.9397411;-32.81601443825658
1739209665.9397442;-38.13080360867914
1739209665.9397476;-45.120503652039325
1739209665.9397507;-33.981070128970906
1739209665.939754;-38.13080360867914
1739209665.939757;-28.58837851428586
1739209665.9397604;-28.992665084841942
1739209665.9397635;-45.120503652039325
1739209665.939767;-32.816014438256545
1739209665.93977;-45.120503652039325
1739209665.9397733;-38.13080360867914
1739209665.9397764;-38.13080360867914
1739209665.9397798;-45.120503652039325
1739209665.9397829;-33.981070128970906
1739209665.9397862;-38.13080360867914
1739209665.9397893;-30.49652367304976
1739209665.9397926;-31.141103565318915
1739209665.9397957;-28.21854285175415
1739209665.939799;-32.816014438256545
1739209665.9398022;-45.120503652039325
1739209665.9398055;-32.816014438256545
1739209665.9398088;-35.57807855764607
1739209665.939812;-33.981070128970906
1739209665.9398153;-33.981070128970906
1739209665.9398184;-32.81601443825658
1739209665.9398217;-25.826314394896357
1739209665.9398248;-27.267205301931607
1739209665.9398282;-38.13080360867914
1739209665.9398313;-32.816014438256545
1739209665.9398346;-38.13080360867914
1739209665.9398377;-38.13080360867914
1739209665.939841;-38.13080360867914
1739209665.9398441;-32.816014438256545
1739209665.9398475;-45.120503652039325
1739209665.9398506;-38.13080360867914
1739209665.939854;-45.120503652039325
1739209665.939857;-23.38864096791655
1739209665.9398603;-31.141103565318915
1739209665.9398634;-31.141103565318915
1739209665.9398668;-45.120503652039325
1739209665.9398699;-38.13080360867914
1739209665.9398732;-30.49652367304973
1739209665.9398766;-30.49652367304973
1739209665.9398797;-28.992665084841942
1739209665.939883;-33.981070128970906
1739209665.939886;-45.120503652039325
1739209665.9398894;-33.981070128970906
1739209665.9398925;-25.826314394896354
1739209665.9398959;-27.8777449560314
1739209665.939899;-38.13080360867914
1739209665.9399023;-27.267205301931607
1739209665.9399054;-27.267205301931607
1739209665.9399087;-45.120503652039325
1739209665.9399118;-29.438486411369354
1739209665.9399152;-31.141103565318915
1739209665.9399183;-31.141103565318943
1739209665.9399216;-30.49652367304973
1739209665.9399247;-33.981070128970906
1739209665.939928;-31.14110356531892
1739209665.9399312;-45.120503652039325
1739209665.9399345;-45.120503652039325
1739209665.9399376;-45.120503652039325
1739209665.939941;-33.981070128970906
1739209665.939944;-45.120503652039325
1739209665.9399474;-38.13080360867914
1739209665.9399507;-28.58837851428586
1739209665.9399538;-26.991370085610722
1739209665.9399571;-38.13080360867914
1739209665.9399602;-31.141103565318893
1739209665.9399636;-33.981070128970956
1739209665.9399667;-25.252786309376837
1739209665.93997;-45.120503652039325
1739209665.939973;-27.267205301931607
1739209665.9399765;-45.120503652039325
1739209665.9399796;-45.120503652039325
1739209665.939983;-32.816014438256545
1739209665.939986;-45.120503652039325
1739209665.9399893;-32.816014438256545
1739209665.9399924;-45.120503652039325
1739209665.9399958;-28.58837851428586
1739209665.9399989;-27.8777449560314
1739209665.9400022;-35.57807855764607
1739209665.9400053;-31.141103565318943
1739209665.9400086;-25.826314394896357
1739209665.9400117;-28.21854285175415
1739209665.940015;-45.120503652039325
1739209665.9400184;-32.816014438256545
1739209665.9400215;-32.816014438256545
1739209665.9400249;-25.826314394896354
1739209665.940028;-33.981070128970906
1739209665.9400313;-33.981070128970956
1739209665.9400344;-38.13080360867914
1739209665.9400377;-32.816014438256545
1739209665.9400408;-31.141103565318915
1739209665.9400442;-30.49652367304973
1739209665.9400473;-32.81601443825658
1739209665.9400506;-32.81601443825658
1739209665.9400537;-29.438486411369333
1739209665.940057;-38.13080360867914
1739209665.9400601;-38.13080360867914
1739209665.9400635;-33.981070128970906
1739209665.9400666;-33.981070128970956
1739209665.94007;-31.141103565318893
1739209665.940073;-31.14110356531892
1739209665.9400764;-29.438486411369354
1739209665.9400795;-28.58837851428586
1739209665.9400828;-29.438486411369333
1739209665.940086;-28.992665084841942
1739209665.9400892;-33.981070128970906
1739209665.9400926;-45.120503652039325
1739209665.9400957;-32.81601443825658
1739209665.940099;-45.120503652039325
1739209665.940102;-25.826314394896357
1739209665.9401054;-25.826314394896357
1739209665.9401085;-28.992665084841967
1739209665.9401119;-31.141103565318915
1739209665.940115;-28.992665084841942
1739209665.9401183;-45.120503652039325
1739209665.9401214;-31.141103565318915
1739209665.9401248;-21.4469444417791
1739209665.9401278;-33.981070128970956
1739209665.9401312;-25.826314394896354
1739209665.9401343;-28.58837851428586
1739209665.9401376;-45.120503652039325
1739209665.9401407;-24.589719217205094
1739209665.940144;-38.13080360867914
1739209665.9401472;-31.14110356531892
1739209665.9401505;-28.21854285175415
1739209665.9401536;-38.13080360867914
1739209665.940157;-33.981070128970906
1739209665.94016;-29.438486411369333
1739209665.9401634;-25.62660358559016
1739209665.9401667;-30.49652367304973
1739209665.9401698;-33.981070128970906
1739209665.9401731;-32.816014438256545
1739209665.9401762;-31.141103565318915
1739209665.9401796;-45.120503652039325
1739209665.9401827;-33.981070128970906
1739209665.940186;-30.49652367304976
1739209665.9401891;-28.58837851428586
1739209665.9401925;-33.981070128970906
1739209665.9401956;-26.991370085610722
1739209665.940199;-33.981070128970906
1739209665.940202;-33.981070128970956
1739209665.9402053;-33.981070128970906
1739209665.9402084;-45.120503652039325
1739209665.9402118;-38.13080360867914
1739209665.9402149;-30.49652367304973
1739209665.9402182;-27.877744956031414
1739209665.9402213;-33.981070128970956
1739209665.9402246;-26.991370085610747
1739209665.9402277;-38.13080360867914
1739209665.940231;-45.120503652039325
1739209665.9402344;-28.992665084841942
1739209665.9402375;-29.438486411369333
1739209665.9402409;-35.57807855764607
1739209665.940244;-32.816014438256545
1739209665.9402473;-38.13080360867914
1739209665.9402504;-27.8777449560314
1739209665.9402537;-31.141103565318943
1739209665.9402568;-38.13080360867914
1739209665.9402602;-33.981070128970906
1739209665.9402633;-33.981070128970906
1739209665.9402666;-27.267205301931607
1739209665.9402697;-33.981070128970956
1739209665.940273;-45.120503652039325
1739209665.9402761;-38.13080360867914
1739209665.9402795;-31.141103565318915
1739209665.9402826;-45.120503652039325
1739209665.940286;-35.57807855764607
1739209665.940289;-28.58837851428586
1739209665.9402924;-28.992665084841942
1739209665.9402955;-32.81601443825658
1739209665.9402988;-22.44878636800916
1739209665.940302;-33.981070128970906
1739209665.9403052;-27.8777449560314
1739209665.9403086;-25.62660358559016
1739209665.9403117;-31.141103565318943
1739209665.940315;-28.58837851428586
1739209665.940318;-28.992665084841942
1739209665.9403214;-35.57807855764607
1739209665.9403245;-32.81601443825658
1739209665.940328;-31.141103565318893
1739209665.940331;-35.57807855764607
1739209665.9408822;-33.981070128970906
1739209665.9408853;-31.141103565318893
1739209665.9408884;-38.13080360867914
1739209665.9408915;-26.991370085610722
1739209665.9408946;-29.438486411369333
1739209665.9408977;-38.13080360867914
1739209665.9409008;-31.141103565318893
1739209665.940904;-38.13080360867914
1739209665.940907;-38.13080360867914
1739209665.94091;-33.981070128970906
1739209665.9409132;-26.035653463252796
1739209665.9409163;-35.57807855764607
1739209665.9409194;-35.57807855764607
1739209665.9409225;-28.992665084841967
1739209665.9409256;-28.992665084841967
1739209665.9409287;-28.992665084841942
1739209665.9409318;-33.981070128970906
1739209665.940935;-45.120503652039325
1739209665.940938;-33.981070128970906
1739209665.940941;-31.141103565318915
1739209665.9409442;-35.57807855764607
1739209665.9409473;-32.81601443825658
1739209665.9409504;-26.991370085610736
1739209665.9409535;-45.120503652039325
1739209665.9409566;-26.991370085610722
1739209665.9409597;-38.13080360867914
1739209665.9409628;-33.981070128970906
1739209665.940966;-33.981070128970906
1739209665.940969;-38.13080360867914
1739209665.940972;-30.49652367304976
1739209665.9409752;-38.13080360867914
1739209665.9409783;-30.49652367304973
1739209665.9409814;-31.141103565318915
1739209665.9409845;-31.141103565318915
1739209665.9409876;-29.438486411369333
1739209665.9409907;-38.13080360867914
1739209665.9409938;-45.120503652039325
1739209665.940997;-35.57807855764607
1739209665.941;-31.141103565318915
1739209665.941003;-30.49652367304973
1739209665.9410062;-27.8777449560314
1739209665.9410093;-38.13080360867914
1739209665.9410124;-26.991370085610722
1739209665.9410155;-22.54371790334745
1739209665.9410186;-22.54371790334745
1739209665.9410217;-22.740042620751332
1739209665.9410248;-31.14110356531892
1739209665.9410279;-38.13080360867914
1739209665.941031;-33.981070128970906
1739209665.941034;-38.13080360867914
1739209665.9410372;-38.13080360867914
1739209665.94104;-45.120503652039325
1739209665.9410431;-38.13080360867914
1739209665.9410462;-27.267205301931607
1739209665.9410493;-28.992665084841942
1739209665.9410524;-31.141103565318893
1739209665.9410555;-30.49652367304973
1739209665.9410586;-28.992665084841942
1739209665.9410617;-45.120503652039325
1739209665.9410648;-38.13080360867914
1739209665.941068;-38.13080360867914
1739209665.941071;-29.438486411369375
1739209665.9410741;-38.13080360867914
1739209665.9410772;-38.13080360867914
1739209665.9410803;-38.13080360867914
1739209665.9410834;-45.120503652039325
1739209665.9410865;-45.120503652039325
1739209665.9410896;-38.13080360867914
1739209665.9410927;-38.13080360867914
1739209665.9410958;-25.826314394896354
1739209665.941099;-33.981070128970906
1739209665.941102;-33.981070128970956
1739209665.9411051;-27.267205301931607
1739209665.9411082;-27.8777449560314
1739209665.9411113;-33.981070128970906
1739209665.9411144;-24.438645034577675
1739209665.9411175;-25.252786309376837
1739209665.9411206;-32.81601443825658
1739209665.9411237;-38.13080360867914
1739209665.9411268;-38.13080360867914
1739209665.94113;-32.816014438256545
1739209665.941133;-38.13080360867914
1739209665.9411361;-32.81601443825658
1739209665.9411392;-28.218542851754165
1739209665.9411423;-25.252786309376837
1739209665.9411454;-22.54371790334745
1739209665.9411485;-33.981070128970906
1739209665.9411516;-26.991370085610736
1739209665.9411547;-28.992665084841942
1739209665.9411578;-38.13080360867914
1739209665.941161;-32.816014438256545
1739209665.941164;-28.992665084841942
1739209665.941167;-26.487275050834715
1739209665.9411702;-25.826314394896364
1739209665.9411733;-28.992665084841967
1739209665.9411764;-28.992665084841942
1739209665.9411795;-38.13080360867914
1739209665.9411826;-28.992665084841942
1739209665.9411857;-27.267205301931607
1739209665.9411888;-26.991370085610768
1739209665.941192;-45.120503652039325
1739209665.941195;-32.81601443825658
1739209665.941198;-38.13080360867914
1739209665.9412012;-38.13080360867914
1739209665.9412043;-38.13080360867914
1739209665.9412074;-29.438486411369333
1739209665.9412105;-26.991370085610754
1739209665.9412136;-45.120503652039325
1739209665.9412167;-27.8777449560314
1739209665.9412198;-31.141103565318915
1739209665.941223;-21.598678470925666
1739209665.941226;-27.8777449560314
1739209665.941229;-35.57807855764607
1739209665.9412322;-31.141103565318893
1739209665.9412353;-33.981070128970906
1739209665.9412384;-32.816014438256545
1739209665.9412415;-30.49652367304973
1739209665.9412446;-35.57807855764607
1739209665.9412477;-32.81601443825658
1739209665.9412508;-26.991370085610736
1739209665.941254;-31.141103565318915
1739209665.941257;-33.981070128970956
1739209665.94126;-28.992665084841942
1739209665.9412632;-24.15140352195872
1739209665.9412663;-38.13080360867914
1739209665.9412694;-35.57807855764607
1739209665.9412725;-33.981070128970906
1739209665.9412756;-38.13080360867914
1739209665.9412787;-38.13080360867914
1739209665.9412818;-28.58837851428586
1739209665.941285;-29.438486411369347
1739209665.941288;-33.981070128970906
1739209665.941291;-27.8777449560314
1739209665.9412942;-35.57807855764607
1739209665.9412973;-45.120503652039325
1739209665.9413004;-33.981070128970956
1739209665.9413035;-30.49652367304973
1739209665.9413066;-31.141103565318915
1739209665.9413097;-45.120503652039325
1739209665.9413128;-28.58837851428586
1739209665.941316;-38.13080360867914
1739209665.941319;-38.13080360867914
1739209665.941322;-45.120503652039325
1739209665.9413252;-31.141103565318943
1739209665.9413283;-23.506823629689542
1739209665.9413314;-32.816014438256545
1739209665.9413345;-33.981070128970906
1739209665.9413376;-45.120503652039325
1739209665.9413407;-33.981070128970906
1739209665.9413438;-38.13080360867914
1739209665.941347;-33.981070128970906
1739209665.94135;-32.816014438256545
1739209665.941353;-33.981070128970906
1739209665.941356;-38.13080360867914
1739209665.941359;-32.816014438256545
1739209665.9413621;-45.120503652039325
1739209665.9413652;-27.8777449560314
1739209665.9413683;-31.141103565318915
1739209665.9413714;-27.267205301931607
1739209665.9413745;-38.13080360867914
1739209665.9413776;-26.991370085610722
1739209665.9413807;-28.992665084841942
1739209665.9413838;-33.981070128970906
1739209665.941387;-26.991370085610722
1739209665.94139;-32.816014438256545
1739209665.9413931;-31.141103565318943
1739209665.9413962;-26.991370085610722
1739209665.9413993;-29.438486411369333
1739209665.9414024;-31.141103565318915
1739209665.9414055;-35.57807855764607
1739209665.9414086;-30.49652367304973
1739209665.9414117;-29.438486411369333
1739209665.9414148;-31.141103565318915
1739209665.941418;-26.991370085610747
1739209665.941421;-27.8777449560314
1739209665.9414241;-33.981070128970906
1739209665.9414272;-32.816014438256545
1739209665.9414303;-32.816014438256545
1739209665.9414334;-33.981070128970906
1739209665.9414365;-45.120503652039325
1739209665.9414396;-38.13080360867914
1739209665.9414427;-31.14110356531892
1739209665.9414458;-31.141103565318943
1739209665.941449;-31.141103565318915
1739209665.941452;-35.57807855764607
1739209665.9414551;-30.49652367304973
1739209665.9414582;-31.141103565318943
1739209665.9414613;-38.13080360867914
1739209665.9414644;-33.981070128970906
1739209665.9414675;-38.13080360867914
1739209665.9414706;-31.141103565318915
1739209665.9414737;-45.120503652039325
1739209665.9414768;-38.13080360867914
1739209665.94148;-38.13080360867914
1739209665.941483;-30.49652367304973
1739209665.9414861;-38.13080360867914
1739209665.9414892;-26.991370085610736
1739209665.9414923;-26.991370085610747
1739209665.9414954;-31.141103565318943
1739209665.9414985;-27.8777449560314
1739209665.9415016;-30.49652367304973
1739209665.9415047;-28.992665084841942
1739209665.9415078;-38.13080360867914
1739209665.941511;-33.981070128970906
1739209665.941514;-38.13080360867914
1739209665.941517;-45.120503652039325
1739209665.9415202;-31.141103565318915
1739209665.9415233;-38.13080360867914
1739209665.9415264;-32.816014438256545
1739209665.9415295;-31.141103565318915
1739209665.9415326;-29.438486411369354
1739209665.9415357;-30.49652367304976
1739209665.9415388;-45.120503652039325
1739209665.941542;-45.120503652039325
1739209665.941545;-31.141103565318915
1739209665.941548;-27.267205301931607
1739209665.9415512;-45.120503652039325
1739209665.9415543;-25.826314394896354
1739209665.9415574;-31.141103565318893
1739209665.9415605;-28.992665084841942
1739209665.9415636;-33.981070128970956
1739209665.9415667;-28.58837851428586
1739209665.9415698;-27.267205301931607
1739209665.941573;-38.13080360867914
1739209665.941576;-30.49652367304973
1739209665.941579;-26.991370085610722
1739209665.9415822;-38.13080360867914
1739209665.9415853;-28.58837851428586
1739209665.9415884;-33.981070128970906
1739209665.9415915;-38.13080360867914
1739209665.9415946;-28.588378514285886
1739209665.9415977;-25.826314394896357
1739209665.9416008;-38.13080360867914
1739209665.941604;-45.120503652039325
1739209665.941607;-25.826314394896357
1739209665.94161;-28.992665084841942
1739209665.9416132;-38.13080360867914
1739209665.9416163;-32.816014438256545
1739209665.9416194;-29.438486411369333
1739209665.9416225;-38.13080360867914
1739209665.9416256;-38.13080360867914
1739209665.9416287;-31.141103565318915
